session_id,agent_id,session_date,logged_hours,productive_hours
S00007672,AG0096,2026-03-06,7.84,4.49
S00007673,AG0096,2026-03-08,5.83,5.8
S00007674,AG0096,2026-03-09,6.04,7.01
S00007675,AG0096,2026-03-25,5.16,5.93
S00007676,AG0096,2026-03-26,6.49,5.1
S00007677,AG0096,2026-03-11,5.3,5.89
S00007678,AG0097,2026-03-15,4.93,5.31
S00007679,AG0097,2026-03-02,4.71,6.0
S00007680,AG0097,2026-03-10,5.98,5.38
S00007681,AG0097,2026-03-02,8.15,5.34
S00007682,AG0097,2026-03-09,7.9,5.5
S00007683,AG0097,2026-03-14,5.75,3.31
S00007684,AG0097,2026-03-22,6.59,6.56
S00007685,AG0097,2026-03-11,7.42,5.86
S00007686,AG0097,2026-03-23,6.57,4.83
S00007687,AG0097,2026-03-18,7.79,4.49
S00007688,AG0097,2026-03-21,6.1,4.23
S00007689,AG0097,2026-03-27,6.78,5.17
S00007690,AG0097,2026-03-15,5.36,4.07
S00007691,AG0097,2026-03-07,3.35,5.88
S00007692,AG0098,2026-03-02,7.75,5.52
S00007693,AG0098,2026-03-21,6.45,5.38
S00007694,AG0098,2026-03-09,5.68,5.74
S00007695,AG0098,2026-03-23,7.72,4.7
S00007696,AG0098,2026-03-24,7.28,6.22
S00007697,AG0098,2026-03-16,6.33,5.51
S00007698,AG0098,2026-03-02,5.76,5.12
S00007699,AG0098,2026-03-06,6.18,5.87
S00007700,AG0098,2026-03-26,6.93,5.41
S00007701,AG0098,2026-03-05,8.08,5.29
S00007702,AG0099,2026-03-12,7.36,6.25
S00007703,AG0099,2026-03-27,6.4,6.83
S00007704,AG0099,2026-03-03,6.01,5.53
S00007705,AG0099,2026-03-16,6.82,4.84
S00007706,AG0099,2026-03-08,4.69,7.33
S00007707,AG0099,2026-03-06,6.43,5.72
S00007708,AG0099,2026-03-26,5.79,6.62
S00007709,AG0099,2026-03-22,6.27,5.54
S00007710,AG0099,2026-03-03,6.93,6.46
S00007711,AG0099,2026-03-13,6.31,5.11
S00007712,AG0099,2026-03-21,5.17,5.82
S00007713,AG0099,2026-03-22,4.9,4.55
S00007714,AG0099,2026-03-02,5.76,5.75
S00007715,AG0100,2026-03-16,5.97,6.06
S00007716,AG0100,2026-03-25,5.6,5.51
S00007717,AG0100,2026-03-25,7.57,5.07
S00007718,AG0100,2026-03-14,5.41,5.4
S00007719,AG0100,2026-03-06,5.36,6.2
S00007720,AG0100,2026-03-18,6.34,5.37
S00007721,AG0100,2026-03-08,6.79,5.63
S00007722,AG0100,2026-03-18,6.02,6.73
S00007723,AG0100,2026-03-13,6.29,5.73
S00007724,AG0100,2026-03-05,6.36,6.68
S00007725,AG0100,2026-03-06,10.42,5.45
S00007726,AG0100,2026-03-24,6.35,4.49
S00007727,AG0100,2026-03-17,7.59,6.23
S00007728,AG0100,2026-03-20,6.9,7.32
S00007729,AG0101,2026-03-08,6.19,3.71
S00007730,AG0101,2026-03-11,7.07,4.62
S00007731,AG0101,2026-03-06,8.12,6.31
S00007732,AG0101,2026-03-18,8.47,5.78
S00007733,AG0101,2026-03-27,5.92,5.76
S00007734,AG0101,2026-03-24,5.98,5.53
S00007735,AG0101,2026-03-24,7.09,5.45
S00007736,AG0101,2026-03-08,7.1,7.01
S00007737,AG0101,2026-03-09,6.97,4.5
S00007738,AG0101,2026-03-18,6.08,5.27
S00007739,AG0101,2026-03-06,6.52,5.72
S00007740,AG0101,2026-03-27,3.23,5.75
S00007741,AG0102,2026-03-01,7.47,4.58
S00007742,AG0102,2026-03-17,6.95,6.32
S00007743,AG0102,2026-03-02,6.3,5.69
S00007744,AG0102,2026-03-10,8.73,6.15
S00007745,AG0102,2026-03-02,4.79,5.49
S00007746,AG0102,2026-03-21,6.19,4.9
S00007747,AG0102,2026-03-23,5.9,5.3
S00007748,AG0103,2026-03-01,7.81,6.11
S00007749,AG0103,2026-03-06,6.95,6.78
S00007750,AG0103,2026-03-27,5.98,6.2
S00007751,AG0103,2026-03-03,5.84,6.62
S00007752,AG0103,2026-03-22,7.86,6.02
S00007753,AG0103,2026-03-26,5.88,6.01
S00007754,AG0103,2026-03-25,6.31,3.81
S00007755,AG0103,2026-03-07,6.93,6.29
S00007756,AG0104,2026-03-01,5.13,4.96
S00007757,AG0104,2026-03-09,7.13,5.92
S00007758,AG0104,2026-03-07,5.29,6.25
S00007759,AG0104,2026-03-09,7.97,6.73
S00007760,AG0104,2026-03-22,7.41,4.47
S00007761,AG0104,2026-03-07,6.08,5.27
S00007762,AG0104,2026-03-25,6.61,5.48
S00007763,AG0105,2026-03-22,6.02,4.62
S00007764,AG0105,2026-03-19,8.72,3.58
S00007765,AG0105,2026-03-09,7.8,4.69
S00007766,AG0105,2026-03-04,6.73,6.33
S00007767,AG0105,2026-03-04,6.47,5.55
S00007768,AG0105,2026-03-13,7.12,7.05
S00007769,AG0105,2026-03-18,6.36,5.63
S00007770,AG0105,2026-03-27,5.14,6.05
S00007771,AG0105,2026-03-11,7.98,4.89
S00007772,AG0105,2026-03-25,4.77,5.79
S00007773,AG0105,2026-03-23,8.11,7.58
S00007774,AG0105,2026-03-16,6.16,4.77
S00007775,AG0105,2026-03-26,5.97,6.85
S00007776,AG0105,2026-03-15,7.11,6.08
S00007777,AG0105,2026-03-14,4.68,6.01
S00007778,AG0106,2026-03-09,7.36,5.07
S00007779,AG0106,2026-03-03,6.83,5.78
S00007780,AG0106,2026-03-18,8.19,3.41
S00007781,AG0106,2026-03-26,7.12,6.02
S00007782,AG0106,2026-03-17,4.37,5.09
S00007783,AG0106,2026-03-26,7.5,5.15
S00007784,AG0106,2026-03-24,6.06,4.6
S00007785,AG0106,2026-03-06,5.98,4.39
S00007786,AG0106,2026-03-17,5.17,5.76
S00007787,AG0106,2026-03-27,4.44,4.85
S00007788,AG0106,2026-03-05,6.45,4.28
S00007789,AG0106,2026-03-05,6.15,6.26
S00007790,AG0106,2026-03-11,5.67,6.12
S00007791,AG0107,2026-03-05,7.35,6.6
S00007792,AG0107,2026-03-10,7.01,6.27
S00007793,AG0107,2026-03-19,7.41,4.39
S00007794,AG0107,2026-03-11,6.57,5.07
S00007795,AG0107,2026-03-11,6.11,6.08
S00007796,AG0107,2026-03-03,4.26,5.6
S00007797,AG0107,2026-03-12,6.33,5.56
S00007798,AG0107,2026-03-22,5.66,6.05
S00007799,AG0107,2026-03-03,6.26,5.76
S00007800,AG0108,2026-03-08,5.4,6.21
S00007801,AG0108,2026-03-04,6.29,2.95
S00007802,AG0108,2026-03-26,7.45,4.13
S00007803,AG0108,2026-03-21,7.54,5.85
S00007804,AG0108,2026-03-14,7.28,4.88
S00007805,AG0108,2026-03-27,8.11,4.59
S00007806,AG0108,2026-03-18,7.56,6.3
S00007807,AG0108,2026-03-21,6.49,4.92
S00007808,AG0108,2026-03-16,6.6,5.79
S00007809,AG0108,2026-03-09,5.12,6.62
S00007810,AG0108,2026-03-17,5.42,4.79
S00007811,AG0108,2026-03-23,8.66,4.53
S00007812,AG0109,2026-03-18,5.9,5.17
S00007813,AG0109,2026-03-24,6.85,6.16
S00007814,AG0109,2026-03-21,4.87,7.49
S00007815,AG0109,2026-03-15,5.77,5.69
S00007816,AG0109,2026-03-17,6.69,4.38
S00007817,AG0109,2026-03-08,6.62,6.21
S00007818,AG0109,2026-03-20,6.71,7.14
S00007819,AG0109,2026-03-06,8.24,6.73
S00007820,AG0109,2026-03-08,7.17,6.46
S00007821,AG0109,2026-03-21,6.48,5.92
S00007822,AG0109,2026-03-10,9.09,5.39
S00007823,AG0109,2026-03-23,5.21,5.0
S00007824,AG0109,2026-03-23,8.39,4.38
S00007825,AG0110,2026-03-16,7.4,4.76
S00007826,AG0110,2026-03-19,5.38,7.13
S00007827,AG0110,2026-03-03,6.96,5.22
S00007828,AG0110,2026-03-25,6.2,5.9
S00007829,AG0110,2026-03-09,5.06,5.51
S00007830,AG0110,2026-03-11,6.57,4.49
S00007831,AG0110,2026-03-24,6.56,6.33
S00007832,AG0110,2026-03-13,4.61,5.48
S00007833,AG0110,2026-03-13,5.51,6.52
S00007834,AG0110,2026-03-21,7.6,6.6
S00007835,AG0110,2026-03-12,6.18,4.46
S00007836,AG0110,2026-03-07,6.57,6.46
S00007837,AG0110,2026-03-15,6.95,5.17
S00007838,AG0110,2026-03-21,6.3,6.67
S00007839,AG0110,2026-03-14,7.49,5.32
S00007840,AG0111,2026-03-08,5.73,6.17
S00007841,AG0111,2026-03-13,7.07,7.03
S00007842,AG0111,2026-03-27,6.19,5.8
S00007843,AG0111,2026-03-14,7.03,7.09
S00007844,AG0111,2026-03-05,4.95,5.0
S00007845,AG0111,2026-03-13,6.64,5.27
S00007846,AG0111,2026-03-11,6.0,5.19
S00007847,AG0111,2026-03-12,6.62,5.75
S00007848,AG0111,2026-03-25,6.58,6.48
S00007849,AG0111,2026-03-06,5.92,6.38
S00007850,AG0112,2026-03-19,7.05,4.91
S00007851,AG0112,2026-03-02,6.34,4.43
S00007852,AG0112,2026-03-26,7.29,4.81
S00007853,AG0112,2026-03-17,6.22,5.2
S00007854,AG0112,2026-03-07,6.9,5.46
S00007855,AG0112,2026-03-27,7.28,4.68
S00007856,AG0112,2026-03-20,5.43,5.8
S00007857,AG0112,2026-03-03,8.3,6.33
S00007858,AG0112,2026-03-25,7.63,5.19
S00007859,AG0112,2026-03-23,6.14,4.26
S00007860,AG0113,2026-03-27,5.49,5.45
S00007861,AG0113,2026-03-10,5.9,4.86
S00007862,AG0113,2026-03-04,8.77,3.2
S00007863,AG0113,2026-03-10,5.79,6.23
S00007864,AG0113,2026-03-22,7.63,5.22
S00007865,AG0113,2026-03-23,6.51,5.94
S00007866,AG0113,2026-03-24,6.34,4.38
S00007867,AG0113,2026-03-03,6.21,5.44
S00007868,AG0113,2026-03-09,6.56,5.1
S00007869,AG0113,2026-03-17,5.65,6.99
S00007870,AG0114,2026-03-27,6.75,4.92
S00007871,AG0114,2026-03-16,5.93,5.22
S00007872,AG0114,2026-03-15,7.33,4.76
S00007873,AG0114,2026-03-03,6.54,5.38
S00007874,AG0114,2026-03-15,5.01,6.18
S00007875,AG0114,2026-03-17,5.42,5.45
S00007876,AG0114,2026-03-01,6.91,5.44
S00007877,AG0114,2026-03-03,5.22,6.88
S00007878,AG0114,2026-03-26,7.19,5.65
S00007879,AG0114,2026-03-23,7.42,3.95
S00007880,AG0114,2026-03-13,7.69,5.03
S00007881,AG0114,2026-03-14,7.23,5.52
S00007882,AG0114,2026-03-06,7.38,6.27
S00007883,AG0114,2026-03-27,6.55,6.28
S00007884,AG0115,2026-03-07,6.66,5.75
S00007885,AG0115,2026-03-10,7.52,4.68
S00007886,AG0115,2026-03-02,6.9,5.86
S00007887,AG0115,2026-03-14,5.72,4.85
S00007888,AG0115,2026-03-25,6.33,5.16
S00007889,AG0115,2026-03-16,7.21,6.1
S00007890,AG0115,2026-03-20,6.81,6.16
S00007891,AG0116,2026-03-14,8.3,5.12
S00007892,AG0116,2026-03-15,5.67,6.11
S00007893,AG0116,2026-03-01,4.91,4.38
S00007894,AG0116,2026-03-18,8.35,4.55
S00007895,AG0116,2026-03-15,6.66,3.83
S00007896,AG0116,2026-03-12,5.69,4.54
S00007897,AG0117,2026-03-09,5.62,7.16
S00007898,AG0117,2026-03-21,6.88,7.26
S00007899,AG0117,2026-03-16,5.77,6.48
S00007900,AG0117,2026-03-23,6.91,4.04
S00007901,AG0117,2026-03-12,7.87,5.91
S00007902,AG0117,2026-03-13,8.47,5.1
S00007903,AG0117,2026-03-16,5.78,5.77
S00007904,AG0117,2026-03-20,5.55,5.48
S00007905,AG0118,2026-03-19,7.09,6.5
S00007906,AG0118,2026-03-20,5.29,6.77
S00007907,AG0118,2026-03-08,6.6,5.32
S00007908,AG0118,2026-03-18,6.56,5.53
S00007909,AG0118,2026-03-05,5.61,5.76
S00007910,AG0118,2026-03-08,5.09,6.84
S00007911,AG0118,2026-03-07,7.08,4.18
S00007912,AG0118,2026-03-06,5.94,5.44
S00007913,AG0119,2026-03-27,4.4,5.15
S00007914,AG0119,2026-03-09,7.42,6.18
S00007915,AG0119,2026-03-13,6.51,6.41
S00007916,AG0119,2026-03-07,4.94,4.89
S00007917,AG0119,2026-03-19,6.12,5.26
S00007918,AG0120,2026-03-26,5.9,6.47
S00007919,AG0120,2026-03-02,7.55,5.8
S00007920,AG0120,2026-03-01,7.89,4.77
S00007921,AG0120,2026-03-12,5.49,5.68
S00007922,AG0120,2026-03-16,7.57,4.39
S00007923,AG0120,2026-03-13,8.11,4.09
S00007924,AG0120,2026-03-04,6.53,6.2
S00007925,AG0120,2026-03-05,7.93,5.01
S00007926,AG0120,2026-03-14,6.92,6.98
S00007927,AG0120,2026-03-27,6.69,5.11
S00007928,AG0120,2026-03-11,5.87,5.54
S00007929,AG0120,2026-03-01,5.76,4.56
S00007930,AG0120,2026-03-04,9.16,4.38
S00007931,AG0120,2026-03-01,3.6,5.25
S00007932,AG0001,2026-04-13,7.3,6.18
S00007933,AG0001,2026-04-26,7.07,4.85
S00007934,AG0001,2026-04-17,7.03,6.34
S00007935,AG0001,2026-04-17,5.62,4.91
S00007936,AG0001,2026-04-16,7.59,5.4
S00007937,AG0001,2026-04-04,7.17,5.51
S00007938,AG0002,2026-04-26,6.6,7.28
S00007939,AG0002,2026-04-19,5.47,5.9
S00007940,AG0002,2026-04-25,6.03,5.34
S00007941,AG0002,2026-04-20,8.26,5.5
S00007942,AG0002,2026-04-12,7.89,6.95
S00007943,AG0002,2026-04-08,8.0,7.3
S00007944,AG0002,2026-04-12,7.65,4.76
S00007945,AG0003,2026-04-19,6.35,4.6
S00007946,AG0003,2026-04-05,6.33,5.34
S00007947,AG0003,2026-04-06,5.9,4.5
S00007948,AG0003,2026-04-23,6.17,6.09
S00007949,AG0003,2026-04-21,3.52,6.81
S00007950,AG0003,2026-04-01,7.24,4.29
S00007951,AG0003,2026-04-20,7.52,3.68
S00007952,AG0003,2026-04-07,4.76,6.18
S00007953,AG0003,2026-04-27,7.02,4.9
S00007954,AG0004,2026-04-06,6.89,5.45
S00007955,AG0004,2026-04-17,5.17,6.96
S00007956,AG0004,2026-04-09,5.29,5.0
S00007957,AG0004,2026-04-11,6.68,5.41
S00007958,AG0004,2026-04-17,6.84,6.65
S00007959,AG0004,2026-04-13,6.39,4.54
S00007960,AG0004,2026-04-18,4.58,6.7
S00007961,AG0004,2026-04-03,6.78,4.83
S00007962,AG0004,2026-04-03,5.89,6.14
S00007963,AG0004,2026-04-03,7.49,5.43
S00007964,AG0004,2026-04-13,6.57,4.72
S00007965,AG0004,2026-04-06,6.82,4.67
S00007966,AG0004,2026-04-09,5.84,4.92
S00007967,AG0005,2026-04-24,6.53,6.2
S00007968,AG0005,2026-04-25,7.04,4.97
S00007969,AG0005,2026-04-08,7.78,6.04
S00007970,AG0005,2026-04-12,6.33,5.09
S00007971,AG0005,2026-04-09,7.0,5.73
S00007972,AG0005,2026-04-17,4.98,4.4
S00007973,AG0005,2026-04-15,7.05,4.94
S00007974,AG0005,2026-04-05,6.77,6.11
S00007975,AG0005,2026-04-01,8.54,6.17
S00007976,AG0005,2026-04-18,4.86,5.72
S00007977,AG0005,2026-04-21,5.66,5.79
S00007978,AG0006,2026-04-23,7.46,4.99
S00007979,AG0006,2026-04-25,5.58,5.46
S00007980,AG0006,2026-04-19,4.28,4.04
S00007981,AG0006,2026-04-09,7.22,5.15
S00007982,AG0006,2026-04-13,6.34,3.77
S00007983,AG0006,2026-04-04,6.37,7.28
S00007984,AG0006,2026-04-20,6.71,5.3
S00007985,AG0006,2026-04-12,6.77,6.23
S00007986,AG0006,2026-04-27,6.48,5.08
S00007987,AG0006,2026-04-09,6.09,4.4
S00007988,AG0007,2026-04-05,6.19,3.23
S00007989,AG0007,2026-04-12,6.9,4.66
S00007990,AG0007,2026-04-16,5.77,5.84
S00007991,AG0007,2026-04-05,5.12,5.12
S00007992,AG0007,2026-04-02,7.42,4.47
S00007993,AG0007,2026-04-15,6.05,5.16
S00007994,AG0007,2026-04-26,5.93,4.56
S00007995,AG0007,2026-04-19,5.08,5.23
S00007996,AG0007,2026-04-10,5.53,5.19
S00007997,AG0008,2026-04-17,5.2,6.81
S00007998,AG0008,2026-04-06,5.16,5.93
S00007999,AG0008,2026-04-15,5.59,4.93
S00008000,AG0008,2026-04-05,4.44,5.36
S00008001,AG0008,2026-04-07,4.31,5.18
S00008002,AG0008,2026-04-27,6.26,5.77
S00008003,AG0008,2026-04-10,4.1,6.18
S00008004,AG0008,2026-04-10,6.15,6.84
S00008005,AG0008,2026-04-05,6.43,5.53
S00008006,AG0009,2026-04-13,6.27,6.48
S00008007,AG0009,2026-04-12,6.42,4.3
S00008008,AG0009,2026-04-21,5.98,6.57
S00008009,AG0009,2026-04-07,5.05,4.6
S00008010,AG0009,2026-04-23,7.41,3.8
S00008011,AG0009,2026-04-10,8.53,5.75
S00008012,AG0009,2026-04-06,7.3,5.78
S00008013,AG0009,2026-04-06,7.0,6.87
S00008014,AG0009,2026-04-06,7.74,5.53
S00008015,AG0009,2026-04-13,6.44,6.27
S00008016,AG0009,2026-04-17,6.12,4.78
S00008017,AG0009,2026-04-06,8.37,5.01
S00008018,AG0009,2026-04-03,5.2,5.42
S00008019,AG0009,2026-04-10,6.61,3.81
S00008020,AG0009,2026-04-21,6.02,6.54
S00008021,AG0010,2026-04-21,6.49,4.85
S00008022,AG0010,2026-04-01,6.33,4.14
S00008023,AG0010,2026-04-27,5.8,4.76
S00008024,AG0010,2026-04-12,7.61,5.62
S00008025,AG0010,2026-04-10,6.41,6.29
S00008026,AG0010,2026-04-20,5.74,5.21
S00008027,AG0010,2026-04-27,6.14,5.81
S00008028,AG0010,2026-04-20,7.1,4.37
S00008029,AG0010,2026-04-19,4.08,5.18
S00008030,AG0010,2026-04-18,5.93,5.24
S00008031,AG0010,2026-04-21,7.03,5.0
S00008032,AG0010,2026-04-01,6.28,5.62
S00008033,AG0010,2026-04-21,8.61,6.74
S00008034,AG0011,2026-04-05,7.1,5.12
S00008035,AG0011,2026-04-08,7.35,6.11
S00008036,AG0011,2026-04-11,7.84,6.94
S00008037,AG0011,2026-04-26,6.34,6.29
S00008038,AG0011,2026-04-19,5.58,5.5
S00008039,AG0011,2026-04-11,5.38,6.37
S00008040,AG0011,2026-04-09,5.38,4.76
S00008041,AG0011,2026-04-14,5.86,4.95
S00008042,AG0011,2026-04-07,6.29,5.56
S00008043,AG0012,2026-04-23,6.06,5.79
S00008044,AG0012,2026-04-02,6.75,6.44
S00008045,AG0012,2026-04-20,5.52,6.02
S00008046,AG0012,2026-04-15,8.52,4.08
S00008047,AG0012,2026-04-20,7.13,5.5
S00008048,AG0012,2026-04-15,7.47,6.24
S00008049,AG0012,2026-04-15,5.96,4.67
S00008050,AG0012,2026-04-20,7.77,6.17
S00008051,AG0012,2026-04-05,6.99,5.75
S00008052,AG0012,2026-04-01,6.15,4.22
S00008053,AG0013,2026-04-13,7.52,5.35
S00008054,AG0013,2026-04-01,8.03,5.98
S00008055,AG0013,2026-04-15,6.03,4.96
S00008056,AG0013,2026-04-18,5.71,6.03
S00008057,AG0013,2026-04-12,5.01,4.73
S00008058,AG0013,2026-04-12,6.51,5.54
S00008059,AG0013,2026-04-26,7.2,4.25
S00008060,AG0013,2026-04-23,5.91,5.74
S00008061,AG0013,2026-04-10,7.42,4.93
S00008062,AG0013,2026-04-12,6.21,7.21
S00008063,AG0013,2026-04-14,8.06,4.06
S00008064,AG0013,2026-04-24,7.05,5.35
S00008065,AG0013,2026-04-05,5.22,6.13
S00008066,AG0014,2026-04-20,5.83,6.89
S00008067,AG0014,2026-04-18,7.14,7.2
S00008068,AG0014,2026-04-11,6.43,5.41
S00008069,AG0014,2026-04-14,6.13,8.27
S00008070,AG0014,2026-04-18,5.28,6.31
S00008071,AG0014,2026-04-23,5.73,5.73
S00008072,AG0014,2026-04-19,5.56,4.55
S00008073,AG0014,2026-04-17,7.0,6.3
S00008074,AG0014,2026-04-08,6.57,6.14
S00008075,AG0014,2026-04-26,6.69,6.79
S00008076,AG0014,2026-04-06,6.43,6.08
S00008077,AG0014,2026-04-09,5.21,6.81
S00008078,AG0014,2026-04-13,5.41,6.74
S00008079,AG0014,2026-04-22,4.83,6.61
S00008080,AG0015,2026-04-01,7.27,6.06
S00008081,AG0015,2026-04-23,7.61,4.19
S00008082,AG0015,2026-04-03,6.42,5.1
S00008083,AG0015,2026-04-17,6.39,4.38
S00008084,AG0015,2026-04-25,5.53,5.8
S00008085,AG0016,2026-04-17,5.99,5.06
S00008086,AG0016,2026-04-08,6.93,5.09
S00008087,AG0016,2026-04-15,4.61,4.89
S00008088,AG0016,2026-04-03,5.65,4.0
S00008089,AG0016,2026-04-01,6.73,6.38
S00008090,AG0016,2026-04-13,5.51,5.72
S00008091,AG0016,2026-04-24,8.51,3.23
S00008092,AG0016,2026-04-14,7.93,6.09
S00008093,AG0016,2026-04-05,6.7,6.72
S00008094,AG0016,2026-04-05,7.26,3.87
S00008095,AG0016,2026-04-26,7.41,6.55
S00008096,AG0016,2026-04-02,7.03,5.89
S00008097,AG0017,2026-04-07,6.48,6.3
S00008098,AG0017,2026-04-10,6.24,6.86
S00008099,AG0017,2026-04-01,7.61,6.44
S00008100,AG0017,2026-04-07,5.83,4.44
S00008101,AG0017,2026-04-02,6.01,5.19
S00008102,AG0017,2026-04-01,6.16,3.69
S00008103,AG0017,2026-04-22,6.5,3.34
S00008104,AG0017,2026-04-13,4.69,6.43
S00008105,AG0017,2026-04-16,7.43,6.06
S00008106,AG0018,2026-04-02,5.79,5.38
S00008107,AG0018,2026-04-23,6.28,6.96
S00008108,AG0018,2026-04-26,7.14,6.81
S00008109,AG0018,2026-04-12,4.89,5.14
S00008110,AG0018,2026-04-27,6.2,4.6
S00008111,AG0018,2026-04-14,7.24,6.59
S00008112,AG0018,2026-04-03,6.26,6.53
S00008113,AG0018,2026-04-17,6.65,5.83
S00008114,AG0019,2026-04-27,5.45,5.81
S00008115,AG0019,2026-04-09,7.59,4.49
S00008116,AG0019,2026-04-07,6.99,6.34
S00008117,AG0019,2026-04-22,6.56,5.6
S00008118,AG0019,2026-04-15,6.45,6.05
S00008119,AG0019,2026-04-02,7.4,4.41
S00008120,AG0019,2026-04-03,4.96,4.3
S00008121,AG0019,2026-04-10,8.82,6.71
S00008122,AG0019,2026-04-13,5.78,4.23
S00008123,AG0019,2026-04-16,6.52,5.25
S00008124,AG0019,2026-04-17,8.73,5.98
S00008125,AG0019,2026-04-09,7.05,5.44
S00008126,AG0019,2026-04-01,9.07,5.67
S00008127,AG0019,2026-04-22,5.32,5.89
S00008128,AG0019,2026-04-25,8.94,6.5
S00008129,AG0020,2026-04-22,6.72,5.15
S00008130,AG0020,2026-04-11,5.85,5.69
S00008131,AG0020,2026-04-05,6.1,5.08
S00008132,AG0020,2026-04-24,6.15,5.46
S00008133,AG0020,2026-04-16,7.09,4.81
S00008134,AG0020,2026-04-19,6.13,5.5
S00008135,AG0020,2026-04-01,5.8,6.51
S00008136,AG0020,2026-04-17,4.45,6.38
S00008137,AG0020,2026-04-08,6.68,5.64
S00008138,AG0020,2026-04-01,5.23,6.53
S00008139,AG0020,2026-04-04,6.2,3.96
S00008140,AG0020,2026-04-07,8.06,5.35
S00008141,AG0021,2026-04-12,7.93,5.92
S00008142,AG0021,2026-04-08,6.5,4.32
S00008143,AG0021,2026-04-19,6.49,5.1
S00008144,AG0021,2026-04-08,5.71,5.17
S00008145,AG0021,2026-04-26,8.1,3.36
S00008146,AG0021,2026-04-08,6.18,5.95
S00008147,AG0021,2026-04-18,5.99,5.94
S00008148,AG0021,2026-04-15,6.83,4.79
S00008149,AG0021,2026-04-15,7.43,5.5
S00008150,AG0021,2026-04-11,6.67,5.36
S00008151,AG0021,2026-04-14,6.64,4.06
S00008152,AG0021,2026-04-09,8.14,5.58
S00008153,AG0021,2026-04-24,7.54,4.49
S00008154,AG0021,2026-04-26,7.36,5.38
S00008155,AG0021,2026-04-01,5.55,4.22
S00008156,AG0022,2026-04-19,8.61,5.07
S00008157,AG0022,2026-04-11,7.42,5.96
S00008158,AG0022,2026-04-21,7.11,6.6
S00008159,AG0022,2026-04-07,6.89,6.93
S00008160,AG0022,2026-04-19,7.96,6.45
S00008161,AG0022,2026-04-11,7.01,5.27
S00008162,AG0022,2026-04-21,6.89,5.44
S00008163,AG0022,2026-04-17,6.93,6.04
S00008164,AG0022,2026-04-23,6.04,5.05
S00008165,AG0022,2026-04-17,6.94,5.1
S00008166,AG0022,2026-04-27,7.28,6.38
S00008167,AG0022,2026-04-01,5.58,6.86
S00008168,AG0022,2026-04-08,6.79,5.29
S00008169,AG0022,2026-04-23,7.59,6.05
S00008170,AG0023,2026-04-08,6.32,6.29
S00008171,AG0023,2026-04-24,8.01,5.76
S00008172,AG0023,2026-04-05,5.69,6.12
S00008173,AG0023,2026-04-17,5.76,6.1
S00008174,AG0023,2026-04-18,6.52,5.01
S00008175,AG0023,2026-04-27,7.97,5.22
S00008176,AG0023,2026-04-26,8.3,7.42
S00008177,AG0023,2026-04-20,7.25,5.79
S00008178,AG0023,2026-04-22,6.95,5.26
S00008179,AG0023,2026-04-24,6.66,5.18
S00008180,AG0023,2026-04-27,4.08,5.68
S00008181,AG0023,2026-04-21,5.94,5.78
S00008182,AG0023,2026-04-08,7.44,5.65
S00008183,AG0023,2026-04-24,6.11,5.32
S00008184,AG0023,2026-04-15,5.14,6.89
S00008185,AG0024,2026-04-17,5.06,4.55
S00008186,AG0024,2026-04-20,6.36,5.78
S00008187,AG0024,2026-04-03,6.73,4.27
S00008188,AG0024,2026-04-22,6.37,4.55
S00008189,AG0024,2026-04-27,7.02,5.85
S00008190,AG0024,2026-04-21,6.04,5.42
S00008191,AG0024,2026-04-18,8.04,4.57
S00008192,AG0024,2026-04-16,5.63,6.4
S00008193,AG0024,2026-04-01,7.06,5.31
S00008194,AG0024,2026-04-06,6.21,5.21
S00008195,AG0024,2026-04-02,4.52,5.83
S00008196,AG0024,2026-04-18,5.48,5.18
S00008197,AG0024,2026-04-04,6.55,4.41
S00008198,AG0025,2026-04-10,7.13,4.91
S00008199,AG0025,2026-04-02,7.33,4.68
S00008200,AG0025,2026-04-18,6.17,5.11
S00008201,AG0025,2026-04-11,7.59,4.84
S00008202,AG0025,2026-04-10,7.72,4.9
S00008203,AG0025,2026-04-13,6.48,5.97
S00008204,AG0026,2026-04-16,5.81,6.84
S00008205,AG0026,2026-04-25,8.66,4.97
S00008206,AG0026,2026-04-13,6.61,6.72
S00008207,AG0026,2026-04-20,6.47,6.58
S00008208,AG0026,2026-04-09,7.65,5.79
S00008209,AG0026,2026-04-02,5.91,4.67
S00008210,AG0026,2026-04-03,4.22,3.5
S00008211,AG0026,2026-04-03,8.3,5.58
S00008212,AG0026,2026-04-26,4.85,6.48
S00008213,AG0026,2026-04-27,6.66,6.12
S00008214,AG0026,2026-04-10,4.84,5.44
S00008215,AG0026,2026-04-10,7.78,5.82
S00008216,AG0026,2026-04-16,7.2,6.36
S00008217,AG0026,2026-04-15,6.98,6.68
S00008218,AG0027,2026-04-25,5.67,4.82
S00008219,AG0027,2026-04-16,6.1,4.52
S00008220,AG0027,2026-04-23,5.21,4.68
S00008221,AG0027,2026-04-14,7.19,5.08
S00008222,AG0027,2026-04-14,7.58,5.29
S00008223,AG0027,2026-04-16,5.66,6.53
S00008224,AG0027,2026-04-13,6.62,5.54
S00008225,AG0027,2026-04-01,4.71,4.65
S00008226,AG0027,2026-04-19,5.66,5.47
S00008227,AG0027,2026-04-21,9.56,4.71
S00008228,AG0027,2026-04-24,5.94,7.45
S00008229,AG0027,2026-04-22,4.59,5.92
S00008230,AG0027,2026-04-26,7.29,5.13
