event_id,account_id,event_timestamp,event_type
WA00005061,A001311,2026-02-15 19:00:00,READ
WA00005062,A000026,2026-01-09 22:00:00,REPLIED
WA00005063,A002295,2026-01-02 21:00:00,REPLIED
WA00005064,A004105,2025-12-08 20:00:00,SENT
WA00005065,A000514,2025-10-23 19:00:00,DELIVERED
WA00005066,A003306,2026-07-15 15:00:00,READ
WA00005067,A003108,2026-05-25 16:00:00,SENT
WA00005068,A002567,2026-02-16 11:00:00,READ
WA00005069,A001238,2026-07-10 17:00:00,FAILED
WA00005070,A001109,2025-10-19 13:00:00,READ
WA00005071,A002762,2025-09-25 18:00:00,READ
WA00005072,A002693,2026-04-24 17:00:00,READ
WA00005073,A003792,2026-02-18 18:00:00,READ
WA00005074,A002143,2026-03-22 16:00:00,FAILED
WA00005075,A002411,2026-07-21 13:00:00,REPLIED
WA00005076,A003284,2025-10-02 08:00:00,SENT
WA00005077,A003906,2026-06-11 14:00:00,READ
WA00005078,A001838,2025-09-22 16:00:00,SENT
WA00005079,A002310,2025-12-06 12:00:00,DELIVERED
WA00005080,A001048,2025-12-13 14:00:00,READ
WA00005081,A001920,2025-09-16 09:00:00,DELIVERED
WA00005082,A001196,2026-06-02 07:00:00,READ
WA00005083,A000093,2025-09-12 12:00:00,SENT
WA00005084,A003561,2026-01-17 15:00:00,READ
WA00005085,A002031,2026-06-11 14:00:00,SENT
WA00005086,A001636,2026-08-01 16:00:00,READ
WA00005087,A002633,2026-08-07 09:00:00,SENT
WA00005088,A000495,2026-03-12 18:00:00,READ
WA00005089,A003832,2026-04-07 13:00:00,SENT
WA00005090,A002976,2025-09-11 09:00:00,DELIVERED
WA00005091,A001735,2026-04-02 12:00:00,FAILED
WA00005092,A003896,2026-07-19 07:00:00,SENT
WA00005093,A001962,2025-09-02 21:00:00,DELIVERED
WA00005094,A004181,2026-01-27 09:00:00,DELIVERED
WA00005095,A001273,2026-08-03 08:00:00,READ
WA00005096,A001748,2026-04-18 12:00:00,DELIVERED
WA00005097,A001156,2026-07-21 07:00:00,READ
WA00005098,A001915,2026-02-23 22:00:00,SENT
WA00005099,A000062,2026-04-04 20:00:00,SENT
WA00005100,A002283,2026-03-01 10:00:00,REPLIED
WA00005101,A003371,2026-08-18 17:00:00,READ
WA00005102,A002410,2025-10-27 12:00:00,READ
WA00005103,A001209,2026-04-23 17:00:00,DELIVERED
WA00005104,A002993,2026-04-18 11:00:00,READ
WA00005105,A003392,2026-08-20 07:00:00,REPLIED
WA00005106,A003048,2026-06-08 15:00:00,SENT
WA00005107,A004132,2026-03-26 16:00:00,SENT
WA00005108,A002474,2026-08-21 22:00:00,DELIVERED
WA00005109,A000484,2025-11-05 16:00:00,DELIVERED
WA00005110,A003693,2026-06-08 19:00:00,READ
WA00005111,A002425,2026-08-25 09:00:00,READ
WA00005112,A002167,2026-07-07 18:00:00,FAILED
WA00005113,A001427,2025-12-21 07:00:00,DELIVERED
WA00005114,A003396,2026-03-13 14:00:00,FAILED
WA00005115,A001875,2026-02-07 09:00:00,DELIVERED
WA00005116,A002598,2025-11-18 07:00:00,SENT
WA00005117,A003407,2026-07-02 13:00:00,DELIVERED
WA00005118,A001266,2025-12-13 12:00:00,READ
WA00005119,A001075,2026-01-27 11:00:00,DELIVERED
WA00005120,A002748,2025-10-16 14:00:00,SENT
WA00005121,A004169,2026-01-09 18:00:00,DELIVERED
WA00005122,A004130,2026-06-04 18:00:00,DELIVERED
WA00005123,A001954,2026-03-25 08:00:00,REPLIED
WA00005124,A000755,2026-02-01 14:00:00,DELIVERED
WA00005125,A001131,2025-10-04 07:00:00,DELIVERED
WA00005126,A001097,2025-11-19 22:00:00,REPLIED
WA00005127,A003849,2026-05-14 12:00:00,DELIVERED
WA00005128,A002257,2026-06-13 15:00:00,REPLIED
WA00005129,A003991,2025-12-13 17:00:00,READ
WA00005130,A003740,2026-06-05 10:00:00,READ
WA00005131,A000457,2026-07-14 10:00:00,SENT
WA00005132,A001478,2026-03-20 14:00:00,DELIVERED
WA00005133,A002380,2026-03-11 21:00:00,FAILED
WA00005134,A002899,2025-11-01 14:00:00,SENT
WA00005135,A000820,2026-08-25 14:00:00,DELIVERED
WA00005136,A001723,2025-09-25 09:00:00,REPLIED
WA00005137,A003126,2025-11-17 14:00:00,DELIVERED
WA00005138,A002489,2026-01-12 17:00:00,REPLIED
WA00005139,A000162,2026-03-15 21:00:00,DELIVERED
WA00005140,A002086,2026-08-01 10:00:00,SENT
WA00005141,A000987,2026-05-07 22:00:00,READ
WA00005142,A003282,2026-08-15 14:00:00,DELIVERED
WA00005143,A002898,2026-04-22 08:00:00,DELIVERED
WA00005144,A003391,2026-08-18 08:00:00,REPLIED
WA00005145,A001129,2025-10-04 16:00:00,SENT
WA00005146,A002980,2025-11-12 19:00:00,DELIVERED
WA00005147,A000492,2026-02-27 07:00:00,FAILED
WA00005148,A000150,2025-09-07 11:00:00,READ
WA00005149,A002081,2025-11-23 12:00:00,READ
WA00005150,A002678,2026-07-26 20:00:00,READ
WA00005151,A002702,2026-02-08 14:00:00,DELIVERED
WA00005152,A000850,2026-03-08 21:00:00,REPLIED
WA00005153,A000004,2026-05-13 14:00:00,READ
WA00005154,A003939,2025-10-02 20:00:00,READ
WA00005155,A002543,2026-06-24 14:00:00,SENT
WA00005156,A001393,2025-10-24 11:00:00,DELIVERED
WA00005157,A003390,2026-08-11 08:00:00,DELIVERED
WA00005158,A003840,2026-06-22 17:00:00,DELIVERED
WA00005159,A003869,2025-11-04 18:00:00,READ
WA00005160,A000776,2026-02-06 07:00:00,SENT
WA00005161,A002405,2026-08-07 09:00:00,READ
WA00005162,A003757,2026-05-11 21:00:00,FAILED
WA00005163,A002294,2026-05-24 17:00:00,SENT
WA00005164,A003931,2026-05-05 16:00:00,READ
WA00005165,A003313,2025-10-14 19:00:00,READ
WA00005166,A003583,2026-08-15 17:00:00,DELIVERED
WA00005167,A002037,2026-07-21 15:00:00,REPLIED
WA00005168,A001667,2026-01-19 16:00:00,SENT
WA00005169,A000710,2026-07-23 22:00:00,SENT
WA00005170,A001211,2026-03-24 12:00:00,READ
WA00005171,A003224,2026-01-23 17:00:00,READ
WA00005172,A000296,2026-06-21 16:00:00,DELIVERED
WA00005173,A003514,2026-02-09 08:00:00,REPLIED
WA00005174,A000711,2026-01-19 18:00:00,DELIVERED
WA00005175,A003024,2025-11-25 18:00:00,REPLIED
WA00005176,A000415,2026-04-09 15:00:00,SENT
WA00005177,A000681,2026-03-27 14:00:00,REPLIED
WA00005178,A003878,2025-09-05 22:00:00,DELIVERED
WA00005179,A003981,2026-07-20 13:00:00,SENT
WA00005180,A001570,2026-08-06 18:00:00,REPLIED
WA00005181,A002294,2026-02-18 07:00:00,DELIVERED
WA00005182,A001587,2026-06-01 13:00:00,DELIVERED
WA00005183,A002235,2025-12-12 20:00:00,DELIVERED
WA00005184,A002546,2026-06-19 11:00:00,DELIVERED
WA00005185,A002735,2025-09-10 12:00:00,REPLIED
WA00005186,A002070,2025-12-10 21:00:00,DELIVERED
WA00005187,A003842,2026-01-02 17:00:00,REPLIED
WA00005188,A001851,2026-08-08 09:00:00,SENT
WA00005189,A003197,2026-04-01 15:00:00,FAILED
WA00005190,A004059,2026-03-26 17:00:00,SENT
WA00005191,A000847,2026-01-12 19:00:00,DELIVERED
WA00005192,A000651,2025-10-17 09:00:00,DELIVERED
WA00005193,A001700,2026-06-16 22:00:00,SENT
WA00005194,A003797,2026-05-15 12:00:00,SENT
WA00005195,A002960,2026-07-21 08:00:00,REPLIED
WA00005196,A001494,2025-12-23 15:00:00,SENT
WA00005197,A003197,2026-03-08 11:00:00,DELIVERED
WA00005198,A000576,2026-03-14 18:00:00,SENT
WA00005199,A002755,2026-03-07 15:00:00,READ
WA00005200,A003762,2025-12-24 16:00:00,READ
WA00005201,A003478,2025-12-09 16:00:00,DELIVERED
WA00005202,A002046,2026-05-22 22:00:00,REPLIED
WA00005203,A003057,2026-08-16 08:00:00,REPLIED
WA00005204,A000536,2025-09-17 09:00:00,DELIVERED
WA00005205,A000543,2025-10-26 14:00:00,REPLIED
WA00005206,A000121,2026-02-20 22:00:00,DELIVERED
WA00005207,A003377,2025-09-14 08:00:00,SENT
WA00005208,A002175,2026-01-14 07:00:00,REPLIED
WA00005209,A002283,2025-10-13 16:00:00,READ
WA00005210,A001055,2026-06-20 12:00:00,READ
WA00005211,A001991,2025-09-06 22:00:00,REPLIED
WA00005212,A002933,2026-07-19 08:00:00,REPLIED
WA00005213,A002920,2026-06-01 20:00:00,REPLIED
WA00005214,A003452,2025-10-11 15:00:00,REPLIED
WA00005215,A003941,2026-03-01 16:00:00,DELIVERED
WA00005216,A003089,2026-08-06 10:00:00,READ
WA00005217,A000787,2025-10-03 22:00:00,REPLIED
WA00005218,A000232,2026-08-26 10:00:00,DELIVERED
WA00005219,A000261,2026-06-08 11:00:00,REPLIED
WA00005220,A002124,2026-04-13 16:00:00,REPLIED
WA00005221,A004127,2026-07-10 09:00:00,DELIVERED
WA00005222,A000093,2026-06-12 17:00:00,REPLIED
WA00005223,A002000,2026-03-03 08:00:00,SENT
WA00005224,A003764,2026-03-20 19:00:00,SENT
WA00005225,A000340,2026-06-02 19:00:00,FAILED
WA00005226,A003545,2026-07-16 22:00:00,DELIVERED
WA00005227,A001052,2026-01-09 11:00:00,READ
WA00005228,A002193,2026-07-22 18:00:00,DELIVERED
WA00005229,A002007,2026-02-14 16:00:00,READ
WA00005230,A000592,2026-06-18 19:00:00,READ
WA00005231,A003748,2025-12-25 12:00:00,SENT
WA00005232,A002805,2026-03-24 13:00:00,READ
WA00005233,A002591,2026-07-01 10:00:00,DELIVERED
WA00005234,A000273,2025-11-17 07:00:00,READ
WA00005235,A003112,2026-05-02 21:00:00,READ
WA00005236,A002256,2026-03-14 07:00:00,REPLIED
WA00005237,A001692,2026-03-02 21:00:00,FAILED
WA00005238,A002317,2025-11-23 17:00:00,REPLIED
WA00005239,A001573,2026-03-23 18:00:00,REPLIED
WA00005240,A000338,2026-07-13 15:00:00,DELIVERED
WA00005241,A003553,2025-10-08 10:00:00,READ
WA00005242,A003609,2026-04-17 22:00:00,READ
WA00005243,A001902,2026-07-13 08:00:00,DELIVERED
WA00005244,A002397,2026-04-04 13:00:00,DELIVERED
WA00005245,A000853,2026-06-05 21:00:00,REPLIED
WA00005246,A000333,2025-11-18 19:00:00,FAILED
WA00005247,A000942,2026-06-23 17:00:00,DELIVERED
WA00005248,A003708,2026-05-14 19:00:00,DELIVERED
WA00005249,A003658,2026-08-20 15:00:00,SENT
WA00005250,A004031,2026-04-11 15:00:00,SENT
WA00005251,A000126,2026-03-23 15:00:00,DELIVERED
WA00005252,A000171,2026-06-19 18:00:00,READ
WA00005253,A004054,2026-05-14 15:00:00,DELIVERED
WA00005254,A003142,2025-09-11 11:00:00,READ
WA00005255,A004119,2026-03-13 18:00:00,DELIVERED
WA00005256,A001292,2026-05-25 18:00:00,FAILED
WA00005257,A002386,2026-05-22 10:00:00,READ
WA00005258,A003862,2026-02-10 13:00:00,DELIVERED
WA00005259,A001773,2025-12-24 11:00:00,READ
WA00005260,A002844,2026-08-04 19:00:00,READ
WA00005261,A000098,2025-12-17 20:00:00,READ
WA00005262,A002640,2026-08-10 16:00:00,REPLIED
WA00005263,A001878,2026-04-14 12:00:00,SENT
WA00005264,A000215,2026-08-25 20:00:00,FAILED
WA00005265,A002201,2025-12-01 18:00:00,FAILED
WA00005266,A001186,2026-04-26 09:00:00,READ
WA00005267,A003957,2026-04-27 13:00:00,REPLIED
WA00005268,A002465,2026-01-04 21:00:00,DELIVERED
WA00005269,A002044,2026-06-23 18:00:00,READ
WA00005270,A001511,2026-07-24 17:00:00,READ
WA00005271,A001462,2026-05-27 15:00:00,REPLIED
WA00005272,A003325,2025-11-11 19:00:00,READ
WA00005273,A001407,2026-05-18 16:00:00,FAILED
WA00005274,A002279,2026-08-26 21:00:00,DELIVERED
WA00005275,A000461,2026-05-21 17:00:00,REPLIED
WA00005276,A001527,2025-12-13 18:00:00,SENT
WA00005277,A001088,2025-11-18 19:00:00,DELIVERED
WA00005278,A000684,2025-11-27 08:00:00,DELIVERED
WA00005279,A001458,2025-12-25 18:00:00,READ
WA00005280,A001110,2025-10-14 16:00:00,REPLIED
WA00005281,A002360,2025-10-22 15:00:00,DELIVERED
WA00005282,A002612,2025-09-16 12:00:00,READ
WA00005283,A001183,2025-12-23 12:00:00,DELIVERED
WA00005284,A000617,2026-07-17 20:00:00,READ
WA00005285,A001722,2026-02-10 18:00:00,DELIVERED
WA00005286,A001968,2025-10-27 12:00:00,DELIVERED
WA00005287,A002395,2026-01-21 21:00:00,DELIVERED
WA00005288,A000736,2025-11-16 22:00:00,REPLIED
WA00005289,A001838,2026-02-11 11:00:00,REPLIED
WA00005290,A001849,2025-09-26 13:00:00,DELIVERED
WA00005291,A000182,2026-04-06 08:00:00,READ
WA00005292,A001259,2026-06-02 09:00:00,READ
WA00005293,A003144,2026-01-07 18:00:00,DELIVERED
WA00005294,A003869,2026-04-02 22:00:00,REPLIED
WA00005295,A000124,2025-11-16 20:00:00,DELIVERED
WA00005296,A002660,2026-05-13 15:00:00,SENT
WA00005297,A003122,2026-08-15 13:00:00,REPLIED
WA00005298,A004174,2026-05-24 10:00:00,FAILED
WA00005299,A003295,2025-09-15 18:00:00,SENT
WA00005300,A003269,2026-03-27 14:00:00,DELIVERED
WA00005301,A002931,2025-12-20 07:00:00,DELIVERED
WA00005302,A004116,2026-04-12 21:00:00,SENT
WA00005303,A002338,2025-12-16 18:00:00,DELIVERED
WA00005304,A001301,2026-08-07 07:00:00,FAILED
WA00005305,A003568,2025-10-24 09:00:00,FAILED
WA00005306,A002467,2026-01-13 15:00:00,REPLIED
WA00005307,A001335,2026-01-14 16:00:00,REPLIED
WA00005308,A002595,2026-06-04 12:00:00,DELIVERED
WA00005309,A001507,2026-03-13 09:00:00,SENT
WA00005310,A001252,2026-04-10 19:00:00,READ
WA00005311,A000740,2026-02-14 09:00:00,DELIVERED
WA00005312,A000802,2025-11-25 11:00:00,DELIVERED
WA00005313,A003399,2026-03-01 19:00:00,FAILED
WA00005314,A002958,2026-08-15 11:00:00,SENT
WA00005315,A000483,2026-03-11 21:00:00,DELIVERED
WA00005316,A002726,2025-09-09 12:00:00,READ
WA00005317,A000986,2026-04-04 09:00:00,REPLIED
WA00005318,A002787,2026-02-03 16:00:00,SENT
WA00005319,A003089,2026-07-23 15:00:00,SENT
WA00005320,A000703,2026-04-04 13:00:00,READ
WA00005321,A001996,2026-04-22 08:00:00,FAILED
WA00005322,A000967,2026-06-08 22:00:00,READ
WA00005323,A003704,2025-11-11 22:00:00,SENT
WA00005324,A001979,2026-03-25 19:00:00,READ
WA00005325,A004064,2026-03-19 10:00:00,READ
WA00005326,A003142,2026-02-09 12:00:00,SENT
WA00005327,A000096,2026-07-26 13:00:00,REPLIED
WA00005328,A003778,2025-11-12 13:00:00,DELIVERED
WA00005329,A003580,2025-11-25 13:00:00,REPLIED
WA00005330,A002540,2026-07-13 11:00:00,READ
WA00005331,A001090,2025-11-15 15:00:00,READ
WA00005332,A003546,2026-02-16 08:00:00,READ
WA00005333,A000401,2026-05-18 10:00:00,REPLIED
WA00005334,A003617,2025-11-16 15:00:00,SENT
WA00005335,A000295,2026-08-11 12:00:00,FAILED
WA00005336,A003397,2026-04-13 14:00:00,DELIVERED
WA00005337,A002653,2026-06-25 15:00:00,REPLIED
WA00005338,A002582,2026-06-19 18:00:00,DELIVERED
WA00005339,A001376,2026-07-20 19:00:00,FAILED
WA00005340,A002161,2025-09-08 11:00:00,DELIVERED
WA00005341,A003719,2026-03-09 07:00:00,FAILED
WA00005342,A002263,2026-08-20 10:00:00,REPLIED
WA00005343,A001436,2026-07-18 22:00:00,SENT
WA00005344,A000064,2026-06-02 16:00:00,REPLIED
WA00005345,A001926,2025-10-11 10:00:00,READ
WA00005346,A002353,2026-06-14 12:00:00,SENT
WA00005347,A000179,2025-12-26 07:00:00,REPLIED
WA00005348,A003691,2026-01-18 19:00:00,DELIVERED
WA00005349,A002301,2026-08-05 17:00:00,READ
WA00005350,A000933,2026-03-26 21:00:00,DELIVERED
WA00005351,A003395,2026-02-26 11:00:00,FAILED
WA00005352,A000873,2026-07-04 16:00:00,SENT
WA00005353,A004064,2026-06-27 08:00:00,READ
WA00005354,A001436,2026-04-14 09:00:00,DELIVERED
WA00005355,A003022,2026-03-09 09:00:00,SENT
WA00005356,A001641,2026-02-13 16:00:00,READ
WA00005357,A000465,2026-07-04 14:00:00,DELIVERED
WA00005358,A002366,2026-05-24 20:00:00,DELIVERED
WA00005359,A004046,2026-04-22 22:00:00,DELIVERED
WA00005360,A001504,2026-08-22 15:00:00,SENT
WA00005361,A002324,2026-08-14 22:00:00,REPLIED
WA00005362,A000214,2025-09-27 15:00:00,REPLIED
WA00005363,A002845,2025-09-04 07:00:00,DELIVERED
WA00005364,A004002,2025-11-13 22:00:00,SENT
WA00005365,A001220,2025-11-12 20:00:00,FAILED
WA00005366,A000656,2026-06-09 13:00:00,READ
WA00005367,A000063,2025-10-12 21:00:00,DELIVERED
WA00005368,A001453,2026-08-07 09:00:00,SENT
WA00005369,A004039,2026-05-15 22:00:00,DELIVERED
WA00005370,A001451,2026-07-10 14:00:00,DELIVERED
WA00005371,A001271,2026-03-27 21:00:00,DELIVERED
WA00005372,A001190,2026-01-22 07:00:00,DELIVERED
WA00005373,A003632,2026-01-14 16:00:00,DELIVERED
WA00005374,A000962,2025-10-08 14:00:00,SENT
WA00005375,A001095,2025-09-12 15:00:00,DELIVERED
WA00005376,A001368,2025-10-09 12:00:00,REPLIED
WA00005377,A001411,2026-06-21 17:00:00,SENT
WA00005378,A001500,2026-01-04 11:00:00,SENT
WA00005379,A003496,2025-11-12 07:00:00,SENT
WA00005380,A002704,2026-02-27 13:00:00,SENT
WA00005381,A000820,2026-08-18 19:00:00,FAILED
WA00005382,A001533,2025-09-18 20:00:00,REPLIED
WA00005383,A003756,2026-03-16 07:00:00,DELIVERED
WA00005384,A002302,2026-04-07 21:00:00,SENT
WA00005385,A004016,2026-01-13 20:00:00,DELIVERED
WA00005386,A000311,2026-08-19 20:00:00,READ
WA00005387,A002172,2026-04-16 15:00:00,DELIVERED
WA00005388,A002196,2026-03-26 10:00:00,DELIVERED
WA00005389,A000660,2026-04-13 07:00:00,DELIVERED
WA00005390,A001213,2026-03-13 13:00:00,READ
WA00005391,A003069,2025-10-17 09:00:00,DELIVERED
WA00005392,A000190,2026-07-23 16:00:00,DELIVERED
WA00005393,A002802,2026-08-19 13:00:00,REPLIED
WA00005394,A000780,2025-12-19 09:00:00,REPLIED
WA00005395,A004014,2026-05-20 12:00:00,READ
WA00005396,A000424,2026-03-21 10:00:00,READ
WA00005397,A003474,2026-01-09 21:00:00,DELIVERED
WA00005398,A001532,2025-10-07 13:00:00,REPLIED
WA00005399,A001935,2025-09-25 09:00:00,READ
WA00005400,A001317,2025-11-02 15:00:00,READ
WA00005401,A001011,2025-09-01 09:00:00,DELIVERED
WA00005402,A003313,2025-09-09 17:00:00,DELIVERED
WA00005403,A002851,2026-03-07 22:00:00,DELIVERED
WA00005404,A003772,2025-12-14 22:00:00,READ
WA00005405,A002839,2026-06-19 07:00:00,DELIVERED
WA00005406,A002479,2026-07-06 22:00:00,SENT
WA00005407,A000975,2025-11-01 09:00:00,DELIVERED
WA00005408,A003107,2026-05-19 09:00:00,DELIVERED
WA00005409,A000759,2025-10-04 19:00:00,DELIVERED
WA00005410,A000286,2026-06-01 19:00:00,DELIVERED
WA00005411,A000757,2026-04-03 12:00:00,DELIVERED
WA00005412,A002327,2026-06-05 20:00:00,DELIVERED
WA00005413,A002037,2026-05-21 13:00:00,REPLIED
WA00005414,A002211,2025-11-14 15:00:00,DELIVERED
WA00005415,A003968,2026-02-19 19:00:00,SENT
WA00005416,A003639,2026-03-12 08:00:00,REPLIED
WA00005417,A000118,2026-02-07 12:00:00,DELIVERED
WA00005418,A000568,2025-10-19 09:00:00,REPLIED
WA00005419,A001628,2026-03-02 18:00:00,DELIVERED
WA00005420,A001266,2026-03-01 09:00:00,READ
WA00005421,A002872,2026-04-15 12:00:00,SENT
WA00005422,A000888,2026-07-04 14:00:00,DELIVERED
WA00005423,A003078,2026-07-16 15:00:00,FAILED
WA00005424,A003125,2026-01-20 19:00:00,READ
WA00005425,A003202,2026-04-24 13:00:00,REPLIED
WA00005426,A003918,2025-10-24 07:00:00,READ
WA00005427,A001482,2026-07-16 18:00:00,READ
WA00005428,A003481,2026-02-11 22:00:00,REPLIED
WA00005429,A000497,2026-05-19 14:00:00,SENT
WA00005430,A003784,2026-07-07 12:00:00,DELIVERED
WA00005431,A002757,2025-09-25 07:00:00,READ
WA00005432,A003325,2026-01-06 17:00:00,DELIVERED
WA00005433,A003930,2026-04-27 22:00:00,READ
WA00005434,A001149,2026-03-13 14:00:00,DELIVERED
WA00005435,A001565,2026-02-14 18:00:00,SENT
WA00005436,A003513,2026-05-24 10:00:00,READ
WA00005437,A001689,2026-04-05 07:00:00,SENT
WA00005438,A001927,2026-02-25 17:00:00,DELIVERED
WA00005439,A001723,2025-12-23 13:00:00,SENT
WA00005440,A000651,2025-11-02 13:00:00,FAILED
WA00005441,A000216,2026-04-04 17:00:00,REPLIED
WA00005442,A000027,2026-04-04 17:00:00,READ
WA00005443,A002147,2025-12-13 20:00:00,REPLIED
WA00005444,A000173,2025-11-04 07:00:00,SENT
WA00005445,A000190,2026-02-01 16:00:00,REPLIED
WA00005446,A002777,2026-02-01 09:00:00,DELIVERED
WA00005447,A002369,2026-07-11 09:00:00,SENT
WA00005448,A000249,2026-06-23 14:00:00,SENT
WA00005449,A000455,2026-01-19 21:00:00,READ
WA00005450,A002431,2025-12-26 12:00:00,READ
WA00005451,A000046,2026-07-07 13:00:00,DELIVERED
WA00005452,A001703,2026-07-23 13:00:00,DELIVERED
WA00005453,A002507,2025-12-09 19:00:00,READ
WA00005454,A000357,2025-11-13 13:00:00,REPLIED
WA00005455,A002609,2026-03-07 17:00:00,REPLIED
WA00005456,A003000,2026-06-01 12:00:00,DELIVERED
WA00005457,A000151,2025-10-09 15:00:00,FAILED
WA00005458,A000037,2026-06-20 16:00:00,DELIVERED
WA00005459,A000304,2026-07-19 11:00:00,DELIVERED
WA00005460,A001006,2025-10-18 14:00:00,READ
WA00005461,A000946,2026-05-27 18:00:00,SENT
WA00005462,A001583,2026-05-21 17:00:00,READ
WA00005463,A002388,2026-04-26 07:00:00,DELIVERED
WA00005464,A000438,2026-06-25 22:00:00,DELIVERED
WA00005465,A001155,2025-11-18 15:00:00,DELIVERED
WA00005466,A000298,2026-04-08 22:00:00,DELIVERED
WA00005467,A000296,2026-08-06 16:00:00,SENT
WA00005468,A001636,2026-04-19 16:00:00,DELIVERED
WA00005469,A001049,2026-03-06 08:00:00,SENT
WA00005470,A001346,2026-04-11 16:00:00,READ
WA00005471,A001323,2025-12-10 09:00:00,DELIVERED
WA00005472,A002033,2026-03-14 15:00:00,SENT
WA00005473,A000128,2025-09-16 20:00:00,FAILED
WA00005474,A002812,2025-10-02 15:00:00,DELIVERED
WA00005475,A001482,2026-02-03 20:00:00,REPLIED
WA00005476,A001474,2026-08-04 09:00:00,READ
WA00005477,A003365,2025-11-03 14:00:00,DELIVERED
WA00005478,A000117,2026-08-01 20:00:00,READ
WA00005479,A001050,2026-06-12 14:00:00,READ
WA00005480,A002275,2026-05-22 16:00:00,DELIVERED
WA00005481,A002892,2026-04-06 08:00:00,FAILED
WA00005482,A003731,2026-04-19 12:00:00,READ
WA00005483,A002981,2026-07-20 14:00:00,SENT
WA00005484,A003568,2026-01-18 14:00:00,DELIVERED
WA00005485,A002175,2026-03-22 21:00:00,DELIVERED
WA00005486,A001023,2026-04-14 22:00:00,DELIVERED
WA00005487,A003574,2025-12-03 20:00:00,FAILED
WA00005488,A000459,2025-11-09 08:00:00,READ
WA00005489,A001610,2025-11-15 20:00:00,DELIVERED
WA00005490,A004007,2026-04-09 08:00:00,READ
WA00005491,A002369,2025-09-05 12:00:00,REPLIED
WA00005492,A003616,2025-09-11 15:00:00,SENT
WA00005493,A000097,2025-11-11 12:00:00,READ
WA00005494,A003762,2026-07-25 10:00:00,FAILED
WA00005495,A003000,2026-01-06 18:00:00,FAILED
WA00005496,A002139,2026-07-14 18:00:00,READ
WA00005497,A001861,2025-09-27 15:00:00,READ
WA00005498,A000754,2026-01-03 21:00:00,DELIVERED
WA00005499,A002819,2025-09-23 08:00:00,READ
WA00005500,A003170,2026-06-19 22:00:00,REPLIED
WA00005501,A004191,2026-08-10 17:00:00,FAILED
WA00005502,A002684,2026-08-17 09:00:00,READ
WA00005503,A003851,2025-09-08 22:00:00,FAILED
WA00005504,A003254,2025-10-19 21:00:00,FAILED
WA00005505,A001574,2025-12-24 15:00:00,READ
WA00005506,A000568,2026-04-20 22:00:00,READ
WA00005507,A002824,2025-11-19 14:00:00,SENT
WA00005508,A003268,2025-10-12 10:00:00,READ
WA00005509,A002254,2025-12-11 22:00:00,READ
WA00005510,A000396,2026-01-08 09:00:00,DELIVERED
WA00005511,A000512,2026-05-14 08:00:00,DELIVERED
WA00005512,A000015,2026-02-18 11:00:00,DELIVERED
WA00005513,A000049,2025-11-22 08:00:00,READ
WA00005514,A002726,2026-05-14 20:00:00,READ
WA00005515,A000198,2026-05-10 14:00:00,SENT
WA00005516,A003210,2025-12-27 14:00:00,SENT
WA00005517,A002588,2026-06-16 09:00:00,READ
WA00005518,A003797,2025-12-15 18:00:00,READ
WA00005519,A003972,2026-02-24 19:00:00,READ
WA00005520,A001144,2026-04-06 09:00:00,READ
WA00005521,A003164,2025-10-19 14:00:00,DELIVERED
WA00005522,A002849,2026-04-10 15:00:00,REPLIED
WA00005523,A001461,2025-10-11 11:00:00,READ
WA00005524,A003944,2026-08-06 15:00:00,READ
WA00005525,A002892,2026-02-23 17:00:00,SENT
WA00005526,A002378,2026-05-16 18:00:00,READ
WA00005527,A002773,2026-06-25 22:00:00,DELIVERED
WA00005528,A001823,2026-05-20 21:00:00,FAILED
WA00005529,A003278,2026-05-08 07:00:00,FAILED
WA00005530,A003729,2026-03-01 12:00:00,REPLIED
WA00005531,A001799,2026-05-09 14:00:00,READ
WA00005532,A000550,2026-06-27 21:00:00,DELIVERED
WA00005533,A000987,2026-06-05 11:00:00,DELIVERED
WA00005534,A003161,2026-02-07 08:00:00,REPLIED
WA00005535,A002260,2025-11-15 20:00:00,DELIVERED
WA00005536,A000192,2025-10-07 15:00:00,SENT
