targeting_id,account_id,target_date,campaign_id,strategy,priority_band,propensity_score
T000004857,A002441,2026-02-07,C006,OLD_TARGETING,LOW,0.822
T000004858,A003598,2026-02-15,C006,OLD_TARGETING,MEDIUM,0.746
T000004859,A004125,2026-02-12,C006,OLD_TARGETING,LOW,0.864
T000004860,A002549,2026-02-01,C006,OLD_TARGETING,LOW,0.165
T000004861,A002154,2026-02-20,C006,OLD_TARGETING,MEDIUM,0.877
T000004862,A002430,2026-02-10,C006,OLD_TARGETING,MEDIUM,0.358
T000004863,A001986,2026-02-06,C006,OLD_TARGETING,HIGH,0.363
T000004864,A002957,2026-02-06,C006,OLD_TARGETING,MEDIUM,0.284
T000004865,A000013,2026-02-15,C006,OLD_TARGETING,LOW,0.698
T000004866,A003829,2026-02-27,C006,OLD_TARGETING,MEDIUM,0.626
T000004867,A000979,2026-02-20,C006,OLD_TARGETING,LOW,0.706
T000004868,A004131,2026-02-06,C006,OLD_TARGETING,MEDIUM,0.598
T000004869,A003359,2026-02-22,C006,OLD_TARGETING,MEDIUM,0.849
T000004870,A003410,2026-02-27,C006,OLD_TARGETING,MEDIUM,0.155
T000004871,A003132,2026-02-24,C006,OLD_TARGETING,LOW,0.798
T000004872,A000567,2026-02-18,C006,OLD_TARGETING,MEDIUM,0.204
T000004873,A001671,2026-02-04,C006,OLD_TARGETING,MEDIUM,0.984
T000004874,A002602,2026-02-18,C006,OLD_TARGETING,MEDIUM,0.775
T000004875,A002322,2026-02-24,C006,OLD_TARGETING,MEDIUM,0.427
T000004876,A004088,2026-02-25,C006,OLD_TARGETING,MEDIUM,0.247
T000004877,A001643,2026-02-06,C006,OLD_TARGETING,HIGH,0.278
T000004878,A002760,2026-02-11,C006,OLD_TARGETING,MEDIUM,0.961
T000004879,A000860,2026-02-23,C006,OLD_TARGETING,MEDIUM,0.736
T000004880,A004190,2026-02-23,C006,OLD_TARGETING,MEDIUM,0.677
T000004881,A001421,2026-02-15,C006,OLD_TARGETING,HIGH,0.545
T000004882,A000751,2026-02-12,C006,OLD_TARGETING,MEDIUM,0.975
T000004883,A003631,2026-02-19,C006,OLD_TARGETING,HIGH,0.84
T000004884,A001994,2026-02-25,C006,OLD_TARGETING,LOW,0.976
T000004885,A000693,2026-02-01,C006,OLD_TARGETING,MEDIUM,0.439
T000004886,A003121,2026-02-24,C006,OLD_TARGETING,LOW,0.712
T000004887,A002178,2026-02-02,C006,OLD_TARGETING,MEDIUM,0.16
T000004888,A003697,2026-02-25,C006,OLD_TARGETING,LOW,0.75
T000004889,A002506,2026-02-01,C006,OLD_TARGETING,LOW,0.732
T000004890,A003989,2026-02-14,C006,OLD_TARGETING,MEDIUM,0.493
T000004891,A003917,2026-02-05,C006,OLD_TARGETING,LOW,0.744
T000004892,A001065,2026-02-25,C006,OLD_TARGETING,MEDIUM,0.808
T000004893,A001697,2026-02-23,C006,OLD_TARGETING,MEDIUM,0.239
T000004894,A002689,2026-02-01,C006,OLD_TARGETING,MEDIUM,0.642
T000004895,A002776,2026-02-11,C006,OLD_TARGETING,MEDIUM,0.805
T000004896,A001410,2026-02-21,C006,OLD_TARGETING,MEDIUM,0.768
T000004897,A003356,2026-02-01,C006,OLD_TARGETING,MEDIUM,0.66
T000004898,A003515,2026-02-19,C006,OLD_TARGETING,HIGH,0.414
T000004899,A002639,2026-02-04,C006,OLD_TARGETING,MEDIUM,0.679
T000004900,A001333,2026-02-23,C006,OLD_TARGETING,HIGH,0.786
T000004901,A003984,2026-02-06,C006,OLD_TARGETING,LOW,0.764
T000004902,A001107,2026-02-09,C006,OLD_TARGETING,MEDIUM,0.134
T000004903,A003849,2026-02-19,C006,OLD_TARGETING,MEDIUM,0.353
T000004904,A001632,2026-02-12,C006,OLD_TARGETING,MEDIUM,0.805
T000004905,A001588,2026-02-23,C006,OLD_TARGETING,MEDIUM,0.249
T000004906,A001814,2026-02-09,C006,OLD_TARGETING,LOW,0.382
T000004907,A001825,2026-02-26,C006,OLD_TARGETING,LOW,0.698
T000004908,A003765,2026-02-21,C006,OLD_TARGETING,MEDIUM,0.774
T000004909,A001691,2026-02-08,C006,OLD_TARGETING,MEDIUM,0.116
T000004910,A000939,2026-02-01,C006,OLD_TARGETING,MEDIUM,0.43
T000004911,A002900,2026-02-27,C006,OLD_TARGETING,HIGH,0.414
T000004912,A002067,2026-02-24,C006,OLD_TARGETING,MEDIUM,0.115
T000004913,A002715,2026-02-13,C006,OLD_TARGETING,HIGH,0.873
T000004914,A002907,2026-02-03,C006,OLD_TARGETING,HIGH,0.259
T000004915,A001534,2026-02-20,C006,OLD_TARGETING,MEDIUM,0.738
T000004916,A002787,2026-02-13,C006,OLD_TARGETING,MEDIUM,0.24
T000004917,A003161,2026-02-07,C006,OLD_TARGETING,MEDIUM,0.536
T000004918,A000001,2026-02-04,C006,OLD_TARGETING,LOW,0.301
T000004919,A001567,2026-02-25,C006,OLD_TARGETING,MEDIUM,0.179
T000004920,A002181,2026-02-07,C006,OLD_TARGETING,MEDIUM,0.499
T000004921,A001759,2026-02-10,C006,OLD_TARGETING,LOW,0.562
T000004922,A001351,2026-02-08,C006,OLD_TARGETING,LOW,0.225
T000004923,A000010,2026-02-01,C006,OLD_TARGETING,LOW,0.873
T000004924,A004089,2026-02-17,C006,OLD_TARGETING,LOW,0.593
T000004925,A004051,2026-02-27,C006,OLD_TARGETING,MEDIUM,0.152
T000004926,A002150,2026-02-20,C006,OLD_TARGETING,HIGH,0.716
T000004927,A001120,2026-02-12,C006,OLD_TARGETING,MEDIUM,0.913
T000004928,A001162,2026-02-26,C006,OLD_TARGETING,LOW,0.602
T000004929,A002974,2026-02-18,C006,OLD_TARGETING,MEDIUM,0.696
T000004930,A001437,2026-02-18,C006,OLD_TARGETING,LOW,0.793
T000004931,A003631,2026-02-14,C006,OLD_TARGETING,MEDIUM,0.166
T000004932,A000363,2026-02-08,C006,OLD_TARGETING,HIGH,0.769
T000004933,A000944,2026-02-08,C006,OLD_TARGETING,MEDIUM,0.338
T000004934,A002022,2026-02-10,C006,OLD_TARGETING,LOW,0.143
T000004935,A002740,2026-02-15,C006,OLD_TARGETING,HIGH,0.679
T000004936,A002450,2026-02-27,C006,OLD_TARGETING,LOW,0.202
T000004937,A003297,2026-02-15,C006,OLD_TARGETING,LOW,0.784
T000004938,A003546,2026-02-05,C006,OLD_TARGETING,HIGH,0.584
T000004939,A001407,2026-02-21,C006,OLD_TARGETING,HIGH,0.259
T000004940,A000400,2026-02-02,C006,OLD_TARGETING,HIGH,0.635
T000004941,A001507,2026-02-02,C006,OLD_TARGETING,MEDIUM,0.858
T000004942,A001793,2026-02-08,C006,OLD_TARGETING,LOW,0.163
T000004943,A002484,2026-02-19,C006,OLD_TARGETING,MEDIUM,0.438
T000004944,A003405,2026-02-24,C006,OLD_TARGETING,LOW,0.146
T000004945,A001110,2026-02-22,C006,OLD_TARGETING,MEDIUM,0.699
T000004946,A002980,2026-02-03,C006,OLD_TARGETING,MEDIUM,0.526
T000004947,A003227,2026-02-06,C006,OLD_TARGETING,MEDIUM,0.551
T000004948,A000076,2026-02-08,C006,OLD_TARGETING,HIGH,0.95
T000004949,A002058,2026-02-25,C006,OLD_TARGETING,MEDIUM,0.91
T000004950,A000363,2026-02-16,C006,OLD_TARGETING,HIGH,0.422
T000004951,A001775,2026-02-26,C006,OLD_TARGETING,MEDIUM,0.528
T000004952,A000515,2026-02-19,C006,OLD_TARGETING,HIGH,0.512
T000004953,A003079,2026-02-15,C006,OLD_TARGETING,MEDIUM,0.597
T000004954,A001176,2026-02-25,C006,OLD_TARGETING,MEDIUM,0.114
T000004955,A003000,2026-02-02,C006,OLD_TARGETING,MEDIUM,0.87
T000004956,A000862,2026-02-10,C006,OLD_TARGETING,MEDIUM,0.471
T000004957,A003520,2026-02-04,C006,OLD_TARGETING,LOW,0.44
T000004958,A002771,2026-02-14,C006,OLD_TARGETING,LOW,0.724
T000004959,A003970,2026-02-19,C006,OLD_TARGETING,MEDIUM,0.586
T000004960,A000834,2026-02-04,C006,OLD_TARGETING,LOW,0.55
T000004961,A003322,2026-02-04,C006,OLD_TARGETING,HIGH,0.793
T000004962,A001092,2026-02-18,C006,OLD_TARGETING,MEDIUM,0.139
T000004963,A001536,2026-02-01,C006,OLD_TARGETING,MEDIUM,0.323
T000004964,A000325,2026-02-09,C006,OLD_TARGETING,HIGH,0.253
T000004965,A003778,2026-02-11,C006,OLD_TARGETING,LOW,0.342
T000004966,A003203,2026-02-13,C006,OLD_TARGETING,MEDIUM,0.725
T000004967,A003540,2026-02-02,C006,OLD_TARGETING,LOW,0.162
T000004968,A002772,2026-02-02,C006,OLD_TARGETING,MEDIUM,0.637
T000004969,A002791,2026-02-02,C006,OLD_TARGETING,HIGH,0.654
T000004970,A001956,2026-02-19,C006,OLD_TARGETING,LOW,0.355
T000004971,A001732,2026-02-15,C006,OLD_TARGETING,MEDIUM,0.431
T000004972,A003209,2026-02-15,C006,OLD_TARGETING,MEDIUM,0.835
T000004973,A004013,2026-02-20,C006,OLD_TARGETING,MEDIUM,0.704
T000004974,A002604,2026-02-05,C006,OLD_TARGETING,LOW,0.117
T000004975,A002299,2026-02-14,C006,OLD_TARGETING,HIGH,0.31
T000004976,A000906,2026-02-27,C006,OLD_TARGETING,LOW,0.757
T000004977,A001966,2026-02-10,C006,OLD_TARGETING,MEDIUM,0.166
T000004978,A003919,2026-02-11,C006,OLD_TARGETING,LOW,0.234
T000004979,A001430,2026-02-06,C006,OLD_TARGETING,LOW,0.635
T000004980,A003013,2026-02-19,C006,OLD_TARGETING,HIGH,0.239
T000004981,A001952,2026-02-08,C006,OLD_TARGETING,MEDIUM,0.202
T000004982,A000694,2026-02-23,C006,OLD_TARGETING,HIGH,0.288
T000004983,A004195,2026-02-08,C006,OLD_TARGETING,MEDIUM,0.894
T000004984,A000147,2026-02-08,C006,OLD_TARGETING,LOW,0.739
T000004985,A002499,2026-02-13,C006,OLD_TARGETING,MEDIUM,0.104
T000004986,A001613,2026-02-21,C006,OLD_TARGETING,HIGH,0.444
T000004987,A000879,2026-02-19,C006,OLD_TARGETING,MEDIUM,0.295
T000004988,A001160,2026-02-20,C006,OLD_TARGETING,MEDIUM,0.513
T000004989,A002597,2026-02-24,C006,OLD_TARGETING,MEDIUM,0.302
T000004990,A004042,2026-02-03,C006,OLD_TARGETING,HIGH,0.476
T000004991,A003336,2026-02-22,C006,OLD_TARGETING,HIGH,0.162
T000004992,A002896,2026-02-20,C006,OLD_TARGETING,MEDIUM,0.565
T000004993,A000952,2026-02-13,C006,OLD_TARGETING,MEDIUM,0.448
T000004994,A003817,2026-02-06,C006,OLD_TARGETING,HIGH,0.133
T000004995,A001105,2026-02-17,C006,OLD_TARGETING,MEDIUM,0.767
T000004996,A000424,2026-02-11,C006,OLD_TARGETING,MEDIUM,0.123
T000004997,A003540,2026-02-12,C006,OLD_TARGETING,MEDIUM,0.841
T000004998,A003667,2026-02-18,C006,OLD_TARGETING,LOW,0.561
T000004999,A001228,2026-02-20,C006,OLD_TARGETING,MEDIUM,0.675
T000005000,A000329,2026-02-20,C006,OLD_TARGETING,HIGH,0.728
T000005001,A001279,2026-02-13,C006,OLD_TARGETING,MEDIUM,0.742
T000005002,A000180,2026-02-13,C006,OLD_TARGETING,HIGH,0.634
T000005003,A001198,2026-02-16,C006,OLD_TARGETING,HIGH,0.285
T000005004,A003102,2026-02-25,C006,OLD_TARGETING,MEDIUM,0.507
T000005005,A001443,2026-02-16,C006,OLD_TARGETING,MEDIUM,0.434
T000005006,A001715,2026-02-24,C006,OLD_TARGETING,MEDIUM,0.149
T000005007,A001457,2026-02-05,C006,OLD_TARGETING,MEDIUM,0.752
T000005008,A001430,2026-02-16,C006,OLD_TARGETING,LOW,0.12
T000005009,A001035,2026-02-22,C006,OLD_TARGETING,MEDIUM,0.834
T000005010,A001660,2026-02-18,C006,OLD_TARGETING,MEDIUM,0.441
T000005011,A004097,2026-02-11,C006,OLD_TARGETING,MEDIUM,0.787
T000005012,A002798,2026-02-10,C006,OLD_TARGETING,LOW,0.113
T000005013,A001880,2026-02-16,C006,OLD_TARGETING,HIGH,0.802
T000005014,A000127,2026-02-15,C006,OLD_TARGETING,LOW,0.898
T000005015,A003385,2026-02-17,C006,OLD_TARGETING,MEDIUM,0.82
T000005016,A004141,2026-02-01,C006,OLD_TARGETING,LOW,0.355
T000005017,A000825,2026-02-03,C006,OLD_TARGETING,MEDIUM,0.136
T000005018,A000382,2026-02-19,C006,OLD_TARGETING,HIGH,0.369
T000005019,A003504,2026-02-03,C006,OLD_TARGETING,MEDIUM,0.735
T000005020,A003362,2026-02-10,C006,OLD_TARGETING,HIGH,0.917
T000005021,A001339,2026-02-06,C006,OLD_TARGETING,LOW,0.973
T000005022,A004073,2026-02-25,C006,OLD_TARGETING,MEDIUM,0.329
T000005023,A000648,2026-02-18,C006,OLD_TARGETING,MEDIUM,0.825
T000005024,A002556,2026-02-15,C006,OLD_TARGETING,LOW,0.497
T000005025,A000937,2026-02-11,C006,OLD_TARGETING,MEDIUM,0.268
T000005026,A003246,2026-02-01,C006,OLD_TARGETING,MEDIUM,0.864
T000005027,A002732,2026-02-04,C006,OLD_TARGETING,MEDIUM,0.743
T000005028,A000072,2026-02-19,C006,OLD_TARGETING,MEDIUM,0.584
T000005029,A001957,2026-02-20,C006,OLD_TARGETING,MEDIUM,0.235
T000005030,A002981,2026-02-20,C006,OLD_TARGETING,MEDIUM,0.662
T000005031,A001663,2026-02-08,C006,OLD_TARGETING,MEDIUM,0.671
T000005032,A003661,2026-02-09,C006,OLD_TARGETING,LOW,0.464
T000005033,A001409,2026-02-22,C006,OLD_TARGETING,HIGH,0.722
T000005034,A002635,2026-02-17,C006,OLD_TARGETING,HIGH,0.51
T000005035,A003443,2026-02-11,C006,OLD_TARGETING,LOW,0.475
T000005036,A001751,2026-02-17,C006,OLD_TARGETING,LOW,0.172
T000005037,A004072,2026-02-06,C006,OLD_TARGETING,HIGH,0.368
T000005038,A001051,2026-02-01,C006,OLD_TARGETING,LOW,0.795
T000005039,A002893,2026-02-08,C006,OLD_TARGETING,MEDIUM,0.762
T000005040,A004045,2026-02-11,C006,OLD_TARGETING,LOW,0.229
T000005041,A004147,2026-02-01,C006,OLD_TARGETING,MEDIUM,0.594
T000005042,A000764,2026-02-22,C006,OLD_TARGETING,MEDIUM,0.646
T000005043,A001428,2026-02-15,C006,OLD_TARGETING,LOW,0.494
T000005044,A000825,2026-02-18,C006,OLD_TARGETING,MEDIUM,0.68
T000005045,A001581,2026-02-06,C006,OLD_TARGETING,HIGH,0.147
T000005046,A000368,2026-02-06,C006,OLD_TARGETING,LOW,0.562
T000005047,A002945,2026-02-10,C006,OLD_TARGETING,LOW,0.944
T000005048,A002568,2026-02-22,C006,OLD_TARGETING,LOW,0.357
T000005049,A000736,2026-02-22,C006,OLD_TARGETING,MEDIUM,0.237
T000005050,A001376,2026-02-02,C006,OLD_TARGETING,MEDIUM,0.508
T000005051,A001657,2026-02-06,C006,OLD_TARGETING,MEDIUM,0.936
T000005052,A000913,2026-02-15,C006,OLD_TARGETING,LOW,0.259
T000005053,A002687,2026-02-22,C006,OLD_TARGETING,MEDIUM,0.922
T000005054,A000846,2026-02-14,C006,OLD_TARGETING,MEDIUM,0.263
T000005055,A003199,2026-02-12,C006,OLD_TARGETING,HIGH,0.233
T000005056,A003120,2026-02-19,C006,OLD_TARGETING,MEDIUM,0.788
T000005057,A003521,2026-02-14,C006,OLD_TARGETING,HIGH,0.499
T000005058,A000756,2026-02-05,C006,OLD_TARGETING,HIGH,0.313
T000005059,A000643,2026-02-21,C006,OLD_TARGETING,HIGH,0.873
T000005060,A001921,2026-02-05,C006,OLD_TARGETING,MEDIUM,0.426
T000005061,A002096,2026-02-13,C006,OLD_TARGETING,HIGH,0.163
T000005062,A001416,2026-02-27,C006,OLD_TARGETING,LOW,0.567
T000005063,A003503,2026-02-10,C006,OLD_TARGETING,LOW,0.915
T000005064,A002423,2026-02-12,C006,OLD_TARGETING,HIGH,0.612
T000005065,A002829,2026-02-26,C006,OLD_TARGETING,MEDIUM,0.603
T000005066,A001565,2026-02-22,C006,OLD_TARGETING,MEDIUM,0.621
T000005067,A000891,2026-02-22,C006,OLD_TARGETING,MEDIUM,0.643
T000005068,A000295,2026-02-04,C006,OLD_TARGETING,HIGH,0.721
T000005069,A001775,2026-02-12,C006,OLD_TARGETING,HIGH,0.53
T000005070,A002332,2026-02-24,C006,OLD_TARGETING,MEDIUM,0.671
T000005071,A003483,2026-02-04,C006,OLD_TARGETING,MEDIUM,0.955
T000005072,A003993,2026-02-24,C006,OLD_TARGETING,MEDIUM,0.235
T000005073,A001687,2026-02-26,C006,OLD_TARGETING,HIGH,0.369
T000005074,A002255,2026-02-17,C006,OLD_TARGETING,MEDIUM,0.97
T000005075,A002294,2026-02-05,C006,OLD_TARGETING,MEDIUM,0.49
T000005076,A002179,2026-02-22,C006,OLD_TARGETING,LOW,0.143
T000005077,A002637,2026-02-09,C006,OLD_TARGETING,HIGH,0.301
T000005078,A002330,2026-02-03,C006,OLD_TARGETING,MEDIUM,0.472
T000005079,A003817,2026-02-06,C006,OLD_TARGETING,MEDIUM,0.894
T000005080,A003199,2026-02-05,C006,OLD_TARGETING,MEDIUM,0.645
T000005081,A003023,2026-02-27,C006,OLD_TARGETING,HIGH,0.416
T000005082,A002693,2026-02-02,C006,OLD_TARGETING,MEDIUM,0.151
T000005083,A001474,2026-02-19,C006,OLD_TARGETING,MEDIUM,0.425
T000005084,A002889,2026-02-16,C006,OLD_TARGETING,HIGH,0.385
T000005085,A001601,2026-02-26,C006,OLD_TARGETING,HIGH,0.317
T000005086,A000441,2026-02-24,C006,OLD_TARGETING,LOW,0.553
T000005087,A000969,2026-02-05,C006,OLD_TARGETING,LOW,0.873
T000005088,A004105,2026-02-26,C006,OLD_TARGETING,MEDIUM,0.124
T000005089,A002319,2026-02-12,C006,OLD_TARGETING,MEDIUM,0.743
T000005090,A003803,2026-02-06,C006,OLD_TARGETING,MEDIUM,0.359
T000005091,A003647,2026-02-05,C006,OLD_TARGETING,MEDIUM,0.335
T000005092,A000427,2026-02-01,C006,OLD_TARGETING,MEDIUM,0.433
T000005093,A003448,2026-02-04,C006,OLD_TARGETING,HIGH,0.302
T000005094,A003871,2026-02-04,C006,OLD_TARGETING,MEDIUM,0.802
T000005095,A003632,2026-02-10,C006,OLD_TARGETING,MEDIUM,0.909
T000005096,A002075,2026-02-02,C006,OLD_TARGETING,HIGH,0.382
T000005097,A002267,2026-02-24,C006,OLD_TARGETING,MEDIUM,0.923
T000005098,A002166,2026-02-24,C006,OLD_TARGETING,LOW,0.722
T000005099,A000876,2026-02-04,C006,OLD_TARGETING,LOW,0.349
T000005100,A000918,2026-02-04,C006,OLD_TARGETING,HIGH,0.538
T000005101,A000072,2026-02-11,C006,OLD_TARGETING,LOW,0.637
T000005102,A002490,2026-02-05,C006,OLD_TARGETING,MEDIUM,0.341
T000005103,A001265,2026-02-04,C006,OLD_TARGETING,MEDIUM,0.133
T000005104,A003216,2026-02-21,C006,OLD_TARGETING,MEDIUM,0.786
T000005105,A003579,2026-02-27,C006,OLD_TARGETING,HIGH,0.8
T000005106,A002520,2026-02-03,C006,OLD_TARGETING,MEDIUM,0.651
T000005107,A001824,2026-02-22,C006,OLD_TARGETING,HIGH,0.165
T000005108,A001382,2026-02-06,C006,OLD_TARGETING,MEDIUM,0.355
T000005109,A002542,2026-02-26,C006,OLD_TARGETING,HIGH,0.885
T000005110,A002225,2026-02-02,C006,OLD_TARGETING,MEDIUM,0.95
T000005111,A003322,2026-02-23,C006,OLD_TARGETING,LOW,0.255
T000005112,A003669,2026-02-16,C006,OLD_TARGETING,LOW,0.374
T000005113,A000743,2026-02-25,C006,OLD_TARGETING,HIGH,0.892
T000005114,A000610,2026-02-16,C006,OLD_TARGETING,LOW,0.404
T000005115,A002849,2026-02-10,C006,OLD_TARGETING,LOW,0.762
T000005116,A003502,2026-02-06,C006,OLD_TARGETING,HIGH,0.518
T000005117,A002757,2026-02-25,C006,OLD_TARGETING,MEDIUM,0.688
T000005118,A002201,2026-02-08,C006,OLD_TARGETING,MEDIUM,0.334
T000005119,A001418,2026-02-26,C006,OLD_TARGETING,MEDIUM,0.154
T000005120,A003438,2026-02-19,C006,OLD_TARGETING,MEDIUM,0.772
T000005121,A002317,2026-02-09,C006,OLD_TARGETING,HIGH,0.604
T000005122,A001127,2026-02-14,C006,OLD_TARGETING,HIGH,0.66
T000005123,A003775,2026-02-01,C006,OLD_TARGETING,HIGH,0.868
T000005124,A001476,2026-02-02,C006,OLD_TARGETING,HIGH,0.554
T000005125,A001944,2026-02-22,C006,OLD_TARGETING,LOW,0.674
T000005126,A003962,2026-02-07,C006,OLD_TARGETING,LOW,0.942
T000005127,A002929,2026-02-13,C006,OLD_TARGETING,HIGH,0.744
T000005128,A001529,2026-02-20,C006,OLD_TARGETING,MEDIUM,0.789
T000005129,A001457,2026-02-20,C006,OLD_TARGETING,LOW,0.16
T000005130,A004000,2026-02-19,C006,OLD_TARGETING,HIGH,0.342
T000005131,A000104,2026-02-14,C006,OLD_TARGETING,HIGH,0.552
T000005132,A002252,2026-02-23,C006,OLD_TARGETING,LOW,0.842
T000005133,A000679,2026-02-05,C006,OLD_TARGETING,MEDIUM,0.758
T000005134,A000738,2026-02-13,C006,OLD_TARGETING,MEDIUM,0.496
T000005135,A002511,2026-02-20,C006,OLD_TARGETING,MEDIUM,0.46
T000005136,A000727,2026-02-11,C006,OLD_TARGETING,HIGH,0.149
T000005137,A002363,2026-02-18,C006,OLD_TARGETING,LOW,0.867
T000005138,A001057,2026-02-18,C006,OLD_TARGETING,LOW,0.704
T000005139,A002713,2026-02-12,C006,OLD_TARGETING,MEDIUM,0.6
T000005140,A000523,2026-02-04,C006,OLD_TARGETING,MEDIUM,0.35
T000005141,A001038,2026-02-05,C006,OLD_TARGETING,MEDIUM,0.223
T000005142,A001360,2026-02-11,C006,OLD_TARGETING,MEDIUM,0.886
T000005143,A001228,2026-02-14,C006,OLD_TARGETING,HIGH,0.32
T000005144,A002095,2026-02-11,C006,OLD_TARGETING,MEDIUM,0.27
T000005145,A002145,2026-02-26,C006,OLD_TARGETING,MEDIUM,0.958
T000005146,A002155,2026-02-11,C006,OLD_TARGETING,MEDIUM,0.515
T000005147,A003523,2026-02-01,C006,OLD_TARGETING,MEDIUM,0.639
T000005148,A000905,2026-02-06,C006,OLD_TARGETING,HIGH,0.42
T000005149,A000841,2026-02-08,C006,OLD_TARGETING,MEDIUM,0.306
T000005150,A002557,2026-02-03,C006,OLD_TARGETING,MEDIUM,0.591
T000005151,A003342,2026-02-13,C006,OLD_TARGETING,MEDIUM,0.397
T000005152,A004150,2026-02-18,C006,OLD_TARGETING,MEDIUM,0.813
T000005153,A002777,2026-02-21,C006,OLD_TARGETING,HIGH,0.651
T000005154,A000006,2026-02-24,C006,OLD_TARGETING,HIGH,0.403
T000005155,A001439,2026-02-19,C006,OLD_TARGETING,MEDIUM,0.525
T000005156,A002670,2026-02-05,C006,OLD_TARGETING,MEDIUM,0.223
T000005157,A003083,2026-02-04,C006,OLD_TARGETING,HIGH,0.208
T000005158,A002322,2026-02-24,C006,OLD_TARGETING,MEDIUM,0.717
T000005159,A002856,2026-02-05,C006,OLD_TARGETING,HIGH,0.495
T000005160,A001710,2026-02-13,C006,OLD_TARGETING,HIGH,0.927
T000005161,A002079,2026-02-27,C006,OLD_TARGETING,MEDIUM,0.562
T000005162,A002330,2026-02-05,C006,OLD_TARGETING,MEDIUM,0.167
T000005163,A000636,2026-02-20,C006,OLD_TARGETING,HIGH,0.776
T000005164,A002493,2026-02-17,C006,OLD_TARGETING,MEDIUM,0.742
T000005165,A000600,2026-02-12,C006,OLD_TARGETING,LOW,0.933
T000005166,A000116,2026-02-07,C006,OLD_TARGETING,HIGH,0.278
T000005167,A003141,2026-02-19,C006,OLD_TARGETING,LOW,0.134
T000005168,A003209,2026-02-10,C006,OLD_TARGETING,HIGH,0.911
T000005169,A000896,2026-02-06,C006,OLD_TARGETING,MEDIUM,0.629
T000005170,A002541,2026-02-21,C006,OLD_TARGETING,LOW,0.498
T000005171,A001861,2026-02-03,C006,OLD_TARGETING,MEDIUM,0.169
T000005172,A000462,2026-02-04,C006,OLD_TARGETING,LOW,0.17
T000005173,A001538,2026-02-23,C006,OLD_TARGETING,LOW,0.152
T000005174,A003641,2026-02-22,C006,OLD_TARGETING,MEDIUM,0.311
T000005175,A001596,2026-02-01,C006,OLD_TARGETING,MEDIUM,0.57
T000005176,A001562,2026-02-19,C006,OLD_TARGETING,LOW,0.337
T000005177,A001862,2026-02-12,C006,OLD_TARGETING,MEDIUM,0.499
T000005178,A000139,2026-02-19,C006,OLD_TARGETING,MEDIUM,0.555
T000005179,A002284,2026-02-16,C006,OLD_TARGETING,LOW,0.484
T000005180,A001891,2026-02-26,C006,OLD_TARGETING,LOW,0.401
T000005181,A002731,2026-02-16,C006,OLD_TARGETING,MEDIUM,0.743
T000005182,A003540,2026-02-06,C006,OLD_TARGETING,HIGH,0.976
T000005183,A001057,2026-02-26,C006,OLD_TARGETING,HIGH,0.765
T000005184,A000466,2026-02-18,C006,OLD_TARGETING,LOW,0.327
T000005185,A000896,2026-02-07,C006,OLD_TARGETING,MEDIUM,0.7
T000005186,A003486,2026-02-04,C006,OLD_TARGETING,HIGH,0.52
T000005187,A000625,2026-02-16,C006,OLD_TARGETING,LOW,0.605
T000005188,A004113,2026-02-20,C006,OLD_TARGETING,HIGH,0.841
T000005189,A003739,2026-02-20,C006,OLD_TARGETING,HIGH,0.289
T000005190,A001096,2026-02-03,C006,OLD_TARGETING,MEDIUM,0.14
T000005191,A000704,2026-02-14,C006,OLD_TARGETING,MEDIUM,0.571
T000005192,A000325,2026-02-19,C006,OLD_TARGETING,MEDIUM,0.241
T000005193,A004042,2026-02-10,C006,OLD_TARGETING,MEDIUM,0.116
T000005194,A002638,2026-02-21,C006,OLD_TARGETING,LOW,0.352
T000005195,A000968,2026-02-14,C006,OLD_TARGETING,MEDIUM,0.461
T000005196,A002559,2026-02-14,C006,OLD_TARGETING,MEDIUM,0.599
T000005197,A000035,2026-02-16,C006,OLD_TARGETING,MEDIUM,0.331
T000005198,A000498,2026-02-14,C006,OLD_TARGETING,MEDIUM,0.216
T000005199,A001105,2026-02-06,C006,OLD_TARGETING,LOW,0.548
T000005200,A002273,2026-02-06,C006,OLD_TARGETING,HIGH,0.439
T000005201,A002329,2026-02-25,C006,OLD_TARGETING,MEDIUM,0.301
T000005202,A001482,2026-02-13,C006,OLD_TARGETING,LOW,0.773
T000005203,A000559,2026-02-03,C006,OLD_TARGETING,MEDIUM,0.977
T000005204,A004031,2026-02-09,C006,OLD_TARGETING,MEDIUM,0.779
T000005205,A000879,2026-02-25,C006,OLD_TARGETING,MEDIUM,0.843
T000005206,A002142,2026-02-24,C006,OLD_TARGETING,MEDIUM,0.164
T000005207,A002447,2026-02-12,C006,OLD_TARGETING,HIGH,0.466
T000005208,A002746,2026-02-25,C006,OLD_TARGETING,MEDIUM,0.36
T000005209,A002525,2026-02-27,C006,OLD_TARGETING,HIGH,0.501
T000005210,A003509,2026-02-02,C006,OLD_TARGETING,LOW,0.149
T000005211,A002457,2026-02-26,C006,OLD_TARGETING,LOW,0.257
T000005212,A000977,2026-02-27,C006,OLD_TARGETING,MEDIUM,0.614
T000005213,A002323,2026-02-25,C006,OLD_TARGETING,LOW,0.371
T000005214,A000561,2026-02-04,C006,OLD_TARGETING,MEDIUM,0.232
T000005215,A001224,2026-02-06,C006,OLD_TARGETING,LOW,0.62
T000005216,A003784,2026-02-14,C006,OLD_TARGETING,MEDIUM,0.982
