attempt_id,call_id,account_id,attempt_timestamp,agent_id,channel
ATT000013222,CALL00013222,A001614,2026-06-17 17:44:00,AG0057,Predictive Dialer
ATT000013223,CALL00013223,A002388,2026-03-11 21:51:00,AG0009,Human Calling
ATT000013224,CALL00013224,A001343,2025-11-23 09:49:00,AG0090,Predictive Dialer
ATT000013225,CALL00013225,A000296,2026-08-26 14:23:00,AG0001,Human Calling
ATT000013226,CALL00013226,A002757,2026-01-11 13:08:00,AG0061,Predictive Dialer
ATT000013227,CALL00013227,A004070,2026-03-17 15:52:00,AG0025,Predictive Dialer
ATT000013228,CALL00013228,A002874,2025-11-14 15:48:00,AG0116,Human Calling
ATT000013229,CALL00013229,A001675,2025-12-05 19:08:00,AG0068,Predictive Dialer
ATT000013230,CALL00013230,A002367,2026-04-08 21:34:00,AG0010,Human Calling
ATT000013231,CALL00013231,A003611,2025-11-06 17:19:00,AG0074,AI Voice
ATT000013232,CALL00013232,A001230,2025-12-16 09:12:00,AG0090,Human Calling
ATT000013233,CALL00013233,A000252,2025-12-10 16:39:00,AG0072,Human Calling
ATT000013234,CALL00013234,A000693,2025-09-12 08:56:00,AG0120,IVR
ATT000013235,CALL00013235,A003573,2026-07-21 22:56:00,AG0024,IVR
ATT000013236,CALL00013236,A003045,2026-06-16 17:23:00,AG0116,AI Voice
ATT000013237,CALL00013237,A002620,2025-12-20 16:12:00,AG0016,IVR
ATT000013238,CALL00013238,A001901,2026-05-11 16:45:00,AG0120,AI Voice
ATT000013239,CALL00013239,A002454,2026-07-13 17:06:00,AG0074,Predictive Dialer
ATT000013240,CALL00013240,A002444,2026-05-09 09:18:00,AG0104,Human Calling
ATT000013241,CALL00013241,A001191,2025-10-07 18:16:00,AG0106,Human Calling
ATT000013242,CALL00013242,A000737,2026-02-05 06:40:00,AG0109,Human Calling
ATT000013243,CALL00013243,A000632,2025-10-11 21:54:00,AG0066,AI Voice
ATT000013244,CALL00013244,A002794,2026-03-08 06:09:00,AG0072,Human Calling
ATT000013245,CALL00013245,A002997,2025-10-06 09:12:00,AG0019,AI Voice
ATT000013246,CALL00013246,A000707,2026-04-06 20:14:00,AG0016,Human Calling
ATT000013247,CALL00013247,A000323,2025-11-02 10:27:00,AG0092,Predictive Dialer
ATT000013248,CALL00013248,A003902,2025-09-18 21:25:00,AG0034,Human Calling
ATT000013249,CALL00013249,A004195,2026-08-05 08:37:00,AG0003,AI Voice
ATT000013250,CALL00013250,A002213,2025-12-10 20:03:00,AG0089,Human Calling
ATT000013251,CALL00013251,A001917,2025-10-23 07:08:00,AG0101,AI Voice
ATT000013252,CALL00013252,A000370,2026-02-02 19:43:00,AG0025,Human Calling
ATT000013253,CALL00013253,A003931,2026-05-21 08:37:00,AG0040,Predictive Dialer
ATT000013254,CALL00013254,A000519,2026-02-09 15:03:00,AG0039,Human Calling
ATT000013255,CALL00013255,A002222,2026-04-27 18:43:00,AG0113,IVR
ATT000013256,CALL00013256,A003020,2025-12-01 15:04:00,AG0031,Predictive Dialer
ATT000013257,CALL00013257,A003818,2026-01-02 14:07:00,AG0017,Human Calling
ATT000013258,CALL00013258,A002502,2026-01-15 17:06:00,AG0102,Predictive Dialer
ATT000013259,CALL00013259,A003402,2026-08-23 12:36:00,AG0073,Predictive Dialer
ATT000013260,CALL00013260,A002093,2025-10-02 20:43:00,AG0047,Human Calling
ATT000013261,CALL00013261,A003452,2025-12-05 09:36:00,AG0041,Human Calling
ATT000013262,CALL00013262,A001628,2026-02-10 23:39:00,AG0099,Predictive Dialer
ATT000013263,CALL00013263,A001870,2025-10-14 23:20:00,AG0017,Predictive Dialer
ATT000013264,CALL00013264,A001468,2025-11-27 06:29:00,AG0083,Predictive Dialer
ATT000013265,CALL00013265,A001452,2025-09-23 07:30:00,AG0083,Human Calling
ATT000013266,CALL00013266,A002731,2025-09-08 20:32:00,AG0096,IVR
ATT000013267,CALL00013267,A001468,2025-10-19 15:29:00,AG0040,Human Calling
ATT000013268,CALL00013268,A000503,2026-02-22 17:15:00,AG0006,Predictive Dialer
ATT000013269,CALL00013269,A003329,2025-10-21 18:18:00,AG0106,Predictive Dialer
ATT000013270,CALL00013270,A003325,2025-10-06 07:51:00,AG0071,Human Calling
ATT000013271,CALL00013271,A000823,2026-05-03 10:02:00,AG0104,Human Calling
ATT000013272,CALL00013272,A000180,2026-07-07 15:18:00,AG0054,AI Voice
ATT000013273,CALL00013273,A002363,2025-09-21 16:43:00,AG0026,Human Calling
ATT000013274,CALL00013274,A002945,2026-07-09 06:45:00,AG0059,Predictive Dialer
ATT000013275,CALL00013275,A002007,2026-04-13 14:32:00,AG0028,Human Calling
ATT000013276,CALL00013276,A000373,2025-12-22 20:41:00,AG0068,AI Voice
ATT000013277,CALL00013277,A001817,2026-01-25 12:43:00,AG0118,AI Voice
ATT000013278,CALL00013278,A003061,2026-04-05 08:31:00,AG0054,Human Calling
ATT000013279,CALL00013279,A002107,2026-01-25 07:38:00,AG0110,Human Calling
ATT000013280,CALL00013280,A000414,2026-03-11 22:53:00,AG0077,AI Voice
ATT000013281,CALL00013281,A000159,2026-06-16 12:06:00,AG0092,Human Calling
ATT000013282,CALL00013282,A000892,2026-02-09 20:41:00,AG0041,Human Calling
ATT000013283,CALL00013283,A003718,2026-08-26 19:23:00,AG0057,Human Calling
ATT000013284,CALL00013284,A004173,2026-05-08 07:45:00,AG0022,AI Voice
ATT000013285,CALL00013285,A000649,2026-06-06 12:17:00,AG0100,Predictive Dialer
ATT000013286,CALL00013286,A000126,2026-07-07 19:50:00,AG0029,Predictive Dialer
ATT000013287,CALL00013287,A002098,2026-01-03 13:35:00,AG0111,Human Calling
ATT000013288,CALL00013288,A001132,2025-09-15 16:20:00,AG0084,Human Calling
ATT000013289,CALL00013289,A002793,2026-04-21 12:08:00,AG0080,AI Voice
ATT000013290,CALL00013290,A003834,2026-05-01 22:13:00,AG0088,Human Calling
ATT000013291,CALL00013291,A003898,2025-11-17 13:47:00,AG0031,AI Voice
ATT000013292,CALL00013292,A000997,2026-05-20 19:57:00,AG0038,Human Calling
ATT000013293,CALL00013293,A003797,2025-12-13 06:41:00,AG0011,Human Calling
ATT000013294,CALL00013294,A001939,2025-09-12 23:50:00,AG0002,Human Calling
ATT000013295,CALL00013295,A000674,2025-12-21 20:22:00,AG0006,Human Calling
ATT000013296,CALL00013296,A001556,2026-01-12 22:30:00,AG0032,AI Voice
ATT000013297,CALL00013297,A003476,2025-12-25 08:00:00,AG0051,Human Calling
ATT000013298,CALL00013298,A003050,2026-04-01 15:15:00,AG0112,Predictive Dialer
ATT000013299,CALL00013299,A002841,2025-11-21 20:07:00,AG0059,IVR
ATT000013300,CALL00013300,A000419,2025-12-22 23:38:00,AG0079,Predictive Dialer
ATT000013301,CALL00013301,A002734,2025-09-05 08:38:00,AG0043,AI Voice
ATT000013302,CALL00013302,A003958,2026-01-11 14:07:00,AG0093,AI Voice
ATT000013303,CALL00013303,A000144,2026-04-07 08:10:00,AG0088,Predictive Dialer
ATT000013304,CALL00013304,A000826,2025-11-12 17:37:00,AG0002,Predictive Dialer
ATT000013305,CALL00013305,A001671,2025-11-20 21:42:00,AG0007,Human Calling
ATT000013306,CALL00013306,A002217,2026-04-04 13:34:00,AG0077,Human Calling
ATT000013307,CALL00013307,A001450,2026-04-14 14:39:00,AG0061,AI Voice
ATT000013308,CALL00013308,A003568,2026-08-17 16:52:00,AG0089,Predictive Dialer
ATT000013309,CALL00013309,A003670,2026-05-16 21:33:00,AG0075,Human Calling
ATT000013310,CALL00013310,A002656,2025-09-03 22:27:00,AG0112,Human Calling
ATT000013311,CALL00013311,A003424,2026-01-13 21:51:00,AG0112,Human Calling
ATT000013312,CALL00013312,A002253,2025-12-07 16:23:00,AG0080,Human Calling
ATT000013313,CALL00013313,A001827,2025-10-26 08:10:00,AG0076,Human Calling
ATT000013314,CALL00013314,A000721,2025-12-19 16:37:00,AG0001,Predictive Dialer
ATT000013315,CALL00013315,A002203,2025-11-19 15:14:00,AG0027,Human Calling
ATT000013316,CALL00013316,A000487,2025-10-19 11:27:00,AG0059,AI Voice
ATT000013317,CALL00013317,A003762,2025-11-27 19:24:00,AG0035,AI Voice
ATT000013318,CALL00013318,A002336,2026-04-14 09:03:00,AG0049,Predictive Dialer
ATT000013319,CALL00013319,A001362,2025-12-07 08:12:00,AG0030,Human Calling
ATT000013320,CALL00013320,A001232,2026-02-25 13:53:00,AG0032,Human Calling
ATT000013321,CALL00013321,A003706,2025-12-14 22:04:00,AG0029,Predictive Dialer
ATT000013322,CALL00013322,A003499,2026-05-20 20:27:00,AG0082,Human Calling
ATT000013323,CALL00013323,A000658,2025-12-12 20:05:00,AG0057,Human Calling
ATT000013324,CALL00013324,A002045,2025-10-17 11:28:00,AG0029,Predictive Dialer
ATT000013325,CALL00013325,A002951,2025-10-13 17:56:00,AG0099,IVR
ATT000013326,CALL00013326,A000243,2026-07-05 22:34:00,AG0115,Human Calling
ATT000013327,CALL00013327,A003748,2026-07-21 18:26:00,AG0066,Human Calling
ATT000013328,CALL00013328,A000164,2026-03-07 12:00:00,AG0086,Human Calling
ATT000013329,CALL00013329,A000492,2026-06-05 15:51:00,AG0023,Human Calling
ATT000013330,CALL00013330,A002903,2026-01-05 18:53:00,AG0017,AI Voice
ATT000013331,CALL00013331,A002500,2025-10-17 10:15:00,AG0077,Predictive Dialer
ATT000013332,CALL00013332,A002832,2026-04-23 06:57:00,AG0027,Human Calling
ATT000013333,CALL00013333,A003593,2026-05-05 10:31:00,AG0068,Human Calling
ATT000013334,CALL00013334,A003751,2026-02-27 06:37:00,AG0114,AI Voice
ATT000013335,CALL00013335,A003929,2025-12-08 16:35:00,AG0058,Human Calling
ATT000013336,CALL00013336,A003887,2026-06-03 22:04:00,AG0048,Human Calling
ATT000013337,CALL00013337,A002545,2025-12-25 20:35:00,AG0023,AI Voice
ATT000013338,CALL00013338,A001505,2025-09-08 22:00:00,AG0120,Human Calling
ATT000013339,CALL00013339,A002411,2025-12-06 22:23:00,AG0114,Predictive Dialer
ATT000013340,CALL00013340,A002229,2026-04-10 21:02:00,AG0021,Human Calling
ATT000013341,CALL00013341,A000685,2025-12-04 08:13:00,AG0012,Human Calling
ATT000013342,CALL00013342,A001887,2025-09-24 11:13:00,AG0085,Human Calling
ATT000013343,CALL00013343,A003370,2026-05-21 15:23:00,AG0108,AI Voice
ATT000013344,CALL00013344,A000233,2026-02-13 17:33:00,AG0030,Human Calling
ATT000013345,CALL00013345,A003498,2025-12-13 20:27:00,AG0083,AI Voice
ATT000013346,CALL00013346,A002991,2026-06-27 21:56:00,AG0004,AI Voice
ATT000013347,CALL00013347,A003975,2026-04-17 22:26:00,AG0095,Human Calling
ATT000013348,CALL00013348,A000170,2025-12-23 15:06:00,AG0088,Human Calling
ATT000013349,CALL00013349,A003039,2025-11-22 22:52:00,AG0042,AI Voice
ATT000013350,CALL00013350,A002305,2025-09-25 23:16:00,AG0006,IVR
ATT000013351,CALL00013351,A003433,2025-11-01 10:56:00,AG0092,Predictive Dialer
ATT000013352,CALL00013352,A003884,2026-02-18 23:15:00,AG0106,AI Voice
ATT000013353,CALL00013353,A000145,2026-06-15 13:45:00,AG0107,IVR
ATT000013354,CALL00013354,A002042,2026-04-03 18:18:00,AG0077,AI Voice
ATT000013355,CALL00013355,A001647,2026-08-17 19:19:00,AG0081,IVR
ATT000013356,CALL00013356,A000247,2025-12-02 07:29:00,AG0117,Human Calling
ATT000013357,CALL00013357,A000413,2025-09-18 15:50:00,AG0049,Human Calling
ATT000013358,CALL00013358,A002494,2025-09-12 16:11:00,AG0014,Human Calling
ATT000013359,CALL00013359,A000734,2026-08-06 19:04:00,AG0094,AI Voice
ATT000013360,CALL00013360,A003702,2025-11-05 14:22:00,AG0064,AI Voice
ATT000013361,CALL00013361,A000179,2025-10-10 12:13:00,AG0014,Human Calling
ATT000013362,CALL00013362,A003385,2026-04-16 21:39:00,AG0095,Human Calling
ATT000013363,CALL00013363,A002815,2026-02-16 08:23:00,AG0012,Predictive Dialer
ATT000013364,CALL00013364,A000695,2026-05-15 08:34:00,AG0065,Predictive Dialer
ATT000013365,CALL00013365,A000702,2025-09-27 13:56:00,AG0105,Predictive Dialer
ATT000013366,CALL00013366,A003422,2026-08-15 06:11:00,AG0119,Predictive Dialer
ATT000013367,CALL00013367,A003963,2025-10-09 21:04:00,AG0036,Predictive Dialer
ATT000013368,CALL00013368,A003856,2026-02-05 17:56:00,AG0120,Human Calling
ATT000013369,CALL00013369,A000026,2026-01-27 16:55:00,AG0115,Predictive Dialer
ATT000013370,CALL00013370,A001871,2025-12-11 20:34:00,AG0070,Human Calling
ATT000013371,CALL00013371,A003632,2026-03-09 11:57:00,AG0063,AI Voice
ATT000013372,CALL00013372,A003072,2026-06-11 06:33:00,AG0037,Predictive Dialer
ATT000013373,CALL00013373,A000188,2026-06-04 16:33:00,AG0077,Predictive Dialer
ATT000013374,CALL00013374,A002673,2025-10-16 19:12:00,AG0070,Human Calling
ATT000013375,CALL00013375,A001967,2026-03-22 09:26:00,AG0019,IVR
ATT000013376,CALL00013376,A003697,2025-10-18 19:01:00,AG0103,Human Calling
ATT000013377,CALL00013377,A000501,2025-11-16 22:33:00,AG0075,AI Voice
ATT000013378,CALL00013378,A001416,2025-10-18 16:59:00,AG0078,Human Calling
ATT000013379,CALL00013379,A000865,2026-05-23 18:57:00,AG0107,Predictive Dialer
ATT000013380,CALL00013380,A001990,2026-04-16 07:54:00,AG0012,Human Calling
ATT000013381,CALL00013381,A003737,2026-07-08 14:25:00,AG0082,AI Voice
ATT000013382,CALL00013382,A003111,2026-01-17 10:18:00,AG0048,Human Calling
ATT000013383,CALL00013383,A003791,2026-07-25 12:18:00,AG0014,Predictive Dialer
ATT000013384,CALL00013384,A002733,2026-03-25 18:02:00,AG0060,Human Calling
ATT000013385,CALL00013385,A000770,2025-09-11 13:40:00,AG0025,AI Voice
ATT000013386,CALL00013386,A000605,2026-03-23 19:31:00,AG0033,AI Voice
ATT000013387,CALL00013387,A002544,2026-04-11 08:50:00,AG0031,Predictive Dialer
ATT000013388,CALL00013388,A000658,2026-04-26 07:22:00,AG0042,AI Voice
ATT000013389,CALL00013389,A003692,2025-11-17 09:43:00,AG0047,IVR
ATT000013390,CALL00013390,A000082,2026-01-01 09:51:00,AG0047,Predictive Dialer
ATT000013391,CALL00013391,A003801,2025-10-02 18:00:00,AG0089,Predictive Dialer
ATT000013392,CALL00013392,A004064,2025-12-09 10:12:00,AG0083,IVR
ATT000013393,CALL00013393,A002962,2025-09-11 08:48:00,AG0067,AI Voice
ATT000013394,CALL00013394,A002897,2026-05-04 20:19:00,AG0020,AI Voice
ATT000013395,CALL00013395,A003351,2026-03-06 22:44:00,AG0023,Predictive Dialer
ATT000013396,CALL00013396,A001139,2026-05-01 15:57:00,AG0085,IVR
ATT000013397,CALL00013397,A002539,2026-08-12 10:21:00,AG0094,Predictive Dialer
ATT000013398,CALL00013398,A003382,2026-07-05 18:35:00,AG0025,AI Voice
ATT000013399,CALL00013399,A002725,2026-03-15 17:48:00,AG0080,Human Calling
ATT000013400,CALL00013400,A003528,2025-12-18 20:35:00,AG0108,Human Calling
ATT000013401,CALL00013401,A001575,2026-01-02 23:00:00,AG0043,IVR
ATT000013402,CALL00013402,A003731,2026-04-09 06:17:00,AG0104,Predictive Dialer
ATT000013403,CALL00013403,A002543,2026-04-05 09:44:00,AG0051,AI Voice
ATT000013404,CALL00013404,A003365,2026-02-13 06:23:00,AG0082,Predictive Dialer
ATT000013405,CALL00013405,A002396,2025-11-06 15:14:00,AG0053,Predictive Dialer
ATT000013406,CALL00013406,A001071,2026-04-04 19:20:00,AG0038,AI Voice
ATT000013407,CALL00013407,A001379,2025-11-03 07:41:00,AG0019,Predictive Dialer
ATT000013408,CALL00013408,A002591,2026-01-04 12:33:00,AG0073,Human Calling
ATT000013409,CALL00013409,A002593,2025-11-13 08:51:00,AG0082,Human Calling
ATT000013410,CALL00013410,A000359,2026-04-14 23:07:00,AG0119,Predictive Dialer
ATT000013411,CALL00013411,A003565,2026-04-16 18:59:00,AG0014,Predictive Dialer
ATT000013412,CALL00013412,A000363,2025-11-27 23:58:00,AG0080,AI Voice
ATT000013413,CALL00013413,A000064,2026-03-17 13:59:00,AG0047,Human Calling
ATT000013414,CALL00013414,A001034,2025-12-01 12:54:00,AG0016,AI Voice
ATT000013415,CALL00013415,A004166,2025-12-25 16:50:00,AG0114,Predictive Dialer
ATT000013416,CALL00013416,A002007,2026-04-10 09:33:00,AG0047,Predictive Dialer
ATT000013417,CALL00013417,A003502,2025-09-09 13:24:00,AG0022,Predictive Dialer
ATT000013418,CALL00013418,A001442,2026-05-21 18:03:00,AG0116,Human Calling
ATT000013419,CALL00013419,A002470,2026-06-18 08:42:00,AG0061,Human Calling
ATT000013420,CALL00013420,A000645,2026-06-01 12:25:00,AG0037,IVR
ATT000013421,CALL00013421,A003093,2026-04-11 21:23:00,AG0120,AI Voice
ATT000013422,CALL00013422,A001589,2025-11-22 13:27:00,AG0104,Human Calling
ATT000013423,CALL00013423,A000529,2026-03-02 19:10:00,AG0066,IVR
ATT000013424,CALL00013424,A003109,2026-07-05 22:17:00,AG0010,Predictive Dialer
ATT000013425,CALL00013425,A004028,2025-10-22 13:31:00,AG0110,Human Calling
ATT000013426,CALL00013426,A002786,2025-12-12 21:30:00,AG0040,IVR
ATT000013427,CALL00013427,A000217,2026-06-21 20:32:00,AG0120,AI Voice
ATT000013428,CALL00013428,A003656,2025-10-02 20:03:00,AG0098,IVR
ATT000013429,CALL00013429,A004099,2026-05-04 12:45:00,AG0029,Predictive Dialer
ATT000013430,CALL00013430,A003685,2025-11-09 07:48:00,AG0031,IVR
ATT000013431,CALL00013431,A001007,2025-11-17 10:23:00,AG0036,AI Voice
ATT000013432,CALL00013432,A003594,2026-01-26 10:32:00,AG0107,Human Calling
ATT000013433,CALL00013433,A003801,2026-08-08 06:21:00,AG0094,Human Calling
ATT000013434,CALL00013434,A003153,2025-09-09 06:59:00,AG0074,Human Calling
ATT000013435,CALL00013435,A002554,2025-09-13 21:17:00,AG0084,Human Calling
ATT000013436,CALL00013436,A001720,2026-01-27 08:50:00,AG0022,AI Voice
ATT000013437,CALL00013437,A003516,2026-01-04 18:09:00,AG0091,Human Calling
ATT000013438,CALL00013438,A003372,2026-08-05 06:28:00,AG0033,Predictive Dialer
ATT000013439,CALL00013439,A002006,2026-05-23 21:14:00,AG0057,Predictive Dialer
ATT000013440,CALL00013440,A002378,2025-11-03 07:37:00,AG0017,AI Voice
ATT000013441,CALL00013441,A003737,2026-03-02 19:33:00,AG0001,Human Calling
ATT000013442,CALL00013442,A002845,2026-07-22 06:17:00,AG0069,AI Voice
ATT000013443,CALL00013443,A001534,2026-02-11 07:31:00,AG0005,IVR
ATT000013444,CALL00013444,A002680,2026-05-20 19:37:00,AG0009,Predictive Dialer
ATT000013445,CALL00013445,A000892,2025-11-22 18:54:00,AG0057,Human Calling
ATT000013446,CALL00013446,A000097,2026-04-12 07:13:00,AG0071,Human Calling
ATT000013447,CALL00013447,A000801,2026-03-11 14:38:00,AG0073,Human Calling
ATT000013448,CALL00013448,A000780,2026-02-11 11:24:00,AG0101,Human Calling
ATT000013449,CALL00013449,A001048,2025-12-02 09:55:00,AG0037,Human Calling
ATT000013450,CALL00013450,A000095,2026-01-23 10:52:00,AG0087,Human Calling
ATT000013451,CALL00013451,A002426,2025-10-26 21:27:00,AG0027,Human Calling
ATT000013452,CALL00013452,A000971,2026-06-24 20:11:00,AG0076,Human Calling
ATT000013453,CALL00013453,A000108,2025-09-15 12:08:00,AG0075,Human Calling
ATT000013454,CALL00013454,A004176,2026-08-16 13:20:00,AG0051,Human Calling
ATT000013455,CALL00013455,A003655,2026-06-05 20:28:00,AG0098,AI Voice
ATT000013456,CALL00013456,A002568,2026-03-18 11:37:00,AG0119,AI Voice
ATT000013457,CALL00013457,A003522,2025-12-22 18:30:00,AG0081,AI Voice
ATT000013458,CALL00013458,A003707,2025-09-10 21:47:00,AG0039,Predictive Dialer
ATT000013459,CALL00013459,A002873,2025-10-23 13:00:00,AG0035,IVR
ATT000013460,CALL00013460,A000725,2025-10-19 12:02:00,AG0071,Predictive Dialer
ATT000013461,CALL00013461,A000950,2025-10-08 21:38:00,AG0069,IVR
ATT000013462,CALL00013462,A002229,2026-07-10 07:58:00,AG0055,Predictive Dialer
ATT000013463,CALL00013463,A000334,2025-11-06 17:03:00,AG0019,Predictive Dialer
ATT000013464,CALL00013464,A002434,2026-02-15 11:27:00,AG0052,Predictive Dialer
ATT000013465,CALL00013465,A000570,2026-01-22 15:03:00,AG0075,Predictive Dialer
ATT000013466,CALL00013466,A002710,2025-11-18 10:14:00,AG0099,Human Calling
ATT000013467,CALL00013467,A003724,2025-12-18 13:47:00,AG0071,IVR
ATT000013468,CALL00013468,A001535,2026-01-11 12:36:00,AG0040,Human Calling
ATT000013469,CALL00013469,A003825,2026-04-10 07:20:00,AG0103,AI Voice
ATT000013470,CALL00013470,A003237,2026-05-01 21:07:00,AG0106,IVR
ATT000013471,CALL00013471,A003662,2025-12-06 06:51:00,AG0042,AI Voice
ATT000013472,CALL00013472,A001699,2025-09-24 22:40:00,AG0114,AI Voice
ATT000013473,CALL00013473,A001377,2026-03-23 14:52:00,AG0029,Predictive Dialer
ATT000013474,CALL00013474,A000135,2026-02-01 06:37:00,AG0018,AI Voice
ATT000013475,CALL00013475,A002561,2026-05-02 13:09:00,AG0120,Predictive Dialer
ATT000013476,CALL00013476,A000819,2026-07-12 23:15:00,AG0043,IVR
ATT000013477,CALL00013477,A001661,2025-10-09 12:18:00,AG0081,AI Voice
ATT000013478,CALL00013478,A001393,2025-11-02 16:01:00,AG0074,Human Calling
ATT000013479,CALL00013479,A003380,2026-02-20 22:28:00,AG0022,AI Voice
ATT000013480,CALL00013480,A002003,2026-05-10 16:24:00,AG0027,AI Voice
ATT000013481,CALL00013481,A001230,2025-12-22 07:08:00,AG0007,IVR
ATT000013482,CALL00013482,A002201,2026-05-15 17:49:00,AG0044,AI Voice
ATT000013483,CALL00013483,A004196,2026-07-08 23:34:00,AG0113,Human Calling
ATT000013484,CALL00013484,A003800,2026-05-09 18:57:00,AG0050,Predictive Dialer
ATT000013485,CALL00013485,A000945,2026-04-16 21:47:00,AG0077,Predictive Dialer
ATT000013486,CALL00013486,A003582,2026-07-04 20:47:00,AG0043,Predictive Dialer
ATT000013487,CALL00013487,A000715,2026-05-15 12:01:00,AG0081,AI Voice
ATT000013488,CALL00013488,A001862,2026-04-09 09:42:00,AG0003,Predictive Dialer
ATT000013489,CALL00013489,A001847,2026-04-20 08:48:00,AG0074,Predictive Dialer
ATT000013490,CALL00013490,A001654,2026-03-14 22:41:00,AG0055,Human Calling
ATT000013491,CALL00013491,A001109,2026-04-22 09:53:00,AG0119,Predictive Dialer
ATT000013492,CALL00013492,A000001,2026-08-10 10:15:00,AG0060,AI Voice
ATT000013493,CALL00013493,A000124,2026-06-09 16:49:00,AG0110,Predictive Dialer
ATT000013494,CALL00013494,A002995,2025-10-14 10:59:00,AG0012,IVR
ATT000013495,CALL00013495,A000853,2026-06-08 18:18:00,AG0094,IVR
ATT000013496,CALL00013496,A001877,2025-10-27 23:50:00,AG0046,Predictive Dialer
ATT000013497,CALL00013497,A001619,2026-05-24 13:59:00,AG0084,Predictive Dialer
ATT000013498,CALL00013498,A003705,2026-01-27 09:01:00,AG0061,Human Calling
ATT000013499,CALL00013499,A002603,2025-11-12 14:26:00,AG0062,Human Calling
ATT000013500,CALL00013500,A002123,2026-06-06 08:03:00,AG0037,Human Calling
ATT000013501,CALL00013501,A002830,2026-02-09 11:53:00,AG0014,AI Voice
ATT000013502,CALL00013502,A003940,2025-12-21 06:13:00,AG0036,IVR
ATT000013503,CALL00013503,A000405,2026-01-02 21:53:00,AG0041,AI Voice
