history_id,account_id,status_timestamp,status
H00003636,A003083,2024-02-12,ACTIVE
H00003637,A003084,2025-03-26,ACTIVE
H00003638,A003084,2026-08-09,WRITTEN_OFF
H00003639,A003085,2025-07-06,ACTIVE
H00003640,A003086,2025-06-30,ACTIVE
H00003641,A003087,2024-05-13,ACTIVE
H00003642,A003088,2024-07-04,ACTIVE
H00003643,A003089,2025-11-04,ACTIVE
H00003644,A003090,2025-09-29,ACTIVE
H00003645,A003091,2025-02-03,ACTIVE
H00003646,A003091,2026-01-01,CLOSED
H00003647,A003092,2024-07-13,ACTIVE
H00003648,A003093,2024-05-21,ACTIVE
H00003649,A003094,2024-06-20,ACTIVE
H00003650,A003095,2024-04-22,ACTIVE
H00003651,A003096,2024-02-25,ACTIVE
H00003652,A003096,2024-06-29,WRITTEN_OFF
H00003653,A003097,2024-01-14,ACTIVE
H00003654,A003097,2024-12-18,CLOSED
H00003655,A003098,2025-05-04,ACTIVE
H00003656,A003098,2026-07-31,CLOSED
H00003657,A003099,2024-11-14,ACTIVE
H00003658,A003099,2025-07-14,WRITTEN_OFF
H00003659,A003100,2025-06-27,ACTIVE
H00003660,A003101,2024-05-25,ACTIVE
H00003661,A003102,2026-02-04,ACTIVE
H00003662,A003103,2025-11-03,ACTIVE
H00003663,A003104,2025-09-17,ACTIVE
H00003664,A003105,2025-02-28,ACTIVE
H00003665,A003106,2025-11-02,ACTIVE
H00003666,A003107,2026-06-01,ACTIVE
H00003667,A003108,2024-05-01,ACTIVE
H00003668,A003109,2024-04-10,ACTIVE
H00003669,A003110,2025-07-29,ACTIVE
H00003670,A003111,2025-04-14,ACTIVE
H00003671,A003112,2024-03-13,ACTIVE
H00003672,A003113,2024-09-14,ACTIVE
H00003673,A003114,2024-11-15,ACTIVE
H00003674,A003115,2025-02-05,ACTIVE
H00003675,A003116,2025-10-15,ACTIVE
H00003676,A003117,2024-12-05,ACTIVE
H00003677,A003117,2025-08-02,CLOSED
H00003678,A003118,2025-11-27,ACTIVE
H00003679,A003119,2024-10-19,ACTIVE
H00003680,A003119,2026-01-02,CLOSED
H00003681,A003120,2026-04-15,ACTIVE
H00003682,A003120,2027-10-13,CLOSED
H00003683,A003121,2024-01-21,ACTIVE
H00003684,A003122,2024-05-23,ACTIVE
H00003685,A003123,2024-11-01,ACTIVE
H00003686,A003123,2025-12-15,WRITTEN_OFF
H00003687,A003124,2024-05-23,ACTIVE
H00003688,A003125,2025-04-04,ACTIVE
H00003689,A003126,2025-12-31,ACTIVE
H00003690,A003127,2024-08-24,ACTIVE
H00003691,A003128,2026-04-10,ACTIVE
H00003692,A003129,2025-08-15,ACTIVE
H00003693,A003130,2026-01-02,ACTIVE
H00003694,A003131,2025-06-09,ACTIVE
H00003695,A003132,2025-01-28,ACTIVE
H00003696,A003133,2025-10-08,ACTIVE
H00003697,A003133,2026-03-26,CLOSED
H00003698,A003134,2024-03-05,ACTIVE
H00003699,A003135,2024-03-25,ACTIVE
H00003700,A003136,2024-12-11,ACTIVE
H00003701,A003137,2026-04-06,ACTIVE
H00003702,A003138,2024-12-16,ACTIVE
H00003703,A003139,2024-10-25,ACTIVE
H00003704,A003140,2026-05-06,ACTIVE
H00003705,A003140,2027-01-04,CLOSED
H00003706,A003141,2024-04-01,ACTIVE
H00003707,A003142,2024-01-22,ACTIVE
H00003708,A003143,2024-09-23,ACTIVE
H00003709,A003144,2026-01-21,ACTIVE
H00003710,A003145,2025-11-08,ACTIVE
H00003711,A003146,2026-03-27,ACTIVE
H00003712,A003147,2025-01-30,ACTIVE
H00003713,A003148,2025-08-23,ACTIVE
H00003714,A003149,2025-04-07,ACTIVE
H00003715,A003150,2024-03-17,ACTIVE
H00003716,A003151,2024-10-12,ACTIVE
H00003717,A003152,2024-09-15,ACTIVE
H00003718,A003153,2025-10-01,ACTIVE
H00003719,A003153,2026-11-24,WRITTEN_OFF
H00003720,A003154,2026-03-06,ACTIVE
H00003721,A003155,2025-09-18,ACTIVE
H00003722,A003156,2024-11-30,ACTIVE
H00003723,A003157,2026-02-06,ACTIVE
H00003724,A003158,2024-09-28,ACTIVE
H00003725,A003159,2025-02-16,ACTIVE
H00003726,A003160,2024-12-27,ACTIVE
H00003727,A003161,2025-07-28,ACTIVE
H00003728,A003162,2026-05-11,ACTIVE
H00003729,A003163,2024-01-18,ACTIVE
H00003730,A003164,2024-08-16,ACTIVE
H00003731,A003165,2026-04-14,ACTIVE
H00003732,A003166,2025-06-01,ACTIVE
H00003733,A003167,2025-12-30,ACTIVE
H00003734,A003168,2025-07-22,ACTIVE
H00003735,A003169,2026-02-09,ACTIVE
H00003736,A003170,2024-05-19,ACTIVE
H00003737,A003171,2024-01-07,ACTIVE
H00003738,A003172,2026-03-21,ACTIVE
H00003739,A003173,2026-01-18,ACTIVE
H00003740,A003174,2025-07-27,ACTIVE
H00003741,A003175,2024-07-02,ACTIVE
H00003742,A003176,2026-02-02,ACTIVE
H00003743,A003177,2025-06-03,ACTIVE
H00003744,A003178,2024-03-10,ACTIVE
H00003745,A003178,2025-02-19,CLOSED
H00003746,A003179,2024-10-14,ACTIVE
H00003747,A003180,2025-12-21,ACTIVE
H00003748,A003181,2025-06-01,ACTIVE
H00003749,A003182,2024-06-22,ACTIVE
H00003750,A003183,2024-01-11,ACTIVE
H00003751,A003184,2025-08-22,ACTIVE
H00003752,A003185,2026-03-20,ACTIVE
H00003753,A003186,2025-09-25,ACTIVE
H00003754,A003187,2025-11-20,ACTIVE
H00003755,A003188,2024-10-14,ACTIVE
H00003756,A003189,2025-07-14,ACTIVE
H00003757,A003190,2025-06-19,ACTIVE
H00003758,A003191,2025-03-22,ACTIVE
H00003759,A003192,2025-08-12,ACTIVE
H00003760,A003193,2026-05-17,ACTIVE
H00003761,A003194,2026-05-01,ACTIVE
H00003762,A003195,2025-06-10,ACTIVE
H00003763,A003196,2025-07-12,ACTIVE
H00003764,A003196,2026-05-15,CLOSED
H00003765,A003197,2024-05-21,ACTIVE
H00003766,A003198,2024-08-26,ACTIVE
H00003767,A003199,2026-02-27,ACTIVE
H00003768,A003200,2024-03-12,ACTIVE
H00003769,A003201,2024-04-10,ACTIVE
H00003770,A003201,2025-02-03,CLOSED
H00003771,A003202,2025-12-19,ACTIVE
H00003772,A003202,2026-08-22,CLOSED
H00003773,A003203,2026-01-05,ACTIVE
H00003774,A003203,2026-07-30,WRITTEN_OFF
H00003775,A003204,2026-04-02,ACTIVE
H00003776,A003205,2025-10-16,ACTIVE
H00003777,A003206,2026-05-13,ACTIVE
H00003778,A003207,2026-02-10,ACTIVE
H00003779,A003208,2024-10-08,ACTIVE
H00003780,A003209,2026-01-12,ACTIVE
H00003781,A003210,2024-12-31,ACTIVE
H00003782,A003211,2026-05-05,ACTIVE
H00003783,A003212,2024-05-21,ACTIVE
H00003784,A003213,2024-01-19,ACTIVE
H00003785,A003214,2026-03-19,ACTIVE
H00003786,A003215,2024-09-03,ACTIVE
H00003787,A003216,2026-02-09,ACTIVE
H00003788,A003217,2024-10-11,ACTIVE
H00003789,A003218,2025-02-05,ACTIVE
H00003790,A003219,2025-06-10,ACTIVE
H00003791,A003220,2025-11-30,ACTIVE
H00003792,A003220,2026-07-31,WRITTEN_OFF
H00003793,A003221,2025-12-31,ACTIVE
H00003794,A003222,2024-05-11,ACTIVE
H00003795,A003223,2025-12-06,ACTIVE
H00003796,A003223,2027-04-28,WRITTEN_OFF
H00003797,A003224,2026-04-11,ACTIVE
H00003798,A003224,2026-09-26,WRITTEN_OFF
H00003799,A003225,2024-11-23,ACTIVE
H00003800,A003226,2024-03-30,ACTIVE
H00003801,A003227,2025-02-22,ACTIVE
H00003802,A003228,2025-05-14,ACTIVE
H00003803,A003229,2025-04-23,ACTIVE
H00003804,A003229,2025-11-16,CLOSED
H00003805,A003230,2025-06-06,ACTIVE
H00003806,A003231,2024-09-17,ACTIVE
H00003807,A003231,2025-08-29,CLOSED
H00003808,A003232,2025-04-30,ACTIVE
H00003809,A003233,2024-09-13,ACTIVE
H00003810,A003234,2024-12-26,ACTIVE
H00003811,A003235,2025-01-05,ACTIVE
H00003812,A003236,2026-03-04,ACTIVE
H00003813,A003237,2025-08-22,ACTIVE
H00003814,A003238,2026-04-27,ACTIVE
H00003815,A003239,2025-11-07,ACTIVE
H00003816,A003240,2024-01-07,ACTIVE
H00003817,A003241,2025-03-16,ACTIVE
H00003818,A003241,2026-02-05,WRITTEN_OFF
H00003819,A003242,2024-11-27,ACTIVE
H00003820,A003243,2025-03-27,ACTIVE
H00003821,A003244,2026-04-21,ACTIVE
H00003822,A003244,2027-03-13,CLOSED
H00003823,A003245,2025-03-24,ACTIVE
H00003824,A003246,2026-04-05,ACTIVE
H00003825,A003247,2024-09-02,ACTIVE
H00003826,A003248,2024-11-21,ACTIVE
H00003827,A003249,2024-12-08,ACTIVE
H00003828,A003250,2025-04-28,ACTIVE
H00003829,A003251,2024-07-05,ACTIVE
H00003830,A003252,2025-06-13,ACTIVE
H00003831,A003253,2024-07-23,ACTIVE
H00003832,A003253,2025-04-14,CLOSED
H00003833,A003254,2025-02-27,ACTIVE
H00003834,A003255,2024-10-10,ACTIVE
H00003835,A003256,2025-12-20,ACTIVE
H00003836,A003257,2024-12-02,ACTIVE
H00003837,A003258,2024-02-29,ACTIVE
H00003838,A003259,2025-09-18,ACTIVE
H00003839,A003259,2026-11-04,CLOSED
H00003840,A003260,2025-07-15,ACTIVE
H00003841,A003261,2025-02-12,ACTIVE
H00003842,A003262,2024-08-23,ACTIVE
H00003843,A003263,2024-04-01,ACTIVE
H00003844,A003264,2025-01-05,ACTIVE
H00003845,A003265,2025-09-10,ACTIVE
H00003846,A003266,2025-09-07,ACTIVE
H00003847,A003267,2025-12-27,ACTIVE
H00003848,A003268,2026-01-24,ACTIVE
H00003849,A003269,2024-09-05,ACTIVE
H00003850,A003270,2024-02-04,ACTIVE
H00003851,A003271,2025-08-09,ACTIVE
H00003852,A003272,2024-01-13,ACTIVE
H00003853,A003273,2024-06-06,ACTIVE
H00003854,A003274,2024-07-19,ACTIVE
H00003855,A003275,2024-03-28,ACTIVE
H00003856,A003276,2024-10-03,ACTIVE
H00003857,A003277,2025-08-10,ACTIVE
H00003858,A003278,2025-12-10,ACTIVE
H00003859,A003278,2026-05-27,CLOSED
H00003860,A003279,2025-10-24,ACTIVE
H00003861,A003280,2026-04-26,ACTIVE
H00003862,A003281,2025-09-26,ACTIVE
H00003863,A003282,2025-08-26,ACTIVE
H00003864,A003283,2025-07-28,ACTIVE
H00003865,A003284,2024-09-07,ACTIVE
H00003866,A003285,2025-04-04,ACTIVE
H00003867,A003286,2024-08-21,ACTIVE
H00003868,A003286,2026-03-14,CLOSED
H00003869,A003287,2025-10-14,ACTIVE
H00003870,A003288,2025-12-29,ACTIVE
H00003871,A003289,2024-02-03,ACTIVE
H00003872,A003289,2024-09-11,WRITTEN_OFF
H00003873,A003290,2024-09-15,ACTIVE
H00003874,A003291,2026-03-13,ACTIVE
H00003875,A003292,2025-05-23,ACTIVE
H00003876,A003293,2024-03-21,ACTIVE
H00003877,A003294,2025-11-11,ACTIVE
H00003878,A003295,2026-04-21,ACTIVE
H00003879,A003296,2024-09-04,ACTIVE
H00003880,A003297,2026-05-17,ACTIVE
H00003881,A003298,2024-12-12,ACTIVE
H00003882,A003298,2025-11-28,CLOSED
H00003883,A003299,2024-02-09,ACTIVE
H00003884,A003300,2024-04-29,ACTIVE
H00003885,A003300,2024-10-25,CLOSED
H00003886,A003301,2025-10-05,ACTIVE
H00003887,A003302,2025-07-17,ACTIVE
H00003888,A003303,2024-07-24,ACTIVE
H00003889,A003303,2024-11-22,WRITTEN_OFF
H00003890,A003304,2024-09-08,ACTIVE
H00003891,A003305,2024-08-28,ACTIVE
H00003892,A003306,2024-06-27,ACTIVE
H00003893,A003307,2024-02-17,ACTIVE
H00003894,A003308,2025-04-09,ACTIVE
H00003895,A003309,2024-08-18,ACTIVE
H00003896,A003310,2025-04-09,ACTIVE
H00003897,A003311,2026-02-24,ACTIVE
H00003898,A003311,2027-04-18,CLOSED
H00003899,A003312,2026-04-26,ACTIVE
H00003900,A003313,2026-05-28,ACTIVE
H00003901,A003313,2026-08-30,CLOSED
H00003902,A003314,2024-08-03,ACTIVE
H00003903,A003314,2025-12-24,CLOSED
H00003904,A003315,2025-10-18,ACTIVE
H00003905,A003315,2026-03-26,WRITTEN_OFF
H00003906,A003316,2026-05-22,ACTIVE
H00003907,A003317,2025-05-13,ACTIVE
H00003908,A003318,2024-02-20,ACTIVE
H00003909,A003319,2024-02-10,ACTIVE
H00003910,A003320,2024-05-15,ACTIVE
H00003911,A003321,2025-06-30,ACTIVE
H00003912,A003321,2026-04-04,WRITTEN_OFF
H00003913,A003322,2025-06-15,ACTIVE
H00003914,A003323,2024-12-07,ACTIVE
H00003915,A003324,2025-01-13,ACTIVE
H00003916,A003325,2025-02-17,ACTIVE
H00003917,A003326,2024-06-07,ACTIVE
H00003918,A003327,2024-09-29,ACTIVE
H00003919,A003328,2024-02-21,ACTIVE
H00003920,A003329,2026-04-22,ACTIVE
H00003921,A003330,2025-11-18,ACTIVE
H00003922,A003331,2025-10-25,ACTIVE
H00003923,A003331,2026-12-15,WRITTEN_OFF
H00003924,A003332,2025-04-27,ACTIVE
H00003925,A003333,2024-04-13,ACTIVE
H00003926,A003334,2024-09-13,ACTIVE
H00003927,A003335,2024-07-01,ACTIVE
H00003928,A003335,2026-01-08,CLOSED
H00003929,A003336,2026-03-18,ACTIVE
H00003930,A003337,2024-05-22,ACTIVE
H00003931,A003338,2026-04-20,ACTIVE
H00003932,A003339,2024-06-01,ACTIVE
H00003933,A003340,2025-02-16,ACTIVE
H00003934,A003340,2025-05-27,CLOSED
H00003935,A003341,2025-01-29,ACTIVE
H00003936,A003342,2025-01-02,ACTIVE
H00003937,A003343,2024-03-07,ACTIVE
H00003938,A003344,2026-03-30,ACTIVE
H00003939,A003344,2026-08-10,CLOSED
H00003940,A003345,2025-02-15,ACTIVE
H00003941,A003346,2024-03-09,ACTIVE
H00003942,A003347,2025-08-17,ACTIVE
H00003943,A003348,2025-01-05,ACTIVE
H00003944,A003349,2025-06-06,ACTIVE
H00003945,A003350,2024-05-30,ACTIVE
H00003946,A003351,2024-08-13,ACTIVE
H00003947,A003352,2024-04-27,ACTIVE
H00003948,A003352,2025-01-22,CLOSED
H00003949,A003353,2024-12-20,ACTIVE
H00003950,A003354,2024-10-17,ACTIVE
H00003951,A003355,2025-12-30,ACTIVE
H00003952,A003356,2025-11-13,ACTIVE
H00003953,A003357,2026-03-08,ACTIVE
H00003954,A003358,2025-09-11,ACTIVE
H00003955,A003358,2026-04-23,CLOSED
H00003956,A003359,2026-03-07,ACTIVE
H00003957,A003360,2024-04-04,ACTIVE
H00003958,A003361,2025-05-30,ACTIVE
H00003959,A003362,2025-05-31,ACTIVE
H00003960,A003362,2025-08-29,CLOSED
H00003961,A003363,2025-07-09,ACTIVE
H00003962,A003364,2024-06-24,ACTIVE
H00003963,A003364,2024-10-25,WRITTEN_OFF
H00003964,A003365,2025-07-09,ACTIVE
H00003965,A003365,2026-06-05,CLOSED
H00003966,A003366,2024-07-01,ACTIVE
H00003967,A003367,2024-07-02,ACTIVE
H00003968,A003367,2025-11-06,CLOSED
H00003969,A003368,2024-02-09,ACTIVE
H00003970,A003369,2025-05-22,ACTIVE
H00003971,A003370,2025-04-15,ACTIVE
H00003972,A003371,2024-03-11,ACTIVE
H00003973,A003372,2025-02-03,ACTIVE
H00003974,A003373,2026-03-21,ACTIVE
H00003975,A003373,2027-09-11,CLOSED
H00003976,A003374,2025-09-10,ACTIVE
H00003977,A003375,2026-01-18,ACTIVE
H00003978,A003376,2026-01-20,ACTIVE
H00003979,A003377,2025-09-21,ACTIVE
H00003980,A003378,2024-05-06,ACTIVE
H00003981,A003379,2026-05-31,ACTIVE
H00003982,A003380,2024-07-27,ACTIVE
H00003983,A003381,2025-05-04,ACTIVE
H00003984,A003382,2024-01-26,ACTIVE
H00003985,A003383,2026-03-12,ACTIVE
H00003986,A003383,2026-09-15,WRITTEN_OFF
H00003987,A003384,2025-06-17,ACTIVE
H00003988,A003385,2025-06-28,ACTIVE
H00003989,A003386,2025-03-24,ACTIVE
H00003990,A003386,2025-11-14,WRITTEN_OFF
H00003991,A003387,2025-04-18,ACTIVE
H00003992,A003387,2026-02-23,WRITTEN_OFF
H00003993,A003388,2025-02-26,ACTIVE
H00003994,A003389,2025-09-03,ACTIVE
H00003995,A003390,2025-07-12,ACTIVE
H00003996,A003391,2025-02-15,ACTIVE
H00003997,A003392,2024-07-12,ACTIVE
H00003998,A003393,2024-10-26,ACTIVE
H00003999,A003394,2025-04-09,ACTIVE
H00004000,A003395,2025-03-22,ACTIVE
H00004001,A003395,2026-05-27,CLOSED
H00004002,A003396,2024-08-08,ACTIVE
H00004003,A003396,2025-09-06,CLOSED
H00004004,A003397,2026-01-26,ACTIVE
H00004005,A003398,2025-06-28,ACTIVE
H00004006,A003398,2026-02-06,CLOSED
H00004007,A003399,2024-11-02,ACTIVE
H00004008,A003399,2025-11-03,CLOSED
H00004009,A003400,2025-04-29,ACTIVE
H00004010,A003400,2026-06-11,CLOSED
H00004011,A003401,2025-04-30,ACTIVE
H00004012,A003402,2024-09-30,ACTIVE
H00004013,A003403,2026-04-12,ACTIVE
H00004014,A003404,2026-04-18,ACTIVE
H00004015,A003405,2026-01-01,ACTIVE
H00004016,A003406,2024-07-08,ACTIVE
H00004017,A003407,2024-11-30,ACTIVE
H00004018,A003407,2026-02-12,CLOSED
H00004019,A003408,2024-02-06,ACTIVE
H00004020,A003409,2024-09-04,ACTIVE
H00004021,A003410,2024-10-01,ACTIVE
H00004022,A003411,2024-02-29,ACTIVE
H00004023,A003412,2025-10-23,ACTIVE
H00004024,A003413,2024-06-06,ACTIVE
H00004025,A003414,2024-12-04,ACTIVE
H00004026,A003415,2025-01-28,ACTIVE
H00004027,A003416,2024-06-13,ACTIVE
H00004028,A003417,2024-06-08,ACTIVE
H00004029,A003418,2024-12-12,ACTIVE
H00004030,A003418,2026-07-07,CLOSED
H00004031,A003419,2025-04-04,ACTIVE
H00004032,A003420,2024-08-16,ACTIVE
H00004033,A003421,2025-02-23,ACTIVE
H00004034,A003421,2026-10-08,CLOSED
H00004035,A003422,2024-08-02,ACTIVE
H00004036,A003423,2025-04-18,ACTIVE
H00004037,A003423,2026-01-06,CLOSED
H00004038,A003424,2025-03-08,ACTIVE
H00004039,A003425,2024-04-15,ACTIVE
H00004040,A003426,2025-03-06,ACTIVE
H00004041,A003426,2026-04-10,CLOSED
H00004042,A003427,2025-12-04,ACTIVE
H00004043,A003428,2024-03-04,ACTIVE
H00004044,A003429,2024-11-24,ACTIVE
H00004045,A003430,2026-02-20,ACTIVE
H00004046,A003431,2025-09-23,ACTIVE
H00004047,A003431,2026-01-18,CLOSED
H00004048,A003432,2025-09-27,ACTIVE
H00004049,A003433,2026-02-20,ACTIVE
H00004050,A003434,2024-04-21,ACTIVE
H00004051,A003435,2024-11-21,ACTIVE
H00004052,A003436,2025-02-24,ACTIVE
H00004053,A003437,2024-11-14,ACTIVE
H00004054,A003438,2024-02-09,ACTIVE
H00004055,A003439,2024-06-08,ACTIVE
H00004056,A003440,2024-08-19,ACTIVE
H00004057,A003441,2024-08-08,ACTIVE
H00004058,A003442,2025-12-01,ACTIVE
H00004059,A003443,2025-03-28,ACTIVE
H00004060,A003444,2025-10-04,ACTIVE
H00004061,A003445,2025-10-12,ACTIVE
H00004062,A003446,2026-01-30,ACTIVE
H00004063,A003447,2025-03-04,ACTIVE
H00004064,A003448,2025-03-08,ACTIVE
H00004065,A003448,2025-10-18,CLOSED
H00004066,A003449,2024-02-03,ACTIVE
H00004067,A003450,2024-02-25,ACTIVE
H00004068,A003451,2024-02-12,ACTIVE
H00004069,A003452,2025-10-21,ACTIVE
H00004070,A003453,2026-05-02,ACTIVE
H00004071,A003454,2024-04-28,ACTIVE
H00004072,A003455,2025-12-31,ACTIVE
H00004073,A003456,2024-06-11,ACTIVE
H00004074,A003457,2025-09-22,ACTIVE
H00004075,A003458,2026-02-21,ACTIVE
H00004076,A003459,2024-07-24,ACTIVE
H00004077,A003460,2025-04-23,ACTIVE
H00004078,A003461,2024-06-21,ACTIVE
H00004079,A003462,2025-12-01,ACTIVE
H00004080,A003463,2025-08-23,ACTIVE
H00004081,A003463,2026-02-27,WRITTEN_OFF
H00004082,A003464,2024-11-13,ACTIVE
H00004083,A003465,2024-02-22,ACTIVE
H00004084,A003466,2024-12-24,ACTIVE
H00004085,A003467,2024-10-15,ACTIVE
H00004086,A003467,2025-06-16,WRITTEN_OFF
H00004087,A003468,2025-06-26,ACTIVE
H00004088,A003468,2026-03-14,CLOSED
H00004089,A003469,2024-12-22,ACTIVE
H00004090,A003469,2025-04-04,CLOSED
H00004091,A003470,2024-11-30,ACTIVE
H00004092,A003471,2024-03-17,ACTIVE
H00004093,A003472,2025-10-28,ACTIVE
H00004094,A003473,2025-03-28,ACTIVE
H00004095,A003473,2025-12-14,CLOSED
H00004096,A003474,2024-03-14,ACTIVE
H00004097,A003474,2025-03-21,CLOSED
H00004098,A003475,2025-08-26,ACTIVE
H00004099,A003476,2025-07-30,ACTIVE
H00004100,A003477,2025-06-22,ACTIVE
H00004101,A003478,2025-07-13,ACTIVE
H00004102,A003479,2025-02-25,ACTIVE
H00004103,A003480,2025-12-13,ACTIVE
H00004104,A003481,2026-03-06,ACTIVE
H00004105,A003482,2025-12-24,ACTIVE
H00004106,A003483,2026-01-03,ACTIVE
H00004107,A003484,2024-12-22,ACTIVE
H00004108,A003485,2024-09-21,ACTIVE
H00004109,A003486,2026-03-09,ACTIVE
H00004110,A003487,2024-01-26,ACTIVE
H00004111,A003488,2025-11-15,ACTIVE
H00004112,A003488,2027-05-07,CLOSED
H00004113,A003489,2026-02-10,ACTIVE
H00004114,A003490,2024-12-10,ACTIVE
H00004115,A003491,2025-08-21,ACTIVE
H00004116,A003492,2025-09-11,ACTIVE
H00004117,A003493,2024-09-15,ACTIVE
H00004118,A003494,2024-02-11,ACTIVE
H00004119,A003495,2026-01-17,ACTIVE
H00004120,A003495,2026-09-12,WRITTEN_OFF
H00004121,A003496,2024-08-11,ACTIVE
H00004122,A003497,2025-01-08,ACTIVE
H00004123,A003498,2024-08-11,ACTIVE
H00004124,A003498,2025-05-16,CLOSED
H00004125,A003499,2026-05-31,ACTIVE
H00004126,A003500,2024-04-20,ACTIVE
H00004127,A003500,2024-12-10,CLOSED
H00004128,A003501,2025-04-08,ACTIVE
H00004129,A003502,2025-08-26,ACTIVE
H00004130,A003502,2026-04-28,WRITTEN_OFF
H00004131,A003503,2024-02-12,ACTIVE
H00004132,A003504,2024-04-06,ACTIVE
H00004133,A003504,2024-11-30,WRITTEN_OFF
H00004134,A003505,2024-12-06,ACTIVE
H00004135,A003506,2025-12-22,ACTIVE
H00004136,A003507,2025-10-31,ACTIVE
H00004137,A003508,2025-03-09,ACTIVE
H00004138,A003509,2026-04-22,ACTIVE
H00004139,A003509,2026-08-31,CLOSED
H00004140,A003510,2024-01-25,ACTIVE
H00004141,A003511,2026-01-04,ACTIVE
H00004142,A003512,2024-02-29,ACTIVE
H00004143,A003513,2024-02-25,ACTIVE
H00004144,A003514,2025-03-21,ACTIVE
H00004145,A003515,2025-11-16,ACTIVE
H00004146,A003516,2024-10-11,ACTIVE
H00004147,A003517,2024-02-15,ACTIVE
H00004148,A003518,2024-04-02,ACTIVE
H00004149,A003519,2026-02-20,ACTIVE
H00004150,A003520,2024-11-01,ACTIVE
H00004151,A003520,2026-02-16,CLOSED
H00004152,A003521,2026-02-25,ACTIVE
H00004153,A003522,2025-09-07,ACTIVE
H00004154,A003523,2024-12-18,ACTIVE
H00004155,A003524,2025-03-04,ACTIVE
H00004156,A003525,2024-11-03,ACTIVE
H00004157,A003526,2024-08-05,ACTIVE
H00004158,A003526,2025-06-17,CLOSED
H00004159,A003527,2024-02-22,ACTIVE
H00004160,A003528,2024-12-21,ACTIVE
H00004161,A003529,2024-10-26,ACTIVE
H00004162,A003530,2026-02-21,ACTIVE
H00004163,A003531,2025-09-04,ACTIVE
H00004164,A003532,2024-07-12,ACTIVE
H00004165,A003533,2025-11-25,ACTIVE
H00004166,A003534,2025-02-08,ACTIVE
H00004167,A003535,2026-05-30,ACTIVE
H00004168,A003536,2025-06-08,ACTIVE
H00004169,A003536,2025-11-04,CLOSED
H00004170,A003537,2024-04-24,ACTIVE
H00004171,A003538,2025-12-10,ACTIVE
H00004172,A003539,2025-10-20,ACTIVE
H00004173,A003540,2026-02-20,ACTIVE
H00004174,A003541,2025-07-01,ACTIVE
H00004175,A003542,2024-12-05,ACTIVE
H00004176,A003543,2024-02-12,ACTIVE
H00004177,A003544,2024-12-02,ACTIVE
H00004178,A003545,2026-01-18,ACTIVE
H00004179,A003546,2026-02-22,ACTIVE
H00004180,A003547,2025-08-12,ACTIVE
H00004181,A003548,2025-09-15,ACTIVE
H00004182,A003549,2024-06-26,ACTIVE
H00004183,A003550,2025-07-07,ACTIVE
H00004184,A003551,2024-09-20,ACTIVE
H00004185,A003551,2025-10-30,WRITTEN_OFF
H00004186,A003552,2025-07-13,ACTIVE
H00004187,A003553,2026-03-20,ACTIVE
H00004188,A003554,2024-09-09,ACTIVE
H00004189,A003555,2024-11-26,ACTIVE
H00004190,A003556,2025-05-23,ACTIVE
H00004191,A003557,2026-01-05,ACTIVE
H00004192,A003557,2026-05-05,CLOSED
H00004193,A003558,2025-07-23,ACTIVE
H00004194,A003558,2026-01-18,CLOSED
H00004195,A003559,2024-05-25,ACTIVE
H00004196,A003560,2025-09-13,ACTIVE
H00004197,A003561,2025-04-13,ACTIVE
H00004198,A003561,2025-12-09,CLOSED
H00004199,A003562,2025-03-26,ACTIVE
H00004200,A003563,2025-03-22,ACTIVE
H00004201,A003564,2025-12-16,ACTIVE
H00004202,A003565,2024-08-16,ACTIVE
H00004203,A003566,2024-05-16,ACTIVE
H00004204,A003567,2025-03-17,ACTIVE
H00004205,A003568,2025-09-30,ACTIVE
H00004206,A003569,2024-01-22,ACTIVE
H00004207,A003569,2025-09-05,WRITTEN_OFF
H00004208,A003570,2024-07-30,ACTIVE
H00004209,A003571,2026-03-19,ACTIVE
H00004210,A003571,2026-11-05,CLOSED
H00004211,A003572,2025-04-25,ACTIVE
H00004212,A003573,2024-06-29,ACTIVE
H00004213,A003574,2024-04-01,ACTIVE
H00004214,A003575,2024-12-21,ACTIVE
H00004215,A003576,2026-01-17,ACTIVE
H00004216,A003577,2024-06-09,ACTIVE
H00004217,A003578,2025-04-20,ACTIVE
H00004218,A003579,2026-03-25,ACTIVE
H00004219,A003580,2024-04-23,ACTIVE
H00004220,A003581,2024-07-23,ACTIVE
H00004221,A003582,2026-05-03,ACTIVE
H00004222,A003582,2027-08-15,CLOSED
H00004223,A003583,2025-07-16,ACTIVE
H00004224,A003584,2024-12-02,ACTIVE
H00004225,A003585,2025-08-27,ACTIVE
H00004226,A003586,2024-03-18,ACTIVE
H00004227,A003587,2025-10-25,ACTIVE
H00004228,A003588,2025-09-17,ACTIVE
H00004229,A003588,2027-01-13,CLOSED
H00004230,A003589,2025-03-26,ACTIVE
H00004231,A003590,2026-03-10,ACTIVE
H00004232,A003591,2024-04-08,ACTIVE
H00004233,A003592,2024-04-17,ACTIVE
H00004234,A003593,2025-07-09,ACTIVE
H00004235,A003594,2025-09-28,ACTIVE
H00004236,A003595,2025-11-07,ACTIVE
H00004237,A003596,2024-10-17,ACTIVE
H00004238,A003596,2025-11-25,CLOSED
H00004239,A003597,2024-11-22,ACTIVE
H00004240,A003598,2026-05-24,ACTIVE
H00004241,A003599,2024-10-21,ACTIVE
