ptp_id,account_id,ptp_created_at,promised_due_date,promised_amount,ptp_status,source_channel
PTP00004000,A001175,2025-10-11 09:00:00,2025-10-12 09:00:00,8190.84,BROKEN,Field
PTP00004001,A000665,2025-11-10 12:00:00,2025-11-24 12:00:00,8568.31,PENDING,AI Voice
PTP00004002,A003226,2025-11-12 18:00:00,2025-11-13 18:00:00,5495.21,KEPT,WhatsApp
PTP00004003,A002840,2025-09-10 14:00:00,2025-09-13 14:00:00,3933.66,KEPT,Human
PTP00004004,A002213,2026-08-25 12:00:00,2026-09-08 12:00:00,6493.99,PENDING,WhatsApp
PTP00004005,A000208,2026-06-17 19:00:00,2026-06-18 19:00:00,8106.59,KEPT,AI Voice
PTP00004006,A000918,2026-02-24 19:00:00,2026-03-03 19:00:00,4545.62,PENDING,Human
PTP00004007,A003725,2025-12-16 15:00:00,2025-12-19 15:00:00,11670.5,BROKEN,Field
PTP00004008,A002406,2026-07-06 20:00:00,2026-07-20 20:00:00,9352.28,KEPT,WhatsApp
PTP00004009,A003815,2026-07-27 14:00:00,2026-07-28 14:00:00,12896.18,KEPT,WhatsApp
PTP00004010,A001138,2026-07-27 11:00:00,2026-07-28 11:00:00,11276.44,PENDING,AI Voice
PTP00004011,A000159,2025-10-23 20:00:00,2025-10-30 20:00:00,4566.29,BROKEN,Human
PTP00004012,A003372,2026-02-03 10:00:00,2026-02-10 10:00:00,12215.83,PENDING,WhatsApp
PTP00004013,A003447,2026-06-16 12:00:00,2026-06-17 12:00:00,4124.99,BROKEN,Human
PTP00004014,A001163,2026-02-03 13:00:00,2026-02-04 13:00:00,14530.36,BROKEN,Human
PTP00004015,A000857,2026-03-15 19:00:00,2026-03-22 19:00:00,13859.16,BROKEN,Field
PTP00004016,A000545,2025-12-05 17:00:00,2025-12-12 17:00:00,9312.37,BROKEN,AI Voice
PTP00004017,A000526,2025-10-15 17:00:00,2025-10-22 17:00:00,10935.85,PENDING,WhatsApp
PTP00004018,A003146,2026-01-01 12:00:00,2026-01-02 12:00:00,3423.11,KEPT,AI Voice
PTP00004019,A003272,2026-04-17 10:00:00,2026-04-24 10:00:00,11011.07,PENDING,Field
PTP00004020,A000437,2025-11-02 15:00:00,2025-11-03 15:00:00,7084.46,KEPT,Human
PTP00004021,A003214,2025-10-14 18:00:00,2025-10-17 18:00:00,12234.95,KEPT,Field
PTP00004022,A001318,2025-09-11 18:00:00,2025-09-25 18:00:00,10750.87,KEPT,Human
PTP00004023,A000379,2026-05-06 08:00:00,2026-05-07 08:00:00,5866.45,PENDING,Field
PTP00004024,A002915,2026-07-20 20:00:00,2026-07-23 20:00:00,8388.71,KEPT,Human
PTP00004025,A003865,2026-08-02 19:00:00,2026-08-05 19:00:00,2494.07,PENDING,Human
PTP00004026,A000191,2025-12-22 09:00:00,2025-12-29 09:00:00,6404.88,BROKEN,Field
PTP00004027,A004115,2026-07-27 15:00:00,2026-07-28 15:00:00,6846.04,KEPT,AI Voice
PTP00004028,A001997,2025-10-09 10:00:00,2025-10-23 10:00:00,12570.87,KEPT,Field
PTP00004029,A004137,2026-01-24 20:00:00,2026-01-27 20:00:00,3095.82,PENDING,AI Voice
PTP00004030,A001970,2026-03-26 15:00:00,2026-04-09 15:00:00,8740.97,PENDING,AI Voice
PTP00004031,A000438,2026-04-25 16:00:00,2026-05-09 16:00:00,4079.3,BROKEN,Field
PTP00004032,A003060,2025-12-03 16:00:00,2025-12-04 16:00:00,9482.12,KEPT,AI Voice
PTP00004033,A002403,2026-03-01 08:00:00,2026-03-04 08:00:00,10319.67,BROKEN,Field
PTP00004034,A002102,2026-02-12 18:00:00,2026-02-15 18:00:00,7657.92,KEPT,WhatsApp
PTP00004035,A002487,2025-09-23 15:00:00,2025-09-24 15:00:00,2019.3,BROKEN,AI Voice
PTP00004036,A001621,2025-10-11 16:00:00,2025-10-14 16:00:00,11457.06,KEPT,WhatsApp
PTP00004037,A002950,2025-09-13 19:00:00,2025-09-16 19:00:00,9374.62,KEPT,Human
PTP00004038,A001799,2026-01-01 19:00:00,2026-01-04 19:00:00,7313.4,KEPT,Field
PTP00004039,A001103,2025-10-17 11:00:00,2025-10-18 11:00:00,4741.56,KEPT,AI Voice
PTP00004040,A000105,2025-10-26 10:00:00,2025-11-09 10:00:00,3996.06,KEPT,AI Voice
PTP00004041,A002319,2026-08-07 16:00:00,2026-08-10 16:00:00,6019.57,BROKEN,Field
PTP00004042,A001805,2026-05-07 18:00:00,2026-05-14 18:00:00,8547.84,PENDING,Field
PTP00004043,A001036,2026-05-24 16:00:00,2026-05-27 16:00:00,9162.27,BROKEN,AI Voice
PTP00004044,A000409,2026-08-06 15:00:00,2026-08-13 15:00:00,2387.91,BROKEN,Human
PTP00004045,A002762,2025-11-13 12:00:00,2025-11-20 12:00:00,8261.64,KEPT,Human
PTP00004046,A000896,2025-10-17 15:00:00,2025-10-31 15:00:00,13384.34,BROKEN,Human
PTP00004047,A001361,2026-04-01 16:00:00,2026-04-04 16:00:00,11187.13,PENDING,WhatsApp
PTP00004048,A001740,2026-08-17 08:00:00,2026-08-24 08:00:00,11084.82,KEPT,WhatsApp
PTP00004049,A000644,2026-01-22 08:00:00,2026-01-25 08:00:00,4561.34,KEPT,WhatsApp
PTP00004050,A000914,2026-04-13 11:00:00,2026-04-16 11:00:00,11014.67,KEPT,Field
PTP00004051,A002646,2025-12-19 09:00:00,2025-12-26 09:00:00,11624.62,KEPT,AI Voice
PTP00004052,A002698,2025-10-19 11:00:00,2025-11-02 11:00:00,8742.18,BROKEN,Human
PTP00004053,A002423,2025-11-22 13:00:00,2025-11-25 13:00:00,6405.22,KEPT,Field
PTP00004054,A003499,2025-12-22 18:00:00,2025-12-23 18:00:00,4111.4,PENDING,Field
PTP00004055,A003277,2025-10-26 12:00:00,2025-10-29 12:00:00,4486.19,BROKEN,Human
PTP00004056,A004107,2025-10-04 09:00:00,2025-10-18 09:00:00,12067.91,PENDING,Field
PTP00004057,A002376,2025-12-16 19:00:00,2025-12-17 19:00:00,14148.17,KEPT,WhatsApp
PTP00004058,A001051,2026-03-07 19:00:00,2026-03-10 19:00:00,11516.54,KEPT,Human
PTP00004059,A003219,2026-07-11 19:00:00,2026-07-18 19:00:00,11061.77,BROKEN,WhatsApp
PTP00004060,A002089,2026-07-03 09:00:00,2026-07-17 09:00:00,4807.13,KEPT,WhatsApp
PTP00004061,A002080,2026-05-06 16:00:00,2026-05-07 16:00:00,11648.16,KEPT,WhatsApp
PTP00004062,A000265,2026-04-16 15:00:00,2026-04-30 15:00:00,3039.18,KEPT,AI Voice
PTP00004063,A000341,2025-09-03 14:00:00,2025-09-17 14:00:00,6661.77,BROKEN,WhatsApp
PTP00004064,A002816,2025-09-22 13:00:00,2025-10-06 13:00:00,10359.08,KEPT,Field
PTP00004065,A003237,2026-06-03 20:00:00,2026-06-06 20:00:00,3516.97,PENDING,Human
PTP00004066,A003764,2025-12-09 08:00:00,2025-12-16 08:00:00,12042.0,KEPT,Human
PTP00004067,A000202,2026-02-20 09:00:00,2026-03-06 09:00:00,5287.57,PENDING,WhatsApp
PTP00004068,A001460,2026-08-10 14:00:00,2026-08-11 14:00:00,2374.22,PENDING,WhatsApp
PTP00004069,A000717,2025-09-25 15:00:00,2025-10-09 15:00:00,4647.73,KEPT,Human
PTP00004070,A001670,2026-07-14 14:00:00,2026-07-28 14:00:00,6072.6,KEPT,WhatsApp
PTP00004071,A001509,2026-04-23 15:00:00,2026-04-26 15:00:00,6204.96,BROKEN,Field
PTP00004072,A000533,2026-05-08 18:00:00,2026-05-09 18:00:00,3980.08,BROKEN,WhatsApp
PTP00004073,A002987,2025-09-23 18:00:00,2025-09-26 18:00:00,3916.84,PENDING,Human
PTP00004074,A003398,2026-03-19 13:00:00,2026-03-20 13:00:00,11197.6,BROKEN,AI Voice
PTP00004075,A003925,2026-04-06 11:00:00,2026-04-20 11:00:00,12543.7,KEPT,AI Voice
PTP00004076,A000002,2026-07-14 19:00:00,2026-07-28 19:00:00,6752.2,BROKEN,Field
PTP00004077,A000891,2026-02-27 11:00:00,2026-03-02 11:00:00,6258.08,BROKEN,AI Voice
PTP00004078,A003429,2026-02-26 16:00:00,2026-02-27 16:00:00,8649.08,BROKEN,Human
PTP00004079,A004103,2026-01-10 15:00:00,2026-01-13 15:00:00,8053.38,KEPT,WhatsApp
PTP00004080,A002894,2026-03-12 09:00:00,2026-03-19 09:00:00,9911.38,KEPT,Human
PTP00004081,A001090,2025-12-11 10:00:00,2025-12-12 10:00:00,14165.38,KEPT,Field
PTP00004082,A004103,2026-01-16 14:00:00,2026-01-17 14:00:00,5915.18,BROKEN,Human
PTP00004083,A000012,2026-04-27 13:00:00,2026-05-11 13:00:00,8218.63,KEPT,WhatsApp
PTP00004084,A000774,2026-02-24 20:00:00,2026-02-27 20:00:00,11024.74,KEPT,Field
PTP00004085,A001707,2025-12-09 08:00:00,2025-12-12 08:00:00,8117.8,KEPT,Field
PTP00004086,A003337,2026-01-06 16:00:00,2026-01-07 16:00:00,5099.27,PENDING,Human
PTP00004087,A002206,2026-03-27 16:00:00,2026-04-10 16:00:00,13033.55,KEPT,Field
PTP00004088,A001843,2025-11-15 15:00:00,2025-11-22 15:00:00,12236.35,KEPT,Field
PTP00004089,A001693,2025-12-20 15:00:00,2026-01-03 15:00:00,10584.22,BROKEN,WhatsApp
PTP00004090,A004124,2026-02-22 09:00:00,2026-02-25 09:00:00,5047.36,BROKEN,Field
PTP00004091,A002519,2025-11-18 20:00:00,2025-11-25 20:00:00,2724.66,BROKEN,AI Voice
PTP00004092,A003288,2026-01-03 13:00:00,2026-01-17 13:00:00,3186.25,KEPT,WhatsApp
PTP00004093,A001100,2025-12-26 10:00:00,2026-01-02 10:00:00,3745.01,BROKEN,WhatsApp
PTP00004094,A002083,2026-01-15 17:00:00,2026-01-16 17:00:00,6264.15,BROKEN,AI Voice
PTP00004095,A003210,2026-05-10 17:00:00,2026-05-11 17:00:00,3778.44,KEPT,Human
PTP00004096,A002258,2025-10-09 12:00:00,2025-10-16 12:00:00,5167.79,KEPT,WhatsApp
PTP00004097,A000768,2026-03-06 15:00:00,2026-03-13 15:00:00,7411.33,KEPT,AI Voice
PTP00004098,A003006,2026-07-18 13:00:00,2026-07-21 13:00:00,6015.38,KEPT,AI Voice
PTP00004099,A001667,2025-10-20 09:00:00,2025-10-21 09:00:00,14987.41,PENDING,AI Voice
PTP00004100,A000092,2025-11-11 19:00:00,2025-11-25 19:00:00,4872.42,KEPT,WhatsApp
PTP00004101,A002827,2025-10-25 11:00:00,2025-11-08 11:00:00,6308.08,PENDING,Field
PTP00004102,A002867,2026-05-06 13:00:00,2026-05-20 13:00:00,10623.32,BROKEN,WhatsApp
PTP00004103,A000152,2025-11-02 13:00:00,2025-11-05 13:00:00,7625.14,KEPT,Field
PTP00004104,A001564,2026-07-12 11:00:00,2026-07-13 11:00:00,5924.71,BROKEN,WhatsApp
PTP00004105,A001253,2025-11-19 20:00:00,2025-11-22 20:00:00,11835.23,KEPT,AI Voice
PTP00004106,A001073,2026-04-03 10:00:00,2026-04-10 10:00:00,10982.35,KEPT,AI Voice
PTP00004107,A003174,2026-06-25 15:00:00,2026-07-09 15:00:00,9492.66,BROKEN,Field
PTP00004108,A004024,2026-08-26 13:00:00,2026-09-02 13:00:00,4405.69,KEPT,AI Voice
PTP00004109,A000876,2025-10-08 18:00:00,2025-10-15 18:00:00,3659.59,PENDING,AI Voice
PTP00004110,A003993,2025-11-03 15:00:00,2025-11-04 15:00:00,6434.12,KEPT,WhatsApp
PTP00004111,A000143,2025-11-26 20:00:00,2025-12-03 20:00:00,4679.55,KEPT,Field
PTP00004112,A002308,2026-01-13 11:00:00,2026-01-20 11:00:00,6100.58,KEPT,Human
PTP00004113,A003737,2026-05-10 15:00:00,2026-05-13 15:00:00,8068.95,KEPT,Field
PTP00004114,A001737,2025-12-07 17:00:00,2025-12-21 17:00:00,5309.7,BROKEN,Human
PTP00004115,A003912,2026-04-24 10:00:00,2026-04-27 10:00:00,3437.51,KEPT,WhatsApp
PTP00004116,A001899,2026-08-15 15:00:00,2026-08-16 15:00:00,6692.46,BROKEN,WhatsApp
PTP00004117,A002284,2026-01-05 11:00:00,2026-01-08 11:00:00,6828.2,BROKEN,WhatsApp
PTP00004118,A001371,2026-07-14 18:00:00,2026-07-15 18:00:00,2387.78,BROKEN,AI Voice
PTP00004119,A002128,2026-06-08 14:00:00,2026-06-11 14:00:00,13135.24,KEPT,Human
PTP00004120,A001998,2026-05-19 16:00:00,2026-05-22 16:00:00,11361.09,BROKEN,Field
PTP00004121,A003509,2026-08-02 15:00:00,2026-08-05 15:00:00,6877.27,BROKEN,Field
PTP00004122,A002705,2026-05-09 08:00:00,2026-05-23 08:00:00,8053.92,KEPT,WhatsApp
PTP00004123,A000240,2026-01-06 10:00:00,2026-01-13 10:00:00,5672.86,KEPT,WhatsApp
PTP00004124,A000192,2026-07-15 18:00:00,2026-07-22 18:00:00,2967.8,KEPT,Human
PTP00004125,A000035,2025-11-03 16:00:00,2025-11-04 16:00:00,6400.02,KEPT,WhatsApp
PTP00004126,A000882,2026-08-19 08:00:00,2026-08-26 08:00:00,8627.6,BROKEN,Human
PTP00004127,A000930,2026-01-03 09:00:00,2026-01-04 09:00:00,5725.86,KEPT,Field
PTP00004128,A003223,2025-10-23 17:00:00,2025-10-24 17:00:00,10621.48,BROKEN,Human
PTP00004129,A001137,2026-01-02 18:00:00,2026-01-05 18:00:00,9512.72,KEPT,Field
PTP00004130,A000950,2026-07-05 20:00:00,2026-07-06 20:00:00,3884.73,PENDING,Field
PTP00004131,A004171,2026-01-19 10:00:00,2026-01-26 10:00:00,5677.85,KEPT,Field
PTP00004132,A002761,2026-08-01 14:00:00,2026-08-15 14:00:00,14169.05,PENDING,WhatsApp
PTP00004133,A001256,2026-07-17 12:00:00,2026-07-20 12:00:00,3241.98,BROKEN,Human
PTP00004134,A000787,2025-09-19 12:00:00,2025-09-22 12:00:00,10692.41,PENDING,Human
PTP00004135,A001940,2026-07-24 15:00:00,2026-07-25 15:00:00,12991.85,KEPT,Field
PTP00004136,A003654,2025-09-13 13:00:00,2025-09-16 13:00:00,6572.05,BROKEN,WhatsApp
PTP00004137,A004009,2026-04-22 11:00:00,2026-04-25 11:00:00,11781.54,BROKEN,WhatsApp
PTP00004138,A000343,2025-12-17 12:00:00,2025-12-31 12:00:00,13015.77,KEPT,Human
PTP00004139,A000203,2025-10-16 08:00:00,2025-10-17 08:00:00,12062.13,BROKEN,AI Voice
PTP00004140,A001926,2026-07-14 12:00:00,2026-07-17 12:00:00,11251.37,PENDING,AI Voice
PTP00004141,A001841,2026-06-03 11:00:00,2026-06-17 11:00:00,10827.34,BROKEN,AI Voice
PTP00004142,A000174,2026-01-07 08:00:00,2026-01-10 08:00:00,12782.3,BROKEN,Field
PTP00004143,A002619,2026-03-04 12:00:00,2026-03-07 12:00:00,6407.12,PENDING,WhatsApp
PTP00004144,A002455,2026-04-17 12:00:00,2026-04-20 12:00:00,3580.83,KEPT,Field
PTP00004145,A001056,2026-04-07 10:00:00,2026-04-21 10:00:00,9429.81,PENDING,AI Voice
PTP00004146,A002190,2026-01-01 19:00:00,2026-01-04 19:00:00,4259.86,KEPT,Human
PTP00004147,A002637,2026-01-15 15:00:00,2026-01-22 15:00:00,2661.09,KEPT,WhatsApp
PTP00004148,A003345,2025-10-01 13:00:00,2025-10-02 13:00:00,3051.14,KEPT,Field
PTP00004149,A002636,2026-08-16 20:00:00,2026-08-19 20:00:00,11925.41,KEPT,Human
PTP00004150,A000127,2025-09-20 16:00:00,2025-10-04 16:00:00,11659.7,BROKEN,WhatsApp
PTP00004151,A000214,2026-03-04 08:00:00,2026-03-07 08:00:00,13839.46,BROKEN,WhatsApp
PTP00004152,A003516,2025-11-16 12:00:00,2025-11-19 12:00:00,11202.1,BROKEN,Human
PTP00004153,A000647,2025-12-25 12:00:00,2025-12-28 12:00:00,3418.24,KEPT,Human
PTP00004154,A002214,2026-02-20 19:00:00,2026-02-27 19:00:00,4779.28,BROKEN,AI Voice
PTP00004155,A001152,2025-12-18 12:00:00,2026-01-01 12:00:00,2702.97,PENDING,Human
PTP00004156,A002719,2026-01-06 12:00:00,2026-01-13 12:00:00,9111.85,KEPT,AI Voice
PTP00004157,A000048,2026-05-08 14:00:00,2026-05-11 14:00:00,14882.13,BROKEN,Field
PTP00004158,A003262,2026-03-15 08:00:00,2026-03-29 08:00:00,10013.92,KEPT,WhatsApp
PTP00004159,A002245,2026-03-18 19:00:00,2026-03-25 19:00:00,8803.38,KEPT,Human
PTP00004160,A002092,2026-04-10 19:00:00,2026-04-11 19:00:00,5770.6,BROKEN,Field
PTP00004161,A001512,2025-12-11 11:00:00,2025-12-12 11:00:00,3816.06,KEPT,Field
PTP00004162,A001663,2025-09-06 11:00:00,2025-09-13 11:00:00,10723.98,KEPT,AI Voice
PTP00004163,A003980,2026-03-24 13:00:00,2026-03-27 13:00:00,6286.25,KEPT,Human
PTP00004164,A000828,2025-12-09 11:00:00,2025-12-10 11:00:00,10088.96,KEPT,AI Voice
PTP00004165,A002278,2026-07-08 17:00:00,2026-07-15 17:00:00,8767.6,PENDING,Field
PTP00004166,A002416,2026-02-08 12:00:00,2026-02-15 12:00:00,11331.86,BROKEN,WhatsApp
PTP00004167,A003942,2026-08-18 12:00:00,2026-09-01 12:00:00,6539.89,BROKEN,WhatsApp
PTP00004168,A003712,2026-06-03 14:00:00,2026-06-04 14:00:00,10400.12,BROKEN,Field
PTP00004169,A000036,2026-02-23 14:00:00,2026-03-02 14:00:00,2258.47,KEPT,WhatsApp
PTP00004170,A001004,2025-12-05 16:00:00,2025-12-06 16:00:00,3301.29,KEPT,Human
PTP00004171,A002785,2026-01-01 11:00:00,2026-01-08 11:00:00,5153.57,KEPT,AI Voice
PTP00004172,A001385,2025-09-02 14:00:00,2025-09-03 14:00:00,8353.33,KEPT,WhatsApp
PTP00004173,A001492,2026-08-24 19:00:00,2026-09-07 19:00:00,7793.07,BROKEN,WhatsApp
PTP00004174,A000932,2026-08-01 11:00:00,2026-08-04 11:00:00,8936.68,BROKEN,WhatsApp
PTP00004175,A003888,2026-07-02 11:00:00,2026-07-05 11:00:00,4031.14,KEPT,WhatsApp
PTP00004176,A003586,2025-09-24 16:00:00,2025-09-25 16:00:00,2411.84,BROKEN,WhatsApp
PTP00004177,A003971,2026-03-18 08:00:00,2026-03-19 08:00:00,10458.52,KEPT,WhatsApp
PTP00004178,A000259,2026-08-10 20:00:00,2026-08-17 20:00:00,2172.57,BROKEN,Human
PTP00004179,A001695,2026-03-08 18:00:00,2026-03-11 18:00:00,14320.67,KEPT,AI Voice
PTP00004180,A003999,2025-11-21 12:00:00,2025-11-22 12:00:00,2585.68,BROKEN,AI Voice
PTP00004181,A001473,2026-02-19 15:00:00,2026-02-20 15:00:00,7010.29,KEPT,Human
PTP00004182,A000267,2026-04-24 12:00:00,2026-05-01 12:00:00,11125.95,PENDING,Human
PTP00004183,A003041,2025-11-17 15:00:00,2025-12-01 15:00:00,2968.08,KEPT,AI Voice
PTP00004184,A002848,2025-10-23 17:00:00,2025-11-06 17:00:00,5374.13,KEPT,Human
PTP00004185,A000007,2026-07-15 09:00:00,2026-07-16 09:00:00,3273.37,PENDING,WhatsApp
PTP00004186,A001310,2026-02-01 09:00:00,2026-02-08 09:00:00,2593.72,KEPT,Field
PTP00004187,A001849,2026-07-04 20:00:00,2026-07-07 20:00:00,7016.97,KEPT,Field
PTP00004188,A003776,2025-10-17 17:00:00,2025-10-31 17:00:00,14608.7,KEPT,Human
PTP00004189,A003400,2026-05-10 19:00:00,2026-05-11 19:00:00,7004.44,KEPT,Field
PTP00004190,A003820,2025-11-03 09:00:00,2025-11-10 09:00:00,5625.89,BROKEN,WhatsApp
PTP00004191,A000787,2026-07-03 16:00:00,2026-07-17 16:00:00,6828.55,KEPT,WhatsApp
PTP00004192,A002728,2026-08-20 16:00:00,2026-08-27 16:00:00,7255.31,KEPT,Field
PTP00004193,A002887,2026-06-18 16:00:00,2026-06-19 16:00:00,7765.56,BROKEN,AI Voice
PTP00004194,A002842,2026-06-10 18:00:00,2026-06-11 18:00:00,14973.19,BROKEN,Human
PTP00004195,A003659,2026-05-09 13:00:00,2026-05-12 13:00:00,4560.05,BROKEN,AI Voice
PTP00004196,A003086,2026-07-22 10:00:00,2026-07-29 10:00:00,10457.62,KEPT,AI Voice
PTP00004197,A000131,2025-12-04 14:00:00,2025-12-05 14:00:00,10010.14,KEPT,WhatsApp
PTP00004198,A000414,2026-06-15 08:00:00,2026-06-16 08:00:00,2479.22,BROKEN,AI Voice
PTP00004199,A000638,2026-07-01 09:00:00,2026-07-04 09:00:00,11536.62,BROKEN,Field
PTP00004200,A000108,2025-11-11 14:00:00,2025-11-14 14:00:00,3050.72,BROKEN,AI Voice
PTP00004201,A002487,2026-01-12 14:00:00,2026-01-26 14:00:00,8323.65,BROKEN,AI Voice
PTP00004202,A002572,2025-09-01 14:00:00,2025-09-15 14:00:00,4255.28,KEPT,Field
PTP00004203,A001999,2025-09-26 14:00:00,2025-10-03 14:00:00,12601.38,BROKEN,AI Voice
PTP00004204,A001984,2026-04-18 12:00:00,2026-04-25 12:00:00,10384.31,KEPT,Field
PTP00004205,A002875,2025-10-24 14:00:00,2025-10-27 14:00:00,7851.39,KEPT,Field
PTP00004206,A001334,2026-06-24 20:00:00,2026-06-25 20:00:00,2899.32,BROKEN,Field
PTP00004207,A004146,2025-10-08 20:00:00,2025-10-09 20:00:00,7099.15,BROKEN,WhatsApp
PTP00004208,A002435,2025-10-08 14:00:00,2025-10-11 14:00:00,5697.14,BROKEN,Field
PTP00004209,A003322,2026-01-27 09:00:00,2026-01-30 09:00:00,4669.0,KEPT,WhatsApp
PTP00004210,A001154,2025-12-22 20:00:00,2026-01-05 20:00:00,3955.46,PENDING,Human
PTP00004211,A000507,2026-07-10 10:00:00,2026-07-11 10:00:00,6518.1,KEPT,WhatsApp
PTP00004212,A001939,2026-04-21 16:00:00,2026-05-05 16:00:00,9949.61,BROKEN,WhatsApp
PTP00004213,A000369,2026-04-16 16:00:00,2026-04-30 16:00:00,7495.44,BROKEN,Human
PTP00004214,A002702,2025-10-04 18:00:00,2025-10-18 18:00:00,7461.2,BROKEN,WhatsApp
PTP00004215,A004173,2026-07-09 12:00:00,2026-07-12 12:00:00,6392.22,KEPT,Human
PTP00004216,A004043,2026-07-18 18:00:00,2026-07-25 18:00:00,4647.88,BROKEN,AI Voice
PTP00004217,A001952,2025-11-01 12:00:00,2025-11-02 12:00:00,9520.25,BROKEN,AI Voice
PTP00004218,A003364,2025-09-20 17:00:00,2025-09-23 17:00:00,8382.55,KEPT,Human
PTP00004219,A003982,2026-08-26 14:00:00,2026-09-02 14:00:00,14485.72,KEPT,AI Voice
PTP00004220,A001008,2026-02-01 13:00:00,2026-02-08 13:00:00,13577.52,KEPT,WhatsApp
PTP00004221,A004110,2025-10-01 09:00:00,2025-10-15 09:00:00,3063.95,KEPT,AI Voice
PTP00004222,A001643,2026-01-25 10:00:00,2026-02-08 10:00:00,10818.84,BROKEN,WhatsApp
PTP00004223,A000387,2026-04-03 17:00:00,2026-04-17 17:00:00,9619.04,BROKEN,Field
PTP00004224,A003253,2025-09-02 15:00:00,2025-09-03 15:00:00,6203.31,BROKEN,WhatsApp
PTP00004225,A000212,2026-07-07 15:00:00,2026-07-08 15:00:00,5792.39,BROKEN,Human
PTP00004226,A001920,2026-08-03 10:00:00,2026-08-10 10:00:00,9401.71,KEPT,AI Voice
PTP00004227,A000124,2026-08-11 20:00:00,2026-08-25 20:00:00,9456.37,KEPT,Human
PTP00004228,A002764,2026-05-01 10:00:00,2026-05-04 10:00:00,2551.2,BROKEN,Human
PTP00004229,A000980,2026-04-21 14:00:00,2026-04-22 14:00:00,7700.75,KEPT,AI Voice
PTP00004230,A000534,2026-05-27 10:00:00,2026-06-10 10:00:00,4288.35,KEPT,WhatsApp
PTP00004231,A001652,2025-09-22 09:00:00,2025-09-29 09:00:00,7984.59,KEPT,Human
PTP00004232,A000337,2026-03-25 18:00:00,2026-03-26 18:00:00,3088.0,KEPT,Human
PTP00004233,A003329,2026-03-02 20:00:00,2026-03-05 20:00:00,9801.22,KEPT,AI Voice
PTP00004234,A000750,2025-09-01 15:00:00,2025-09-08 15:00:00,6476.84,BROKEN,AI Voice
PTP00004235,A000122,2026-05-10 11:00:00,2026-05-17 11:00:00,4747.57,BROKEN,Field
PTP00004236,A001921,2026-04-04 16:00:00,2026-04-07 16:00:00,13704.95,KEPT,Human
PTP00004237,A001358,2026-01-04 10:00:00,2026-01-05 10:00:00,3544.38,BROKEN,Human
PTP00004238,A003224,2026-05-05 19:00:00,2026-05-08 19:00:00,2196.5,BROKEN,WhatsApp
PTP00004239,A002827,2026-03-04 19:00:00,2026-03-05 19:00:00,3873.05,KEPT,WhatsApp
PTP00004240,A000515,2026-08-10 18:00:00,2026-08-17 18:00:00,2854.7,PENDING,WhatsApp
PTP00004241,A001790,2026-08-14 09:00:00,2026-08-21 09:00:00,2963.15,BROKEN,Field
PTP00004242,A003085,2026-06-21 08:00:00,2026-06-28 08:00:00,2958.5,BROKEN,Human
PTP00004243,A000050,2025-11-10 14:00:00,2025-11-24 14:00:00,12408.65,KEPT,WhatsApp
PTP00004244,A002749,2025-11-27 10:00:00,2025-12-04 10:00:00,2056.86,BROKEN,Field
PTP00004245,A003572,2026-04-19 10:00:00,2026-05-03 10:00:00,7225.23,KEPT,Field
PTP00004246,A001471,2025-10-08 13:00:00,2025-10-22 13:00:00,6473.76,KEPT,Human
PTP00004247,A000725,2026-04-21 20:00:00,2026-04-24 20:00:00,12141.02,KEPT,Human
PTP00004248,A000039,2025-11-19 12:00:00,2025-11-26 12:00:00,11237.9,KEPT,AI Voice
PTP00004249,A001798,2025-10-18 14:00:00,2025-11-01 14:00:00,13483.94,KEPT,Human
PTP00004250,A000774,2026-05-03 16:00:00,2026-05-10 16:00:00,9866.65,KEPT,Field
PTP00004251,A003502,2026-07-20 12:00:00,2026-07-21 12:00:00,6904.99,KEPT,AI Voice
PTP00004252,A001643,2025-12-11 17:00:00,2025-12-18 17:00:00,12809.34,BROKEN,WhatsApp
PTP00004253,A000630,2026-06-27 08:00:00,2026-07-04 08:00:00,9704.81,BROKEN,WhatsApp
PTP00004254,A002096,2026-07-16 14:00:00,2026-07-19 14:00:00,3738.82,BROKEN,Field
PTP00004255,A001796,2026-03-20 13:00:00,2026-03-27 13:00:00,3102.34,PENDING,WhatsApp
PTP00004256,A002437,2026-08-27 18:00:00,2026-09-10 18:00:00,8317.3,PENDING,WhatsApp
PTP00004257,A001853,2026-02-07 10:00:00,2026-02-14 10:00:00,12506.74,KEPT,Field
PTP00004258,A001022,2025-12-05 17:00:00,2025-12-08 17:00:00,9491.75,KEPT,Human
PTP00004259,A003449,2026-08-17 17:00:00,2026-08-31 17:00:00,14005.87,KEPT,Field
PTP00004260,A002229,2026-03-01 18:00:00,2026-03-02 18:00:00,10784.43,BROKEN,AI Voice
PTP00004261,A003148,2026-04-02 08:00:00,2026-04-16 08:00:00,14917.86,KEPT,AI Voice
PTP00004262,A002907,2026-05-19 09:00:00,2026-05-20 09:00:00,4859.07,PENDING,AI Voice
PTP00004263,A003230,2026-03-11 09:00:00,2026-03-25 09:00:00,14101.9,KEPT,WhatsApp
PTP00004264,A004094,2026-02-02 13:00:00,2026-02-09 13:00:00,7545.66,KEPT,WhatsApp
PTP00004265,A003084,2025-10-03 12:00:00,2025-10-17 12:00:00,5475.4,KEPT,WhatsApp
PTP00004266,A001535,2025-09-16 10:00:00,2025-09-23 10:00:00,8971.97,BROKEN,Human
