account_id,borrower_id,client,dpd,outstanding_amount,account_open_date,status
A002631,B01849,Client_A,90,15363.0,2025-09-02,CLOSED
A002632,B01928,Client_D,75,22205.0,2024-07-23,ACTIVE
A002633,B01871,Client_B,60,20489.0,2024-04-23,ACTIVE
A002634,B00327,Client_B,60,25647.0,2025-05-28,CLOSED
A002635,B01229,Client_B,30,49203.0,2025-04-19,ACTIVE
A002636,B01654,Client_B,30,15994.0,2024-02-01,ACTIVE
A002637,B02683,Client_B,30,9107.0,2025-11-15,ACTIVE
A002638,B01989,Client_D,30,16889.0,2024-11-30,ACTIVE
A002639,B02237,Client_D,75,40176.0,2026-02-18,CLOSED
A002640,B00860,Client_B,120,33671.0,2025-08-07,ACTIVE
A002641,B02867,Client_A,90,11605.0,2025-08-02,ACTIVE
A002642,B01873,Client_C,45,7046.0,2025-12-19,ACTIVE
A002643,B02538,Client_B,45,16812.0,2024-05-22,ACTIVE
A002644,B00108,Client_B,90,83244.0,2024-08-08,ACTIVE
A002645,B00111,Client_D,75,22165.0,2025-12-24,ACTIVE
A002646,B01073,Client_C,120,20781.0,2025-04-03,ACTIVE
A002647,B02942,Client_B,90,24990.0,2025-12-24,CLOSED
A002648,B02675,Client_B,75,20748.0,2025-04-25,ACTIVE
A002649,B01055,Client_B,45,27851.0,2026-01-15,ACTIVE
A002650,B01218,Client_D,45,12117.0,2026-04-10,WRITTEN_OFF
A002651,B01673,Client_C,180,20562.0,2025-05-29,ACTIVE
A002652,B00701,Client_B,150,39568.0,2025-11-05,ACTIVE
A002653,B00510,Client_A,30,20759.0,2025-12-28,CLOSED
A002654,B00849,Client_B,90,20098.0,2025-05-07,CLOSED
A002655,B02164,Client_A,90,17083.0,2025-02-01,ACTIVE
A002656,B01635,Client_B,15,30599.0,2026-04-19,WRITTEN_OFF
A002657,B01933,Client_C,75,25126.0,2024-07-07,ACTIVE
A002658,B02611,Client_B,60,16461.0,2025-01-02,ACTIVE
A002659,B01327,Client_C,90,9855.0,2025-05-17,WRITTEN_OFF
A002660,B00611,Client_C,120,38631.0,2024-07-17,ACTIVE
A002661,B00308,Client_A,45,22250.0,2024-08-02,ACTIVE
A002662,B01532,Client_B,90,30746.0,2024-09-13,ACTIVE
A002663,B00841,Client_A,60,30251.0,2026-02-26,ACTIVE
A002664,B00757,Client_A,120,33392.0,2024-03-11,ACTIVE
A002665,B02629,Client_C,150,28693.0,2025-09-02,ACTIVE
A002666,B00285,Client_A,75,41040.0,2024-09-13,ACTIVE
A002667,B00853,Client_D,90,19427.0,2025-08-19,ACTIVE
A002668,B02452,Client_B,90,16280.0,2025-12-16,ACTIVE
A002669,B00531,Client_B,150,16389.0,2026-03-14,ACTIVE
A002670,B00337,Client_D,75,12836.0,2025-08-05,CLOSED
A002671,B01434,Client_B,60,18358.0,2024-06-09,CLOSED
A002672,B00302,Client_A,150,43845.0,2024-08-25,ACTIVE
A002673,B00308,Client_B,90,7406.0,2024-01-08,ACTIVE
A002674,B02203,Client_A,75,16072.0,2024-03-11,ACTIVE
A002675,B00202,Client_C,180,18196.0,2025-09-04,ACTIVE
A002676,B01015,Client_A,75,18711.0,2025-11-18,CLOSED
A002677,B01940,Client_A,45,13310.0,2024-12-24,ACTIVE
A002678,B01464,Client_D,30,21729.0,2026-05-28,ACTIVE
A002679,B02548,Client_B,180,25015.0,2025-07-04,ACTIVE
A002680,B01753,Client_C,45,4281.0,2026-04-24,ACTIVE
A002681,B02113,Client_A,90,35123.0,2025-07-21,WRITTEN_OFF
A002682,B00362,Client_B,30,14307.0,2024-05-20,ACTIVE
A002683,B02067,Client_C,120,23615.0,2025-06-20,ACTIVE
A002684,B02588,Client_B,60,19858.0,2025-04-09,ACTIVE
A002685,B02112,Client_C,45,15666.0,2026-05-13,ACTIVE
A002686,B01355,Client_A,150,15708.0,2025-12-24,WRITTEN_OFF
A002687,B00828,Client_A,60,10933.0,2025-03-04,WRITTEN_OFF
A002688,B01427,Client_B,90,15022.0,2025-03-14,ACTIVE
A002689,B00290,Client_C,30,10811.0,2026-02-22,ACTIVE
A002690,B01277,Client_D,150,72916.0,2025-04-02,ACTIVE
A002691,B00828,Client_D,30,32814.0,2025-07-10,CLOSED
A002692,B02946,Client_C,60,35512.0,2025-12-07,ACTIVE
A002693,B02627,Client_A,60,67586.0,2024-11-05,ACTIVE
A002694,B01984,Client_D,60,19432.0,2025-03-22,ACTIVE
A002695,B02250,Client_A,120,11885.0,2024-04-06,ACTIVE
A002696,B01583,Client_C,30,14534.0,2025-04-04,ACTIVE
A002697,B01601,Client_A,45,34863.0,2025-05-27,ACTIVE
A002698,B00420,Client_B,45,47398.0,2025-06-17,ACTIVE
A002699,B02039,Client_A,75,36198.0,2026-02-06,ACTIVE
A002700,B00036,Client_A,120,25161.0,2025-01-07,CLOSED
A002701,B02825,Client_C,75,28094.0,2026-03-12,CLOSED
A002702,B02069,Client_D,120,16736.0,2024-06-22,ACTIVE
A002703,B01323,Client_A,45,20941.0,2024-04-18,ACTIVE
A002704,B00824,Client_C,75,22942.0,2024-05-06,ACTIVE
A002705,B02898,Client_D,75,67419.0,2026-03-09,ACTIVE
A002706,B00662,Client_C,45,14684.0,2024-10-22,ACTIVE
A002707,B02872,Client_B,90,17175.0,2024-10-19,ACTIVE
A002708,B02440,Client_A,150,19330.0,2025-12-29,ACTIVE
A002709,B00215,Client_A,150,37623.0,2025-05-11,ACTIVE
A002710,B02598,Client_A,60,22500.0,2026-04-29,ACTIVE
A002711,B01884,Client_B,30,14007.0,2026-03-12,ACTIVE
A002712,B02721,Client_B,60,16187.0,2025-05-11,ACTIVE
A002713,B01350,Client_A,90,33341.0,2025-12-02,CLOSED
A002714,B00856,Client_C,90,14179.0,2025-08-29,ACTIVE
A002715,B02605,Client_C,120,28709.0,2024-06-24,ACTIVE
A002716,B02656,Client_C,30,24038.0,2025-05-28,ACTIVE
A002717,B02469,Client_B,15,20306.0,2025-05-28,ACTIVE
A002718,B01055,Client_A,75,31129.0,2026-02-03,ACTIVE
A002719,B00132,Client_B,90,28729.0,2026-01-07,ACTIVE
A002720,B02574,Client_A,15,13655.0,2024-11-18,ACTIVE
A002721,B01234,Client_B,60,13726.0,2024-06-11,ACTIVE
A002722,B00137,Client_A,180,24070.0,2025-03-28,CLOSED
A002723,B00247,Client_C,90,25143.0,2026-02-18,ACTIVE
A002724,B00792,Client_B,15,16884.0,2025-04-25,ACTIVE
A002725,B02554,Client_A,150,28374.0,2026-04-08,ACTIVE
A002726,B00900,Client_B,180,19365.0,2024-12-15,ACTIVE
A002727,B00700,Client_B,30,21916.0,2024-05-27,ACTIVE
A002728,B00822,Client_A,120,9435.0,2025-05-26,ACTIVE
A002729,B00564,Client_A,90,13162.0,2024-03-10,ACTIVE
A002730,B01475,Client_B,150,45651.0,2024-03-21,ACTIVE
A002731,B01143,Client_A,75,52782.0,2026-03-15,ACTIVE
A002732,B02194,Client_C,180,13812.0,2026-04-28,CLOSED
A002733,B00388,Client_A,120,7248.0,2024-01-04,ACTIVE
A002734,B00325,Client_A,30,36839.0,2024-10-17,ACTIVE
A002735,B00522,Client_A,120,10556.0,2024-01-27,ACTIVE
A002736,B00657,Client_A,15,36122.0,2024-12-28,ACTIVE
A002737,B00100,Client_B,75,6961.0,2024-08-31,WRITTEN_OFF
A002738,B01102,Client_A,90,39949.0,2024-08-16,ACTIVE
A002739,B02211,Client_D,150,18309.0,2026-03-26,CLOSED
A002740,B02672,Client_A,75,15961.0,2025-01-04,ACTIVE
A002741,B01009,Client_A,90,57395.0,2025-06-16,ACTIVE
A002742,B00287,Client_B,60,11329.0,2024-11-24,ACTIVE
A002743,B00257,Client_D,30,26724.0,2024-12-28,ACTIVE
A002744,B00668,Client_A,180,50336.0,2024-06-14,ACTIVE
A002745,B02442,Client_A,90,49836.0,2026-03-19,ACTIVE
A002746,B00759,Client_D,60,4163.0,2025-04-26,ACTIVE
A002747,B02475,Client_D,45,33161.0,2025-07-24,CLOSED
A002748,B01243,Client_C,30,29282.0,2025-05-01,ACTIVE
A002749,B01564,Client_B,120,9441.0,2025-12-30,ACTIVE
A002750,B02113,Client_B,75,23421.0,2026-03-04,ACTIVE
A002751,B02038,Client_C,120,20586.0,2025-03-30,ACTIVE
A002752,B02971,Client_B,120,14884.0,2025-12-05,ACTIVE
A002753,B00180,Client_A,45,28453.0,2025-05-22,WRITTEN_OFF
A002754,B02059,Client_B,60,42599.0,2025-11-10,ACTIVE
A002755,B02347,Client_B,150,29035.0,2024-01-17,WRITTEN_OFF
A002756,B00876,Client_B,30,32570.0,2025-03-31,ACTIVE
A002757,B00555,Client_A,180,29859.0,2024-12-30,ACTIVE
A002758,B00691,Client_A,30,5922.0,2025-08-12,CLOSED
A002759,B01553,Client_C,90,4383.0,2025-12-18,ACTIVE
A002760,B00086,Client_A,45,8600.0,2025-12-25,ACTIVE
A002761,B01888,Client_A,75,34755.0,2024-07-10,ACTIVE
A002762,B02311,Client_B,30,20315.0,2026-05-04,ACTIVE
A002763,B02055,Client_A,60,13468.0,2025-09-25,ACTIVE
A002764,B00967,Client_D,45,66490.0,2026-02-10,ACTIVE
A002765,B00942,Client_A,60,50832.0,2025-07-19,ACTIVE
A002766,B00042,Client_C,75,55327.0,2025-11-07,ACTIVE
A002767,B00010,Client_C,180,50727.0,2024-11-06,CLOSED
A002768,B01857,Client_B,15,16917.0,2025-11-15,ACTIVE
A002769,B01386,Client_C,45,34406.0,2026-01-18,WRITTEN_OFF
A002770,B00578,Client_D,75,35172.0,2026-05-20,ACTIVE
A002771,B01614,Client_B,30,18337.0,2026-04-20,ACTIVE
A002772,B00700,Client_A,60,8898.0,2025-02-02,ACTIVE
A002773,B00152,Client_B,45,22629.0,2024-10-01,ACTIVE
A002774,B00815,Client_C,15,31167.0,2024-01-28,CLOSED
A002775,B01810,Client_C,75,21654.0,2025-08-10,ACTIVE
A002776,B00056,Client_C,45,66814.0,2025-09-08,ACTIVE
A002777,B01626,Client_A,75,12327.0,2024-01-31,ACTIVE
A002778,B01178,Client_B,75,16526.0,2026-01-28,ACTIVE
A002779,B01363,Client_B,60,28318.0,2024-02-03,ACTIVE
A002780,B00649,Client_B,15,16431.0,2024-12-23,ACTIVE
A002781,B00220,Client_B,120,8481.0,2025-04-28,CLOSED
A002782,B01441,Client_A,90,15883.0,2026-05-29,ACTIVE
A002783,B01776,Client_A,180,18916.0,2025-02-25,ACTIVE
A002784,B02431,Client_C,75,19654.0,2025-07-29,CLOSED
A002785,B01081,Client_C,60,11142.0,2024-02-14,ACTIVE
A002786,B01106,Client_C,120,18630.0,2024-07-16,WRITTEN_OFF
A002787,B01386,Client_C,90,43783.0,2025-10-07,ACTIVE
A002788,B02705,Client_B,30,17942.0,2025-02-28,ACTIVE
A002789,B01116,Client_A,60,34511.0,2025-07-22,CLOSED
A002790,B02990,Client_B,120,18659.0,2025-09-08,ACTIVE
A002791,B01321,Client_A,30,49536.0,2025-08-21,ACTIVE
A002792,B01827,Client_A,30,41106.0,2025-10-06,ACTIVE
A002793,B00941,Client_D,60,12767.0,2025-01-24,ACTIVE
A002794,B02792,Client_B,90,18223.0,2024-03-18,ACTIVE
A002795,B01333,Client_B,15,16528.0,2025-06-21,ACTIVE
A002796,B00493,Client_C,30,13087.0,2024-05-10,ACTIVE
A002797,B00821,Client_C,120,15707.0,2026-05-06,CLOSED
A002798,B00864,Client_A,90,43455.0,2024-08-25,ACTIVE
A002799,B01387,Client_C,150,25505.0,2025-04-04,ACTIVE
A002800,B00159,Client_A,180,12072.0,2026-02-23,ACTIVE
A002801,B02551,Client_A,15,38577.0,2025-09-21,ACTIVE
A002802,B01120,Client_B,180,84002.0,2025-10-16,CLOSED
A002803,B00134,Client_A,120,20121.0,2026-02-15,ACTIVE
A002804,B01702,Client_B,75,21678.0,2026-01-22,ACTIVE
A002805,B02349,Client_A,90,12402.0,2025-01-31,ACTIVE
A002806,B02477,Client_C,180,56976.0,2025-01-19,ACTIVE
A002807,B01881,Client_B,15,13747.0,2024-06-17,ACTIVE
A002808,B00087,Client_B,75,46082.0,2024-09-12,ACTIVE
A002809,B00430,Client_A,60,11629.0,2024-04-29,CLOSED
A002810,B00172,Client_A,75,44088.0,2025-03-09,ACTIVE
A002811,B00744,Client_A,75,14439.0,2025-09-27,ACTIVE
A002812,B02559,Client_A,30,21000.0,2025-02-20,ACTIVE
A002813,B01632,Client_B,45,28460.0,2026-04-22,CLOSED
A002814,B01692,Client_A,45,10913.0,2024-09-27,CLOSED
A002815,B00565,Client_B,15,25894.0,2025-03-01,CLOSED
A002816,B02531,Client_A,90,42416.0,2026-02-05,ACTIVE
A002817,B02480,Client_A,60,9405.0,2026-05-27,ACTIVE
A002818,B00557,Client_C,120,11622.0,2026-04-10,ACTIVE
A002819,B00100,Client_A,90,12759.0,2025-02-23,ACTIVE
A002820,B01661,Client_C,15,27536.0,2024-06-16,ACTIVE
A002821,B02966,Client_A,120,32420.0,2025-03-06,ACTIVE
A002822,B02131,Client_A,30,16626.0,2025-06-09,ACTIVE
A002823,B00790,Client_D,120,50607.0,2026-01-06,ACTIVE
A002824,B01172,Client_B,60,22004.0,2024-09-27,ACTIVE
A002825,B02852,Client_C,90,44438.0,2025-07-26,ACTIVE
A002826,B01799,Client_C,60,13029.0,2025-12-20,ACTIVE
A002827,B02989,Client_D,90,11791.0,2026-01-13,ACTIVE
A002828,B01376,Client_A,150,62556.0,2025-09-01,ACTIVE
A002829,B00511,Client_C,120,13390.0,2024-02-12,CLOSED
A002830,B00055,Client_B,30,37846.0,2024-03-25,ACTIVE
A002831,B02843,Client_A,150,6480.0,2024-11-14,CLOSED
A002832,B02191,Client_A,30,30551.0,2026-03-27,ACTIVE
A002833,B02129,Client_C,120,10123.0,2024-07-06,ACTIVE
A002834,B02064,Client_C,45,35717.0,2025-09-17,ACTIVE
A002835,B00554,Client_D,30,7611.0,2025-04-15,ACTIVE
A002836,B02822,Client_D,120,31444.0,2024-11-30,CLOSED
A002837,B00698,Client_A,120,40315.0,2024-05-30,ACTIVE
A002838,B01593,Client_B,120,22968.0,2025-01-19,ACTIVE
A002839,B00582,Client_A,75,35580.0,2025-09-20,ACTIVE
A002840,B02794,Client_C,30,35491.0,2025-02-28,ACTIVE
A002841,B02439,Client_C,60,28265.0,2025-09-24,ACTIVE
A002842,B02148,Client_B,180,20193.0,2024-01-19,ACTIVE
A002843,B02830,Client_C,45,46711.0,2024-12-12,ACTIVE
A002844,B01279,Client_A,60,39652.0,2024-08-24,ACTIVE
A002845,B02326,Client_A,30,49960.0,2025-12-28,CLOSED
A002846,B00157,Client_B,180,9311.0,2024-04-19,ACTIVE
A002847,B01868,Client_D,75,10888.0,2025-08-25,ACTIVE
A002848,B01648,Client_A,90,15612.0,2026-02-05,ACTIVE
A002849,B01089,Client_B,90,57828.0,2025-10-20,CLOSED
A002850,B02576,Client_C,90,52472.0,2026-02-18,ACTIVE
A002851,B01504,Client_B,120,33241.0,2024-04-08,ACTIVE
A002852,B02180,Client_A,45,40135.0,2025-05-26,ACTIVE
A002853,B00609,Client_D,30,17080.0,2025-02-17,ACTIVE
A002854,B01429,Client_B,75,14091.0,2026-02-18,ACTIVE
A002855,B01024,Client_C,45,11842.0,2024-10-03,ACTIVE
A002856,B01947,Client_D,30,12790.0,2025-09-28,ACTIVE
A002857,B01319,Client_D,30,35233.0,2025-04-08,ACTIVE
A002858,B01223,Client_D,15,12974.0,2024-01-03,ACTIVE
A002859,B02509,Client_A,30,24428.0,2024-09-02,CLOSED
A002860,B02771,Client_C,180,10259.0,2024-08-17,ACTIVE
A002861,B00209,Client_B,120,40179.0,2025-04-14,ACTIVE
A002862,B00980,Client_B,15,19336.0,2025-11-15,CLOSED
A002863,B02586,Client_C,45,33282.0,2024-02-10,ACTIVE
A002864,B00314,Client_A,75,39137.0,2025-10-09,ACTIVE
A002865,B00556,Client_B,30,29907.0,2025-01-26,ACTIVE
A002866,B00686,Client_A,30,14920.0,2024-09-02,ACTIVE
A002867,B02154,Client_A,90,10637.0,2025-02-06,ACTIVE
A002868,B01767,Client_C,60,17883.0,2025-02-16,ACTIVE
A002869,B02536,Client_B,90,37678.0,2026-04-04,ACTIVE
A002870,B02409,Client_B,90,47948.0,2024-12-28,ACTIVE
A002871,B02121,Client_A,60,49245.0,2025-03-30,ACTIVE
A002872,B01172,Client_C,90,37753.0,2024-11-18,CLOSED
A002873,B00678,Client_D,60,23198.0,2024-07-22,ACTIVE
A002874,B01711,Client_A,15,7987.0,2026-01-31,ACTIVE
A002875,B02802,Client_A,45,29640.0,2025-10-06,ACTIVE
A002876,B02697,Client_B,45,44019.0,2024-03-07,ACTIVE
A002877,B00862,Client_A,90,44049.0,2024-05-19,ACTIVE
A002878,B00250,Client_B,150,28409.0,2025-01-22,ACTIVE
A002879,B00428,Client_D,60,19192.0,2026-04-02,ACTIVE
A002880,B02726,Client_D,120,22513.0,2026-01-22,ACTIVE
A002881,B02080,Client_D,90,19580.0,2024-05-15,ACTIVE
A002882,B00579,Client_B,90,64062.0,2024-02-21,WRITTEN_OFF
A002883,B00564,Client_D,120,30549.0,2024-05-03,ACTIVE
A002884,B02086,Client_A,30,39069.0,2026-05-26,CLOSED
A002885,B00958,Client_D,30,16394.0,2025-10-25,WRITTEN_OFF
A002886,B02103,Client_B,150,21589.0,2024-04-13,ACTIVE
A002887,B02672,Client_B,90,32600.0,2024-01-29,ACTIVE
A002888,B00672,Client_B,45,19970.0,2025-09-04,ACTIVE
A002889,B01289,Client_C,120,15938.0,2025-07-09,ACTIVE
A002890,B02454,Client_C,90,20647.0,2025-02-09,ACTIVE
A002891,B01461,Client_B,15,48508.0,2024-12-19,ACTIVE
A002892,B01583,Client_A,75,27803.0,2024-06-06,ACTIVE
A002893,B02423,Client_C,60,33265.0,2024-11-08,ACTIVE
A002894,B00343,Client_D,60,34546.0,2025-07-25,ACTIVE
A002895,B00074,Client_B,150,29061.0,2026-05-08,ACTIVE
A002896,B00851,Client_D,150,14947.0,2024-05-22,ACTIVE
A002897,B01856,Client_B,45,18305.0,2024-12-03,WRITTEN_OFF
A002898,B02770,Client_A,150,15646.0,2024-05-07,ACTIVE
A002899,B02980,Client_B,15,31309.0,2024-04-13,CLOSED
A002900,B00699,Client_A,180,17292.0,2024-11-22,ACTIVE
A002901,B00910,Client_B,180,27706.0,2024-09-14,CLOSED
A002902,B02215,Client_C,75,23801.0,2025-03-05,CLOSED
A002903,B02887,Client_D,30,47025.0,2025-01-16,ACTIVE
A002904,B01844,Client_A,45,13447.0,2025-06-24,ACTIVE
A002905,B01682,Client_C,150,23348.0,2024-11-04,ACTIVE
A002906,B00731,Client_B,90,33808.0,2024-09-19,ACTIVE
A002907,B01041,Client_A,60,13703.0,2025-07-08,ACTIVE
A002908,B01636,Client_A,150,35129.0,2025-08-31,ACTIVE
A002909,B02046,Client_A,45,37485.0,2025-10-21,ACTIVE
A002910,B01229,Client_A,45,19463.0,2024-11-29,ACTIVE
A002911,B01361,Client_A,15,25188.0,2024-09-28,ACTIVE
A002912,B01915,Client_B,150,35864.0,2024-02-17,ACTIVE
A002913,B01945,Client_D,15,44276.0,2025-01-21,ACTIVE
A002914,B01643,Client_A,30,17823.0,2026-04-13,ACTIVE
A002915,B02634,Client_A,120,11370.0,2026-01-30,CLOSED
A002916,B01198,Client_C,45,32662.0,2024-06-03,ACTIVE
A002917,B02234,Client_B,120,15930.0,2026-01-17,ACTIVE
A002918,B02605,Client_B,90,42371.0,2026-05-20,ACTIVE
A002919,B01110,Client_D,60,21002.0,2025-05-25,ACTIVE
A002920,B01479,Client_D,150,14705.0,2025-02-28,ACTIVE
A002921,B01980,Client_C,90,10245.0,2024-03-01,ACTIVE
A002922,B00835,Client_D,150,18987.0,2025-02-15,ACTIVE
A002923,B00776,Client_C,30,37049.0,2024-11-05,ACTIVE
A002924,B00224,Client_A,90,16987.0,2024-11-20,ACTIVE
A002925,B01780,Client_C,45,15976.0,2024-10-05,ACTIVE
A002926,B01213,Client_B,75,16521.0,2024-07-17,ACTIVE
A002927,B02595,Client_A,180,24314.0,2024-04-04,ACTIVE
A002928,B01261,Client_C,15,37842.0,2025-09-19,ACTIVE
A002929,B02268,Client_D,15,18467.0,2024-12-16,ACTIVE
A002930,B00627,Client_B,90,22885.0,2024-06-05,ACTIVE
A002931,B02873,Client_B,120,15040.0,2024-04-05,ACTIVE
A002932,B01865,Client_A,90,13930.0,2025-09-15,ACTIVE
A002933,B02123,Client_D,180,27241.0,2024-12-10,ACTIVE
A002934,B00627,Client_C,60,19790.0,2024-05-15,ACTIVE
A002935,B00196,Client_D,30,14929.0,2025-06-18,ACTIVE
A002936,B00416,Client_A,30,13009.0,2025-10-15,ACTIVE
A002937,B00724,Client_A,45,24817.0,2026-02-25,ACTIVE
A002938,B00727,Client_A,15,27264.0,2025-05-20,ACTIVE
A002939,B00029,Client_C,120,20328.0,2024-11-09,CLOSED
A002940,B00075,Client_B,60,17923.0,2025-12-14,ACTIVE
A002941,B02278,Client_A,75,8265.0,2025-11-29,ACTIVE
A002942,B00784,Client_A,45,26689.0,2024-08-20,ACTIVE
A002943,B02485,Client_B,150,6415.0,2026-04-11,ACTIVE
A002944,B02948,Client_A,75,25998.0,2024-04-20,ACTIVE
A002945,B02749,Client_C,90,28516.0,2025-09-03,ACTIVE
A002946,B01855,Client_B,90,30894.0,2025-06-05,CLOSED
A002947,B02734,Client_A,120,22531.0,2024-04-02,ACTIVE
A002948,B01129,Client_D,60,9132.0,2024-03-24,WRITTEN_OFF
A002949,B02469,Client_C,45,20316.0,2024-03-28,ACTIVE
A002950,B01275,Client_A,30,25576.0,2025-02-21,ACTIVE
A002951,B02771,Client_B,15,36790.0,2025-04-07,ACTIVE
A002952,B00192,Client_A,90,28468.0,2024-11-04,CLOSED
A002953,B01326,Client_A,180,27069.0,2025-09-19,CLOSED
A002954,B01164,Client_A,15,25303.0,2026-02-13,ACTIVE
A002955,B02541,Client_A,15,55200.0,2024-04-18,ACTIVE
A002956,B02360,Client_D,75,12439.0,2025-04-21,ACTIVE
A002957,B00617,Client_A,30,11786.0,2024-07-30,ACTIVE
A002958,B00583,Client_C,30,25596.0,2024-05-18,ACTIVE
A002959,B02887,Client_A,120,48961.0,2024-06-24,ACTIVE
A002960,B01520,Client_C,75,14473.0,2025-12-15,ACTIVE
A002961,B01297,Client_B,15,28792.0,2024-06-24,ACTIVE
A002962,B02374,Client_A,30,14244.0,2025-07-29,ACTIVE
A002963,B01317,Client_C,150,19776.0,2026-01-10,WRITTEN_OFF
A002964,B00270,Client_C,30,10252.0,2025-03-29,ACTIVE
A002965,B00903,Client_D,45,27238.0,2024-11-13,ACTIVE
A002966,B01658,Client_B,30,13966.0,2025-04-04,ACTIVE
A002967,B01814,Client_A,120,35712.0,2024-12-09,ACTIVE
A002968,B01288,Client_A,60,42368.0,2025-11-29,ACTIVE
A002969,B02951,Client_C,75,26946.0,2026-05-13,ACTIVE
A002970,B02781,Client_A,75,11858.0,2026-04-10,ACTIVE
A002971,B01187,Client_B,15,16041.0,2025-10-27,ACTIVE
A002972,B00030,Client_A,15,13203.0,2025-07-21,CLOSED
A002973,B01223,Client_B,45,30920.0,2025-12-09,ACTIVE
A002974,B02896,Client_A,120,13802.0,2024-05-24,ACTIVE
A002975,B00450,Client_A,150,25761.0,2025-06-03,ACTIVE
A002976,B01010,Client_C,150,20114.0,2025-02-17,ACTIVE
A002977,B01868,Client_B,60,52656.0,2024-05-21,ACTIVE
A002978,B02307,Client_D,60,12081.0,2024-01-26,ACTIVE
A002979,B00906,Client_A,75,11857.0,2024-02-12,ACTIVE
A002980,B00753,Client_D,75,16292.0,2025-05-14,CLOSED
A002981,B00777,Client_A,90,9112.0,2025-10-01,ACTIVE
A002982,B00994,Client_A,30,17024.0,2026-03-05,ACTIVE
A002983,B02430,Client_D,45,17799.0,2026-03-20,ACTIVE
A002984,B01493,Client_B,60,43693.0,2025-01-22,ACTIVE
A002985,B00228,Client_C,75,25618.0,2025-12-15,ACTIVE
A002986,B01017,Client_D,90,43695.0,2025-12-20,ACTIVE
A002987,B00937,Client_B,60,19095.0,2024-08-14,ACTIVE
A002988,B01390,Client_A,60,22895.0,2026-01-06,ACTIVE
A002989,B01585,Client_D,60,29110.0,2025-05-26,ACTIVE
A002990,B02125,Client_A,75,27370.0,2024-07-21,ACTIVE
A002991,B00613,Client_A,120,93092.0,2025-09-08,WRITTEN_OFF
A002992,B00368,Client_A,150,12226.0,2024-08-29,ACTIVE
A002993,B02369,Client_A,45,18252.0,2025-12-24,CLOSED
A002994,B02328,Client_A,60,9019.0,2024-07-23,ACTIVE
A002995,B02086,Client_A,60,19791.0,2026-03-06,CLOSED
A002996,B01755,Client_D,45,39645.0,2026-01-11,ACTIVE
A002997,B02426,Client_D,15,20420.0,2024-12-30,ACTIVE
A002998,B00898,Client_C,30,13936.0,2025-04-17,ACTIVE
A002999,B02571,Client_D,120,20089.0,2026-01-12,ACTIVE
A003000,B02902,Client_A,75,18453.0,2024-01-06,ACTIVE
A003001,B02620,Client_A,60,45315.0,2025-10-10,ACTIVE
A003002,B01953,Client_D,150,22489.0,2024-05-13,CLOSED
A003003,B02236,Client_D,60,10848.0,2025-04-17,ACTIVE
A003004,B02050,Client_A,75,40924.0,2025-11-01,ACTIVE
A003005,B01417,Client_A,180,15673.0,2025-12-07,ACTIVE
A003006,B02025,Client_C,30,8020.0,2024-01-09,CLOSED
A003007,B02002,Client_C,15,5901.0,2025-06-30,WRITTEN_OFF
A003008,B00241,Client_A,15,22269.0,2024-08-15,ACTIVE
A003009,B00984,Client_B,150,74715.0,2025-02-11,ACTIVE
A003010,B00580,Client_B,60,54052.0,2026-04-12,CLOSED
A003011,B02454,Client_A,15,10379.0,2024-01-07,WRITTEN_OFF
A003012,B01257,Client_A,60,8264.0,2025-01-22,ACTIVE
A003013,B02118,Client_C,60,92934.0,2024-10-30,ACTIVE
A003014,B00026,Client_A,60,30144.0,2025-03-08,CLOSED
A003015,B02248,Client_A,150,52144.0,2025-10-27,ACTIVE
A003016,B00892,Client_D,75,18576.0,2024-06-18,ACTIVE
A003017,B02445,Client_A,15,35550.0,2025-01-01,ACTIVE
A003018,B00866,Client_B,120,27255.0,2024-05-03,ACTIVE
A003019,B00439,Client_B,90,4881.0,2024-12-19,CLOSED
A003020,B01331,Client_D,15,15518.0,2026-05-16,ACTIVE
A003021,B00407,Client_A,60,36900.0,2025-10-23,ACTIVE
A003022,B01627,Client_B,60,7961.0,2026-01-01,CLOSED
A003023,B02826,Client_A,30,31885.0,2025-08-24,ACTIVE
A003024,B01913,Client_B,75,25466.0,2024-06-06,WRITTEN_OFF
A003025,B01277,Client_A,45,10843.0,2025-07-19,ACTIVE
A003026,B01154,Client_B,120,13647.0,2025-12-25,ACTIVE
A003027,B00853,Client_A,30,16513.0,2024-07-24,ACTIVE
A003028,B02177,Client_C,15,20269.0,2025-04-11,ACTIVE
A003029,B01680,Client_B,60,13394.0,2025-05-30,ACTIVE
A003030,B02643,Client_B,90,9832.0,2024-05-23,ACTIVE
A003031,B01149,Client_A,30,42102.0,2024-06-07,ACTIVE
A003032,B01252,Client_C,60,29517.0,2024-04-23,ACTIVE
A003033,B00945,Client_C,30,10386.0,2024-10-24,ACTIVE
A003034,B00563,Client_C,75,29036.0,2024-05-30,ACTIVE
A003035,B01481,Client_C,90,30129.0,2025-04-21,ACTIVE
A003036,B00661,Client_A,120,14807.0,2024-06-18,ACTIVE
A003037,B00919,Client_B,150,15116.0,2025-01-09,ACTIVE
A003038,B02491,Client_D,180,25791.0,2025-12-03,ACTIVE
A003039,B00706,Client_A,75,48503.0,2026-04-20,ACTIVE
A003040,B00409,Client_D,120,7718.0,2025-03-02,WRITTEN_OFF
